volatility,volume,momentum,sentiment_score,strategy
5.742207183059471,1240,-0.0004096705280332236,0.0,day_trading
5.948170587094583,1243,-0.00032784983838201053,0.0,day_trading
12.369467966634963,1459,-0.0013379409490078542,0.0,day_trading
14.927723239360066,1442,-0.0018461146894479309,0.0,day_trading
18.392974655190283,1432,-0.0022728809207239074,0.0,day_trading
21.033432118093582,1450,-0.0020960660788363226,0.0,day_trading
24.774910359739096,1503,-0.002645880831384018,0.0,day_trading
26.48516962376792,1418,-0.0011347008659197354,0.0,day_trading
24.52081374396886,1566,-0.0010986109916005793,0.0,day_trading
25.123795294495842,1652,-0.0021005392234479505,0.0,day_trading
23.247794734118695,1571,-0.0013943170523964099,0.0,day_trading
27.738081344360626,1572,-0.002883061032915979,0.0,day_trading
39.32866256165586,1680,-0.004779686271300254,0.0,day_trading
38.675774846791384,1646,-0.0031567567605324197,0.0,day_trading
37.144665251774306,1529,-0.001557608695038315,0.0,day_trading
36.215604739757836,1465,-0.0027113016678552704,0.0,day_trading
34.093450348510785,1423,0.00029938528678863374,0.0,day_trading
30.11321673654151,1425,0.0018027806908949228,0.0,day_trading
22.69076584084717,1404,-0.0002164740622878192,0.0,day_trading
20.637265349624993,1388,-0.001130674756632044,0.0,day_trading
13.828864338354704,1408,-0.0005308146818167713,0.0,day_trading
14.332029591860199,1402,-0.001406035792416982,0.0,day_trading
12.306568661570669,1425,-0.001178868376781983,0.0,day_trading
14.853298212097965,1404,-0.0017687973046390138,0.0,day_trading
13.702996793068758,1377,-6.483007893469672e-05,0.0,day_trading
13.981370978705549,1331,-0.0001290271879202054,0.0,day_trading
11.522174032889572,1285,0.0002538079562667495,0.0,day_trading
8.855857069996086,1254,9.885604679809035e-05,0.0,day_trading
5.855633659589514,1235,0.000784826543386008,0.0,day_trading
5.701879709533078,1309,-5.924332982665259e-05,0.0,day_trading
5.761415721059776,1323,-5.5911324560842246e-05,0.0,day_trading
6.318856788286657,1359,-0.0006961856824542645,0.0,day_trading
6.268569657850276,1325,-0.0002843482068722425,0.0,day_trading
4.264993031098972,1312,-0.00024071638976279618,0.0,day_trading
4.896663376421536,1191,0.0002826022774023995,0.0,day_trading
5.717744310457042,1018,0.0006081194576719407,0.0,day_trading
7.244291315679513,1017,0.0011765817212751272,0.0,day_trading
7.890409157098775,801,0.0007083490819262073,0.0,day_trading
7.8913120300312345,1316,0.00046519018438395676,0.0,day_trading
8.29631276865294,1041,0.00020016796088064836,0.0,day_trading
8.185692124390695,1074,0.00011522119976814515,0.0,day_trading
6.456323429164308,994,-0.0002573113351073131,0.0,day_trading
5.594447743549714,1138,-0.0004098483409868514,0.0,day_trading
3.5097801450261343,1107,0.0002609720460587051,0.0,day_trading
3.4637200617860255,922,-6.659968066613508e-06,0.0,day_trading
10.150906965487014,1389,-0.0015442595692004568,0.0,day_trading
27.935928996341453,1776,-0.004221159385973605,0.0,day_trading
33.54518983566563,1685,-0.003283818899271784,0.0,day_trading
34.16325713068807,1584,-0.002328422426790766,0.0,day_trading
33.630198003840285,1513,-0.002383884256251201,0.0,day_trading
32.9133164708578,1601,0.001202841075419525,0.0,day_trading
31.532717418223033,1445,0.0033495834332539108,0.0,day_trading
30.455780859756334,1447,0.0024584951893780183,0.0,day_trading
28.011740792423673,1421,0.000587752549076681,0.0,day_trading
26.718130777094657,1275,0.001981427580414219,0.0,day_trading
27.838492216508502,1141,-0.00031115744736354145,0.0,day_trading
22.396339011339442,1154,0.0003992082175381828,0.0,day_trading
16.369444435009335,985,0.0008034158882674225,0.0,day_trading
13.917964610123272,992,0.0012347990275978881,0.0,day_trading
9.62915157216695,923,7.275295790820646e-05,0.0,day_trading
13.518419902726817,1249,0.0014029875680232617,0.0,day_trading
14.307316853810816,1149,0.0007887175545429059,0.0,day_trading
13.558089999857401,1195,0.00042830925176766675,0.0,day_trading
9.471856323974894,1050,0.0008151220249669411,0.0,day_trading
9.57803992937457,922,0.0005459035771540721,0.0,day_trading
8.916239927472427,921,-0.0005399095937648424,0.0,day_trading
9.659603396495779,1040,0.0006233520908419221,0.0,day_trading
9.730476521381178,1142,0.0008201567901278351,0.0,day_trading
8.201042210180129,1204,0.0004515098601610257,0.0,day_trading
6.435370661848625,1195,0.0003482056823874924,0.0,day_trading
6.268109408376779,1310,0.00045507686863999197,0.0,day_trading
6.6457271987216755,1197,3.3568205918532715e-05,0.0,day_trading
9.345663343667342,1211,0.0009166912998058053,0.0,day_trading
10.31237250425469,1214,0.0008517895273604248,0.0,day_trading
9.395411646109212,1451,0.00013012185938194866,0.0,day_trading
8.122286213448877,1329,0.00021076794871153215,0.0,day_trading
8.304166357241192,1222,-0.00022115043116446297,0.0,day_trading
8.855566736356689,1263,-0.0012850988471320157,0.0,day_trading
19.289736937318132,1510,-0.003288194545651302,0.0,day_trading
22.14626853444644,1561,-0.0016951486256682412,0.0,day_trading
26.296218148027954,1391,-0.0025987405864899894,0.0,day_trading
31.45675763823817,1457,-0.0032472943969027667,0.0,day_trading
31.350484685243625,1438,-0.002771399149663778,0.0,day_trading
29.350708660755426,1386,-0.0005932268148276743,0.0,day_trading
29.606888762952444,1364,-0.0019321871782982392,0.0,day_trading
26.231390948836452,1262,-0.0009063379738020849,0.0,day_trading
20.55974070306672,1301,0.0002554776059263242,0.0,day_trading
11.537549518352208,1261,0.0004426083024052341,0.0,day_trading
13.511154609744327,1378,-0.0010527417541812856,0.0,day_trading
15.459934202804813,1419,-0.0013717763160858488,0.0,day_trading
17.761724265632576,1508,-0.001823083834822281,0.0,day_trading
22.07665959533594,1399,-0.0027051271369759266,0.0,day_trading
23.837987517580363,1425,-0.003051272282253592,0.0,day_trading
23.672314818967255,1384,-0.0013087832341725169,0.0,day_trading
23.379262510929447,1427,4.559642511006157e-05,0.0,day_trading
21.858806132882474,1446,0.0006313553938732674,0.0,day_trading
18.759908670691992,1395,0.0011997815908104225,0.0,day_trading
10.473018030444546,1463,0.00055396008560753,0.0,day_trading
12.74272062348719,1527,0.0018170976573010922,0.0,day_trading
13.711365318167713,1413,0.0008228086780218246,0.0,day_trading
17.04528882449613,1552,0.0012957349343799551,0.0,day_trading
18.319428545171025,1476,0.001536028898118702,0.0,day_trading
16.748773885454714,1486,0.0015269682802088846,0.0,day_trading
14.501989173883628,1447,-0.000399587543265012,0.0,day_trading
15.424719554428465,1516,-0.0010994651510516818,0.0,day_trading
19.616319623083633,1504,-0.002761276654772815,0.0,day_trading
19.893422279723946,1433,-0.0018017418532785489,0.0,day_trading
20.356071466640348,1433,-0.001731573873380965,0.0,day_trading
20.163219567636713,1405,-0.001043250440410115,0.0,day_trading
20.27596456123046,1365,0.0003522816754177427,0.0,day_trading
18.505874892987737,1364,0.0007632552816033034,0.0,day_trading
14.08256861826809,1348,0.00022781077509881342,0.0,day_trading
11.66791464750893,1522,0.0010612615081847965,0.0,day_trading
12.30154172810151,1404,0.0012163264227835092,0.0,day_trading
13.326143936697317,1398,0.0009215050587063622,0.0,day_trading
10.500792615556902,1382,0.0009446888624337291,0.0,day_trading
11.031291049628514,1350,0.0005549127714686187,0.0,day_trading
12.21891866462657,1334,0.0009569297367038043,0.0,day_trading
13.849165077101043,1254,0.000814834220593763,0.0,day_trading
14.092616506507698,1251,0.0008906449707313691,0.0,day_trading
12.01281468541829,1195,0.0013078116264513052,0.0,day_trading
11.247884541825231,1127,0.001072052211857799,0.0,day_trading
13.310347854192331,1338,0.0011220370640041776,0.0,day_trading
17.19571487317813,1357,0.0014448930544676887,0.0,day_trading
18.428135644525145,1411,0.0014602660256957112,0.0,day_trading
16.924191232925267,1366,0.0012878622849446185,0.0,day_trading
14.895637728312177,1030,0.0013739772180408004,0.0,day_trading
13.48528700307718,1108,-2.8385583627565936e-05,0.0,day_trading
12.891979806576122,1003,-0.00016024882255889495,0.0,day_trading
11.024204733215816,881,-0.0002529576960248692,0.0,day_trading
8.692301574758366,1597,-0.00017543650469575844,0.0,day_trading
4.679861821311743,1006,-7.57938462595753e-05,0.0,day_trading
3.9783895401586236,1021,0.00029831853561912425,0.0,day_trading
3.6878552936055486,989,-1.536482159014696e-06,0.0,day_trading
4.568520426657228,1198,-0.0003525831109980615,0.0,day_trading
6.0223790057393005,1190,-0.0006175111721155701,0.0,day_trading
6.053190251601981,1174,-0.0006961435262791138,0.0,day_trading
6.5173321058268865,1270,-0.0005159759904454387,0.0,day_trading
6.748786639905243,1329,-0.0007870528238053565,0.0,day_trading
8.599456119743275,1442,-0.0007358063440110252,0.0,day_trading
8.792435132281334,1345,-0.0002308227389874462,0.0,day_trading
7.801112171409423,1298,-0.0003438637522952037,0.0,day_trading
7.48172358334376,1434,-0.0005012368002927037,0.0,day_trading
4.978662917311918,1408,7.584084757159549e-05,0.0,day_trading
4.4278607826891125,1356,0.00028250704222683166,0.0,day_trading
5.358462051308284,1316,-0.00040040441794721995,0.0,day_trading
5.1441029884034855,1168,-0.00029773879534413796,0.0,day_trading
4.540974442631283,1133,0.00017155761528195868,0.0,day_trading
4.072228437131483,1225,-0.00036940731362764543,0.0,day_trading
3.9634777097011384,1116,3.793745022566686e-05,0.0,day_trading
4.739665248349673,1105,0.0007468865755650533,0.0,day_trading
6.632464264658978,1241,0.0009709604288973938,0.0,day_trading
7.230680696386744,1148,0.0006054054605073133,0.0,day_trading
7.522885749482677,947,0.0005528058994955342,0.0,day_trading
7.7762490243475,927,0.0004307175063612556,0.0,day_trading
6.564734148785411,1062,-0.00019805636713730035,0.0,day_trading
5.4028013309778125,963,-0.00039406893672200294,0.0,day_trading
4.924061557497271,1042,-0.0001706679501170205,0.0,day_trading
3.950113359811879,1052,3.9381020955353563e-07,0.0,day_trading
3.1089835780691524,1025,-8.95564482752409e-05,0.0,day_trading
3.6214976950671174,1193,0.0005998608830251495,0.0,day_trading
7.044950595193776,1147,0.0011149520914275346,0.0,day_trading
13.8208801777871,1417,0.0019580362048392972,0.0,day_trading
16.410690282722708,1378,0.0016649357280749566,0.0,day_trading
17.567615059785897,1332,0.0016040311532455665,0.0,day_trading
16.58766680398299,1287,0.0008351884640069418,0.0,day_trading
15.46524361269446,1237,0.00020767599502375945,0.0,day_trading
14.133888707642106,1255,-0.0007032594219325894,0.0,day_trading
12.731390820418993,1334,-0.001087498753455951,0.0,day_trading
11.868185296086864,1261,-0.0013700256405879906,0.0,day_trading
10.5137262661744,1367,-0.00011552313146510063,0.0,day_trading
10.43309605694223,1295,-9.93521262986352e-06,0.0,day_trading
8.877442324355117,1139,-0.00020049009487934643,0.0,day_trading
7.821023022030239,1188,0.0006433789727236406,0.0,day_trading
7.303047233100676,1191,0.0011836033898321662,0.0,day_trading
8.06614054758256,1213,0.000527957997441142,0.0,day_trading
8.059616822985781,1231,4.0552196808096855e-06,0.0,day_trading
8.948586728890664,1113,0.0006423192908931785,0.0,day_trading
8.521916842279417,1126,0.00024832908528098495,0.0,day_trading
5.01599840511152,1117,-0.0004035773352848215,0.0,day_trading
5.113140913379959,1258,-0.000565255940389231,0.0,day_trading
5.623215865209123,1302,-0.0002685513344823587,0.0,day_trading
5.408555876271046,1279,-0.00039395201372376397,0.0,day_trading
5.480136758235581,1140,-0.00037241421472409273,0.0,day_trading
5.438650670081705,1218,0.00018815793104989264,0.0,day_trading
5.1826510805060755,1205,-3.7917704859236065e-05,0.0,day_trading
5.962217055949717,1226,-0.00018490492933278535,0.0,day_trading
4.591219276451302,1272,-0.00036434314326927453,0.0,day_trading
4.105386840618319,1334,0.0002637887923556237,0.0,day_trading
6.391018437362118,1240,0.0006478440139606745,0.0,day_trading
9.27150017826823,1367,0.0012338950725863107,0.0,day_trading
13.138847573348546,1365,0.0020377106958029854,0.0,day_trading
16.08261314450289,1484,0.001965348485817575,0.0,day_trading
17.06750766157746,1401,0.0012554543213554314,0.0,day_trading
17.181824246706565,1388,0.0007163170352895599,0.0,day_trading
16.64757693414001,1405,0.0005971574484490372,0.0,day_trading
13.80334987523584,1343,-0.00012693741395966018,0.0,day_trading
10.198149559842028,1323,-5.785030023710558e-05,0.0,day_trading
6.84194546735667,1321,-1.741656157787652e-05,0.0,day_trading
4.046721032100838,1310,0.00013651521939750388,0.0,day_trading
2.369308384902874,1204,-0.0002149374815484384,0.0,day_trading
2.566810385691838,1283,-0.00011661663138087252,0.0,day_trading
2.06393798369269,1234,-0.00021742669886244405,0.0,day_trading
2.3999187487331683,1271,-0.0001862547528730163,0.0,day_trading
5.484544040649992,1189,-0.0007909876667548943,0.0,day_trading
5.975241882637498,1210,-0.000478898072371714,0.0,day_trading
6.2565436855615015,731,-0.0003744950471136654,0.0,day_trading
5.747668996151082,601,-0.0004159341504466507,0.0,day_trading
6.243486917523588,1184,-0.0005826361855533868,0.0,day_trading
7.73179014777554,1192,-0.0004225309918979514,0.0,day_trading
8.719134067623246,1271,-0.0007133481469942859,0.0,day_trading
9.844520246773483,1150,-0.0010064837894089075,0.0,day_trading
10.472774014354384,983,-0.0012906879088900203,0.0,day_trading
9.586025766715467,902,-0.0006453163955191688,0.0,day_trading
9.468543299914252,864,0.00030055713214194313,0.0,day_trading
8.942279102984509,1082,0.00041651869669037114,0.0,day_trading
7.969380290983551,913,0.0004271926412937388,0.0,day_trading
6.838882381082096,841,0.0001598728097199631,0.0,day_trading
6.00600079550322,824,4.822632620806733e-05,0.0,day_trading
5.9892126175149105,867,-0.0004897852081841237,0.0,day_trading
6.213301949134673,818,-0.000721467797927322,0.0,day_trading
6.097669864611843,981,-0.00023104326927974038,0.0,day_trading
5.386973588619785,1155,0.0004751413424388229,0.0,day_trading
6.062806097661832,1212,0.0005944952971459916,0.0,day_trading
7.140836863505015,1023,0.0008256203718321808,0.0,day_trading
7.222043416595773,954,0.0007610658363267131,0.0,day_trading
8.175883846213221,998,0.0007411758611958419,0.0,day_trading
9.78590874677263,1299,0.0010385491210124,0.0,day_trading
9.93275440148397,1185,0.00040200615528132035,0.0,day_trading
9.18906354799581,1258,-0.0003430012513284231,0.0,day_trading
8.040553048986144,1298,-0.000415183260921137,0.0,day_trading
8.509509974153698,1163,-0.0008754698916189074,0.0,day_trading
9.802634339819319,1143,-0.001505187670433661,0.0,day_trading
10.593168920486413,1114,-0.0010804210935854153,0.0,day_trading
11.39074595158182,979,-0.0007809187250703342,0.0,day_trading
11.414640160781603,1078,-5.511772947959237e-05,0.0,day_trading
10.93049480429739,1030,0.00012938358198599786,0.0,day_trading
7.756752184033841,822,0.0002572260230577106,0.0,day_trading
4.742631243430087,985,0.00038385927984803115,0.0,day_trading
3.602732913286556,840,0.0003309250310064016,0.0,day_trading
4.489743991713273,1114,-0.000548656826869598,0.0,day_trading
5.189496764298975,1102,-0.0005151455293242568,0.0,day_trading
5.190417345669341,996,-0.00025654118705669137,0.0,day_trading
5.2023516050173315,990,-0.0003437749554755287,0.0,day_trading
5.005282653802177,906,-0.00018678958639692934,0.0,day_trading
5.1505468965271985,1053,9.23926327408564e-05,0.0,day_trading
5.6508843948903955,1049,-9.892063446499399e-05,0.0,day_trading
10.433852170268807,1296,-0.001388597426523064,0.0,day_trading
10.819558883997951,1295,-0.0012317195599280018,0.0,day_trading
10.697611155966351,1221,-0.0009361342297657061,0.0,day_trading
11.148964874712036,1075,-0.0007895162633218434,0.0,day_trading
11.199327807198896,1159,-0.00046477981530210764,0.0,day_trading
11.041088714421463,1169,0.0002502747436094133,0.0,day_trading
9.777412745694805,1237,-0.00013413636756254288,0.0,day_trading
9.823416242136684,1314,-0.0009297122586392037,0.0,day_trading
13.735673951008147,1403,-0.0018680429129688037,0.0,day_trading
15.485858925680965,1324,-0.0020197256598897483,0.0,day_trading
17.280224439110913,1246,-0.001563634147914761,0.0,day_trading
17.229224171589745,1238,-0.0010642192830220055,0.0,day_trading
16.13646925443414,1179,-0.000130343856091919,0.0,day_trading
14.794231195500664,1051,0.0007801946068516586,0.0,day_trading
12.309309078872497,1149,0.00077682763433784,0.0,day_trading
10.430776097643147,1174,0.0002155327110483274,0.0,day_trading
7.5120729495344785,1173,8.061392097724607e-05,0.0,day_trading
6.750185182578461,941,-0.0006089851573233274,0.0,day_trading
6.259424982394169,1115,-0.0005678447763709515,0.0,day_trading
6.152774983624061,1048,-0.0007428561437813786,0.0,day_trading
5.8996991447965845,1318,-9.37760700948198e-05,0.0,day_trading
6.216651831902736,1160,-0.0004971929673873276,0.0,day_trading
5.455105254017641,1119,-3.3233721901271276e-05,0.0,day_trading
4.553564659711586,1231,0.00015106549955739012,0.0,day_trading
3.384569724687872,1235,0.0003846310686454801,0.0,day_trading
3.4147687410142646,1142,0.0001271917474392481,0.0,day_trading
7.997549971999877,1538,0.0013017077675317123,0.0,day_trading
10.236893029040077,1391,0.0011605821783553737,0.0,day_trading
17.980073816412904,1450,0.002456162609174295,0.0,day_trading
22.031889135709715,1409,0.0025491176561837523,0.0,day_trading
23.171380551578288,1448,0.002172286821592917,0.0,day_trading
23.088628369816107,1409,0.0011641152518308885,0.0,day_trading
25.404078434588207,1442,0.0024418030736620853,0.0,day_trading
24.683119760492477,1389,0.0005991207536954369,0.0,day_trading
22.861319126901513,1327,0.0007549086209874157,0.0,day_trading
17.163704631185027,1349,0.0005753070625324819,0.0,day_trading
14.29714345983342,1253,0.0005765923605203005,0.0,day_trading
9.132148584960033,1272,-0.00030873437768719203,0.0,day_trading
9.122944273766871,1207,0.00016378665888920895,0.0,day_trading
9.386229629980521,1288,3.949440738162391e-05,0.0,day_trading
8.107133278791999,1257,0.0007610990377110216,0.0,day_trading
6.166826664602364,1228,0.0008620003261883725,0.0,day_trading
6.0786640528001685,1171,0.0002532689668412136,0.0,day_trading
5.968861886688928,1180,0.00010938259146127116,0.0,day_trading
5.959365085507314,1156,-0.0002094062485301196,0.0,day_trading
5.360938972494711,1240,-0.0005849335166768777,0.0,day_trading
6.806567416851032,1229,-0.0011784889246430508,0.0,day_trading
9.229952509815497,1216,-0.0011280603217534324,0.0,day_trading
11.28752231448907,1231,-0.0012000553138353353,0.0,day_trading
12.156234065973003,1191,-0.0009744278932748207,0.0,day_trading
11.98776339068862,1139,-0.0006760482335821161,0.0,day_trading
10.25577972548982,1106,-8.04896052914339e-05,0.0,day_trading
8.731899691487085,1146,0.00033689317062628453,0.0,day_trading
6.853301637406843,1127,0.00041685769185066944,0.0,day_trading
4.8664211125193875,1127,0.00017018735371896466,0.0,day_trading
3.6444258806990244,1266,-0.00015399313835802176,0.0,day_trading
4.365895097215876,954,-0.0005052390839974441,0.0,day_trading
4.998859869998713,729,-0.0007057173033189201,0.0,day_trading
4.957029128184248,797,-0.00020936089264784742,0.0,day_trading
5.156018705240237,533,0.0001365391013209871,0.0,day_trading
5.229578695576641,3331,5.987704768826152e-05,0.0,day_trading
7.120787721709448,1294,-0.00039852093712016145,0.0,day_trading
10.096120266927642,1278,-0.0009547565944721282,0.0,day_trading
11.247314543668956,1305,-0.0013212851389220238,0.0,day_trading
11.77798247200515,1286,-0.0014490451290706473,0.0,day_trading
13.278237667524671,1191,-0.0014780143239194077,0.0,day_trading
15.373950732026852,1356,-0.0011912608942414415,0.0,day_trading
16.96425837523878,1392,-0.0007825774547507658,0.0,day_trading
15.85746683565942,1405,-0.000598291754932867,0.0,day_trading
12.683911462933686,1292,-0.0007289036954440276,0.0,day_trading
8.589185965798086,1284,5.78680394356379e-06,0.0,day_trading
6.819545765220739,1274,0.0006747625016539027,0.0,day_trading
8.329966253070038,1530,0.0012701897985159416,0.0,day_trading
9.972268715435535,1363,0.001175229552090018,0.0,day_trading
10.477995779493503,1438,0.0010037817054161069,0.0,day_trading
10.53570036693143,1377,0.00033760425073330324,0.0,day_trading
9.889580150598187,1333,-0.00012594890249040258,0.0,day_trading
8.799707128939872,1157,-0.0008479604113287964,0.0,day_trading
8.063707515061429,1208,-0.0007540118185160205,0.0,day_trading
7.423515863615524,1219,-0.0008079727712675177,0.0,day_trading
7.367042599730326,1258,-0.00030424450873747235,0.0,day_trading
7.477627074562947,1242,-7.678016614429684e-05,0.0,day_trading
6.684320708410981,1090,0.00035626253247402764,0.0,day_trading
5.403885947433169,1118,-0.00041815231757429404,0.0,day_trading
7.079466473898477,1359,-0.0006930543694391167,0.0,day_trading
7.404302127781848,1259,-0.0006342005675999518,0.0,day_trading
7.897493906262567,1214,-0.0008141413936394448,0.0,day_trading
7.864894998204548,1214,-0.0005583727019976114,0.0,day_trading
7.489301703059109,1064,0.00020498976745766395,0.0,day_trading
8.437990545378712,1111,0.001206177837557787,0.0,day_trading
8.818099064456721,1306,0.0008499027606697629,0.0,day_trading
9.041761136189608,1256,0.000941527216964455,0.0,day_trading
8.978573259557532,1292,0.0005317277792550535,0.0,day_trading
9.545414489547126,1181,0.00041344428687639656,0.0,day_trading
8.109567463431508,557,-0.00010087032958028264,0.0,day_trading
6.910277450577796,1242,-7.984154994888915e-05,0.0,day_trading
4.560651025600297,1236,-0.0003946848722696572,0.0,day_trading
4.655330994268583,1150,-0.0005523638002625786,0.0,day_trading
5.024761354153479,1125,-0.0005628533019485405,0.0,day_trading
5.379337939391823,1163,-0.0005538136575816033,0.0,day_trading
5.877715353543117,1353,-0.0005712362388307302,0.0,day_trading
7.419525666145072,1364,-0.0006410294455513555,0.0,day_trading
8.041061358877304,1272,-0.0004631488049141819,0.0,day_trading
10.636419667009383,1462,-0.0013320903970256647,0.0,day_trading
13.129999957663824,1488,-0.0015835050468995249,0.0,day_trading
13.860849741443369,1363,-0.0014326504277591523,0.0,day_trading
13.71531973943137,1328,-0.000767296525600658,0.0,day_trading
13.657014030214178,1271,-0.0009487702677371867,0.0,day_trading
12.255875507023292,1297,4.106397045644527e-06,0.0,day_trading
10.917493658204913,1230,-2.2102115815325618e-05,0.0,day_trading
8.31949711348926,1326,0.0001964368123174687,0.0,day_trading
6.706188601184918,1171,-0.00027344826013642187,0.0,day_trading
4.174044268407792,1412,-0.0004584412291710249,0.0,day_trading
4.605121424282984,1240,-0.000649544528921031,0.0,day_trading
7.081186027396319,1369,-0.000759930562018396,0.0,day_trading
7.997549346804687,1370,-0.0008693167032803872,0.0,day_trading
7.457627340821205,1460,-0.0002429618954034929,0.0,day_trading
7.164191898222576,1350,0.0002069551527496216,0.0,day_trading
6.220700299903057,1277,0.00022083516008621906,0.0,day_trading
7.421411141577958,1361,0.0012216488982816909,0.0,day_trading
7.207871006298968,1386,0.0007791491604586919,0.0,day_trading
7.053164852989113,1332,7.64563907811544e-05,0.0,day_trading
7.401409475310209,1548,-0.00045506224471190124,0.0,day_trading
8.085675193347257,1518,-0.0006438325729622996,0.0,day_trading
11.289515342370686,1586,-0.002004217835721289,0.0,day_trading
15.0309858107632,1582,-0.002054466903584551,0.0,day_trading
18.048520530287288,1495,-0.0019718180477956704,0.0,day_trading
20.660142760583497,1471,-0.0018679162707991193,0.0,day_trading
23.220880546009667,1524,-0.002149405356642231,0.0,day_trading
21.534535673315517,1448,-0.0009199694139624181,0.0,day_trading
19.5459219957826,1418,-0.0008407140989830086,0.0,day_trading
16.010846358316073,1357,-0.00021866588299677137,0.0,day_trading
12.5146414250848,1331,0.0002847369821201484,0.0,day_trading
7.7782380894506336,1288,0.0004175955202786241,0.0,day_trading
6.038195462456603,1276,0.0003500776968827335,0.0,day_trading
6.152049342251653,1303,0.0008763733613797564,0.0,day_trading
6.675083353499885,1264,0.0004344035014975267,0.0,day_trading
8.234790963991596,1311,0.0005835664219595804,0.0,day_trading
7.614193252560248,1236,0.0007767570457019257,0.0,day_trading
8.098875710630908,1207,0.0006506047515978608,0.0,day_trading
7.457510457299219,1209,0.0005303984852903287,0.0,day_trading
7.367349063316421,1112,0.00048255696275383285,0.0,day_trading
7.005935975116225,1181,-8.405887653357702e-05,0.0,day_trading
5.04269548717054,1268,-0.00017703212460369323,0.0,day_trading
3.962524587895015,1381,-0.0002608813060105852,0.0,day_trading
5.909805787248359,1344,-0.001020944539701385,0.0,day_trading
7.427673779610709,1365,-0.0010157592813741401,0.0,day_trading
8.056943451228877,1319,-0.0006709344227924019,0.0,day_trading
8.279837692897967,1133,-0.00031730805494356584,0.0,day_trading
7.8561588719123785,993,-6.417289445572738e-05,0.0,day_trading
7.339792912506608,1049,-6.83705748897978e-05,0.0,day_trading
7.315801467342041,1076,-0.0003472444873261482,0.0,day_trading
6.690791349857096,1418,-0.0002264867613391397,0.0,day_trading
6.156391529548188,788,-1.858696129175552e-05,0.0,day_trading
5.00560585727805,724,-0.00038625949904373956,0.0,day_trading
4.99967998960104,778,0.0001020204719656359,0.0,day_trading
5.453015984915594,1055,9.617624733624375e-05,0.0,day_trading
5.7595089488384845,1051,0.0004882425084669961,0.0,day_trading
6.644329578970454,1121,0.0004148343006767696,0.0,day_trading
6.433883309702571,1159,0.00031685994117427454,0.0,day_trading
6.515161889229449,1211,-0.00016813899033993885,0.0,day_trading
6.032657420572068,1273,8.091674762946698e-05,0.0,day_trading
6.323636084704386,1251,0.00022623721381769267,0.0,day_trading
7.846681959671558,1230,0.00031944780839225916,0.0,day_trading
10.91165309803317,1452,0.0009714911116602387,0.0,day_trading
11.435372801514399,1366,0.0011804884667232507,0.0,day_trading
