,time,open,high,low,close,tick_volume,spread,real_volume
201,2025-11-04 09:29:00,3994.34,3994.37,3993.45,3993.99,76,17,0
202,2025-11-04 09:30:00,3994.07,3994.08,3993.03,3993.33,72,16,0
203,2025-11-04 09:31:00,3993.31,3993.62,3992.41,3992.84,76,16,0
204,2025-11-04 09:32:00,3992.71,3993.88,3992.38,3993.78,79,11,0
205,2025-11-04 09:33:00,3993.81,3995.45,3993.33,3995.45,86,6,0
206,2025-11-04 09:34:00,3995.48,3995.77,3992.93,3993.03,96,6,0
207,2025-11-04 09:35:00,3993.07,3993.92,3991.51,3992.97,79,17,0
208,2025-11-04 09:36:00,3992.97,3993.44,3991.44,3992.22,76,16,0
209,2025-11-04 09:37:00,3992.2,3992.29,3991.47,3991.86,54,16,0
210,2025-11-04 09:38:00,3991.85,3992.16,3991.37,3991.5,64,16,0
211,2025-11-04 09:39:00,3991.48,3991.65,3990.54,3991.04,83,16,0
212,2025-11-04 09:40:00,3991.03,3992.26,3990.48,3991.88,64,16,0
213,2025-11-04 09:41:00,3991.88,3992.92,3991.07,3992.92,74,16,0
214,2025-11-04 09:42:00,3992.76,3994.33,3992.76,3993.15,76,16,0
215,2025-11-04 09:43:00,3993.19,3993.19,3990.95,3991.09,70,16,0
216,2025-11-04 09:44:00,3990.95,3992.41,3990.94,3991.74,67,16,0
217,2025-11-04 09:45:00,3991.45,3994.28,3991.12,3994.28,75,16,0
218,2025-11-04 09:46:00,3994.71,3994.86,3992.45,3993.46,76,16,0
219,2025-11-04 09:47:00,3993.35,3993.64,3992.79,3993.39,68,16,0
220,2025-11-04 09:48:00,3993.37,3994.95,3992.7,3994.62,73,16,0
221,2025-11-04 09:49:00,3994.63,3995.66,3994.53,3995.62,82,16,0
222,2025-11-04 09:50:00,3995.34,3995.95,3995.19,3995.82,81,17,0
223,2025-11-04 09:51:00,3995.82,3996.17,3994.75,3994.75,72,17,0
224,2025-11-04 09:52:00,3994.76,3994.91,3993.97,3994.15,64,17,0
225,2025-11-04 09:53:00,3994.12,3994.63,3993.53,3994.26,79,17,0
226,2025-11-04 09:54:00,3994.06,3994.43,3993.46,3994.43,62,17,0
227,2025-11-04 09:55:00,3994.37,3995.62,3993.98,3994.82,83,17,0
228,2025-11-04 09:56:00,3994.69,3994.77,3993.79,3994.07,69,17,0
229,2025-11-04 09:57:00,3994.06,3994.18,3993.17,3993.6,56,18,0
230,2025-11-04 09:58:00,3993.55,3994.0,3992.87,3994.0,73,18,0
231,2025-11-04 09:59:00,3993.97,3994.21,3993.46,3993.95,62,18,0
232,2025-11-04 10:00:00,3994.17,3995.03,3993.27,3995.03,74,18,0
233,2025-11-04 10:01:00,3995.11,3997.98,3995.11,3995.16,93,18,0
234,2025-11-04 10:02:00,3995.51,3996.62,3994.86,3995.36,86,18,0
235,2025-11-04 10:03:00,3995.41,3996.26,3994.4,3994.4,90,17,0
236,2025-11-04 10:04:00,3994.44,3998.32,3993.69,3997.98,83,17,0
237,2025-11-04 10:05:00,3998.2,3998.3,3994.04,3995.33,95,17,0
238,2025-11-04 10:06:00,3995.27,3996.1,3994.27,3995.32,76,16,0
239,2025-11-04 10:07:00,3995.31,3997.46,3995.24,3997.24,72,17,0
240,2025-11-04 10:08:00,3997.3,3999.24,3996.9,3998.44,91,12,0
241,2025-11-04 10:09:00,3998.3,3998.79,3997.16,3997.21,84,16,0
242,2025-11-04 10:10:00,3996.92,3997.0,3994.52,3994.77,83,17,0
243,2025-11-04 10:11:00,3994.93,3995.88,3994.04,3994.5,78,17,0
244,2025-11-04 10:12:00,3994.52,3994.96,3993.79,3993.8,76,17,0
245,2025-11-04 10:13:00,3993.81,3994.32,3992.06,3992.36,77,16,0
246,2025-11-04 10:14:00,3992.36,3992.36,3991.56,3991.69,76,16,0
247,2025-11-04 10:15:00,3991.7,3991.93,3990.59,3991.46,83,16,0
248,2025-11-04 10:16:00,3991.52,3993.12,3991.42,3992.75,71,17,0
249,2025-11-04 10:17:00,3992.8,3994.06,3992.69,3994.06,79,16,0
250,2025-11-04 10:18:00,3994.2,3994.75,3993.66,3994.11,77,16,0
251,2025-11-04 10:19:00,3994.24,3995.62,3992.75,3993.57,82,16,0
252,2025-11-04 10:20:00,3993.54,3995.24,3993.54,3993.93,83,16,0
253,2025-11-04 10:21:00,3993.64,3994.91,3992.61,3994.61,84,17,0
254,2025-11-04 10:22:00,3994.59,3997.42,3992.44,3997.42,89,17,0
255,2025-11-04 10:23:00,3997.28,3998.06,3996.35,3996.35,88,16,0
256,2025-11-04 10:24:00,3996.05,3996.09,3995.04,3995.17,88,17,0
257,2025-11-04 10:25:00,3995.33,3997.42,3995.33,3997.42,81,12,0
258,2025-11-04 10:26:00,3997.6,3999.75,3996.93,3998.54,88,5,0
259,2025-11-04 10:27:00,3998.56,4000.17,3998.51,3999.63,87,17,0
260,2025-11-04 10:28:00,3999.14,4000.69,3999.14,4000.33,83,17,0
261,2025-11-04 10:29:00,4000.35,4000.67,3999.21,3999.89,84,17,0
262,2025-11-04 10:30:00,3999.85,4000.42,3997.28,3997.6,81,17,0
263,2025-11-04 10:31:00,3997.64,3998.62,3996.48,3996.48,87,17,0
264,2025-11-04 10:32:00,3996.27,3996.57,3995.24,3996.26,90,17,0
265,2025-11-04 10:33:00,3996.37,3997.94,3995.85,3997.47,86,17,0
266,2025-11-04 10:34:00,3997.46,3999.11,3997.18,3998.56,84,17,0
267,2025-11-04 10:35:00,3998.55,3999.87,3998.4,3998.91,80,17,0
268,2025-11-04 10:36:00,3998.94,4000.14,3998.32,3999.72,87,17,0
269,2025-11-04 10:37:00,3999.67,4000.2,3998.05,3998.09,78,17,0
270,2025-11-04 10:38:00,3998.09,3998.09,3996.78,3997.02,75,17,0
271,2025-11-04 10:39:00,3997.03,3997.88,3996.56,3997.26,70,17,0
272,2025-11-04 10:40:00,3997.2,3997.86,3996.72,3997.71,75,17,0
273,2025-11-04 10:41:00,3997.74,3998.2,3997.29,3997.33,75,17,0
274,2025-11-04 10:42:00,3997.31,3998.12,3997.28,3997.76,56,17,0
275,2025-11-04 10:43:00,3997.7,3998.26,3997.43,3997.55,68,17,0
276,2025-11-04 10:44:00,3997.58,3999.23,3997.58,3999.05,71,17,0
277,2025-11-04 10:45:00,3999.11,3999.93,3999.11,3999.47,74,17,0
278,2025-11-04 10:46:00,3999.46,4000.22,3998.89,3999.47,77,17,0
279,2025-11-04 10:47:00,3999.94,4000.09,3998.6,3998.74,79,17,0
280,2025-11-04 10:48:00,3998.95,3999.32,3997.66,3997.69,68,17,0
281,2025-11-04 10:49:00,3997.75,3999.87,3997.72,3998.1,76,17,0
282,2025-11-04 10:50:00,3998.35,3999.95,3997.89,3998.41,87,16,0
283,2025-11-04 10:51:00,3998.45,3999.29,3997.78,3998.39,71,16,0
284,2025-11-04 10:52:00,3998.27,3998.63,3996.43,3996.61,77,17,0
285,2025-11-04 10:53:00,3996.67,3997.15,3995.97,3996.33,92,17,0
286,2025-11-04 10:54:00,3996.44,3997.33,3995.59,3996.71,83,17,0
287,2025-11-04 10:55:00,3996.7,3997.91,3996.58,3997.19,72,17,0
288,2025-11-04 10:56:00,3997.06,3997.9,3996.49,3996.67,77,17,0
289,2025-11-04 10:57:00,3996.53,3997.01,3995.9,3996.59,71,17,0
290,2025-11-04 10:58:00,3996.74,3997.56,3996.63,3996.72,71,16,0
291,2025-11-04 10:59:00,3996.73,3996.92,3995.96,3996.04,80,16,0
292,2025-11-04 11:00:00,3995.81,3996.47,3994.93,3995.4,82,16,0
293,2025-11-04 11:01:00,3995.43,3996.64,3995.29,3996.48,74,17,0
294,2025-11-04 11:02:00,3996.43,3996.63,3995.76,3995.78,76,17,0
295,2025-11-04 11:03:00,3995.99,3996.71,3995.28,3995.52,79,16,0
296,2025-11-04 11:04:00,3995.31,3997.29,3994.97,3996.03,88,17,0
297,2025-11-04 11:05:00,3996.06,3997.03,3996.01,3997.03,77,16,0
298,2025-11-04 11:06:00,3997.0,3997.57,3996.25,3996.46,79,16,0
299,2025-11-04 11:07:00,3996.47,3997.78,3995.65,3995.7,82,16,0
300,2025-11-04 11:08:00,3995.7,3995.89,3992.28,3992.45,73,16,0
301,2025-11-04 11:09:00,3993.01,3993.47,3992.45,3993.09,81,17,0
302,2025-11-04 11:10:00,3993.13,3993.94,3992.2,3993.67,90,17,0
303,2025-11-04 11:11:00,3993.33,3995.2,3991.14,3992.3,84,16,0
304,2025-11-04 11:12:00,3992.39,3994.36,3992.24,3993.59,79,16,0
305,2025-11-04 11:13:00,3993.6,3994.32,3993.02,3994.13,64,16,0
306,2025-11-04 11:14:00,3994.19,3994.19,3991.64,3991.75,68,5,0
307,2025-11-04 11:15:00,3991.7,3992.6,3991.53,3991.97,81,16,0
308,2025-11-04 11:16:00,3991.74,3993.54,3991.24,3993.32,73,16,0
309,2025-11-04 11:17:00,3993.49,3993.58,3991.88,3991.88,67,17,0
310,2025-11-04 11:18:00,3991.99,3992.76,3991.71,3992.34,61,17,0
311,2025-11-04 11:19:00,3992.35,3993.22,3991.66,3991.78,72,5,0
312,2025-11-04 11:20:00,3991.78,3994.18,3991.75,3994.18,86,5,0
313,2025-11-04 11:21:00,3994.17,3994.36,3992.25,3992.27,77,16,0
314,2025-11-04 11:22:00,3992.29,3993.53,3992.23,3992.42,71,16,0
315,2025-11-04 11:23:00,3992.41,3994.39,3992.41,3994.39,73,16,0
316,2025-11-04 11:24:00,3994.06,3994.06,3993.07,3993.57,76,16,0
317,2025-11-04 11:25:00,3993.58,3994.73,3992.58,3993.11,78,17,0
318,2025-11-04 11:26:00,3992.94,3993.3,3992.68,3992.68,66,17,0
319,2025-11-04 11:27:00,3992.17,3992.54,3991.56,3992.21,74,16,0
320,2025-11-04 11:28:00,3992.21,3993.59,3992.18,3993.22,80,16,0
321,2025-11-04 11:29:00,3993.21,3993.51,3991.68,3991.94,73,16,0
322,2025-11-04 11:30:00,3991.91,3993.36,3991.72,3993.27,75,16,0
323,2025-11-04 11:31:00,3993.38,3993.61,3991.79,3992.51,81,16,0
324,2025-11-04 11:32:00,3992.69,3993.61,3992.12,3993.27,76,16,0
325,2025-11-04 11:33:00,3993.49,3996.03,3993.47,3994.3,90,16,0
326,2025-11-04 11:34:00,3994.67,3998.99,3994.67,3998.46,94,17,0
327,2025-11-04 11:35:00,3998.64,3999.38,3997.35,3997.69,86,17,0
328,2025-11-04 11:36:00,3997.59,3999.28,3997.45,3998.84,72,16,0
329,2025-11-04 11:37:00,3998.37,3998.95,3996.93,3996.93,79,16,0
330,2025-11-04 11:38:00,3996.98,3997.35,3996.21,3997.14,69,16,0
331,2025-11-04 11:39:00,3996.96,3998.13,3995.87,3997.99,77,11,0
332,2025-11-04 11:40:00,3997.88,3998.09,3997.63,3997.66,59,5,0
333,2025-11-04 11:41:00,3997.47,3998.03,3997.23,3997.68,68,7,0
334,2025-11-04 11:42:00,3997.71,3999.11,3996.85,3996.87,73,5,0
335,2025-11-04 11:43:00,3996.79,3997.0,3995.59,3996.52,73,6,0
