time,close,RSI,EMA_fast,EMA_slow,signal,volume_ratio,volatility,trend,returns,position,strategy_returns,cumulative
2025-10-09 07:00:00,4038.28,47.25697786333025,4027.1581999116215,4029.7385708405477,hold,0.8421541906995414,13.183698416899288,-1,0.0028608608409739222,1,0.0028608608409739222,1.0042499857007505
2025-10-09 07:30:00,4039.03,48.87254901960799,4028.984630694449,4030.426824852359,hold,0.8063407509236188,12.485130471689786,-1,0.00018572263438887404,1,0.00018572263438887404,1.00443649765368
2025-10-09 08:00:00,4038.94,57.510383017997086,4030.516225972226,4031.0574304188513,hold,0.8618382078680036,11.924812025456896,-1,-2.228257774761211e-05,1,-2.228257774761211e-05,1.0044141162193285
2025-10-09 08:30:00,4039.77,61.22251751630803,4031.9398835149605,4031.7028059433806,hold,1.004892238529684,11.225687776390531,1,0.0002054994627302964,1,0.0002054994627302964,1.0046205227805702
2025-10-09 09:00:00,4031.61,60.607510165032274,4031.8891322049667,4031.695931429056,hold,1.0025152712899748,10.64711202505409,1,-0.0020199169754713253,1,-0.0020199169754713253,1.0025912727326989
2025-10-09 09:30:00,4026.25,58.353483016695456,4031.021573404202,4031.292529100978,hold,1.1232328742215554,9.947107633051846,-1,-0.001329493676223703,1,-0.001329493676223703,1.0012583339757637
2025-10-09 10:00:00,4028.8,51.15462525320729,4030.6797928804785,4031.1078973157205,hold,1.0623204022988506,9.197774258816336,-1,0.0006333436820864513,1,0.0006333436820864513,1.0018924746157236
2025-10-09 10:30:00,4031.54,56.050779632951496,4030.8121324373283,4031.1399049219635,hold,0.9564697811317414,8.640445955860205,-1,0.0006801032565526555,1,0.0006801032565526555,1.0025738649504254
2025-10-09 11:00:00,4036.75,53.91405006511345,4031.725650523893,4031.5554675203366,hold,0.9559653744824992,8.933729977794505,1,0.0012923101345887478,1,0.0012923101345887478,1.0038695013167747
2025-10-09 11:30:00,4038.1,65.64093845630741,4032.7063196740633,4032.0402477040157,hold,0.8481297087720845,9.14421819053708,1,0.00033442744782319345,1,0.00033442744782319345,1.0042052228320475
2025-10-09 12:00:00,4038.49,74.13039346131896,4033.5961166472844,4032.518007133348,hold,0.9242675511332228,8.802632919539276,1,9.658007478763331e-05,1,9.658007478763331e-05,1.0043022090475708
2025-10-09 12:30:00,4037.43,69.51371571072298,4034.1859448553946,4032.881858456804,hold,0.8640594236620726,7.960847928281058,1,-0.0002624743406569596,1,-0.0002624743406569596,1.0040386054874308
2025-10-09 13:00:00,4038.66,66.26810761094471,4034.8742610314875,4033.309868941485,hold,0.7733497391026956,8.122911974639791,1,0.0003046492446927562,1,0.0003046492446927562,1.004344485090235
2025-10-09 13:30:00,4044.23,68.6605426190983,4036.3136054881816,4034.118767538412,hold,0.8329108089421525,8.388261284009078,1,0.0013791703188681392,1,0.0013791703188681392,1.0057296471939903
2025-10-09 14:00:00,4035.88,47.25022914757092,4036.2468969515385,4034.2492292022334,hold,1.0314677140318886,8.428033047693733,1,-0.00206466991244314,1,-0.00206466991244314,1.0036531474513768
2025-10-09 14:30:00,4044.48,55.29228976500276,4037.5135281897633,4035.0070640761423,hold,1.0188643562952107,8.29490528484831,1,0.0021308859530015933,1,0.0021308859530015933,1.0057918178449667
2025-10-09 15:00:00,4040.88,51.76363636363642,4038.0314469297996,4035.4420963667985,hold,1.0684482061767433,6.895922975542386,1,-0.000890102065036813,1,-0.000890102065036813,1.0048965604709057
2025-10-09 15:30:00,4053.47,60.26063511084479,4040.4066089405997,4036.7774966359248,hold,1.1468412066021627,6.958753745077076,1,0.0031156579754905156,1,0.0031156579754905156,1.0080274744540798
2025-10-09 16:00:00,4055.61,69.7563384919329,4042.7455921805076,4038.172496885116,hold,1.2558412586591523,7.543305571683542,1,0.0005279427256155156,1,0.0005279427256155156,1.0085596552264384
2025-10-09 16:30:00,4017.22,45.18502719419846,4038.818577998891,4036.620460078811,hold,1.294775346814825,8.543325434168239,1,-0.00946590032079031,1,-0.00946590032079031,0.9990127300624944
2025-10-09 17:00:00,4006.99,39.25086249383911,4033.9218736913695,4034.425611184084,hold,1.2944254014071803,10.966545910674897,-1,-0.0025465371575368323,1,-0.0025465371575368323,0.9964687070245379
2025-10-09 17:30:00,4024.31,46.88442644143756,4032.4431238926973,4033.6763066519297,hold,1.234616999182519,11.257180386916081,-1,0.004322446524698043,1,0.004322446524698043,1.0007758897241865
2025-10-09 18:00:00,4016.67,41.52456525409425,4030.016489447667,4032.416580233268,hold,1.1813539063348908,11.974494429516,-1,-0.0018984620966078225,1,-0.0018984620966078225,0.9988759546303462
2025-10-09 18:30:00,4014.64,40.15444015444017,4027.650875686488,4031.0997965122856,hold,1.1556110907641597,12.674602651318894,-1,-0.0005053937714575296,1,-0.0005053937714575296,0.9983711289444173
2025-10-09 19:00:00,4012.39,39.21487603305793,4025.3030486577973,4029.713885659524,hold,1.088021914524793,13.495609997733352,-1,-0.0005604487575473494,1,-0.0005604487575473494,0.9978115930856292
2025-10-09 19:30:00,3968.38,28.94175053369942,4016.545656556598,4025.1706348699295,hold,1.1976633032395114,19.632999985265386,-1,-0.010968524993831497,1,-0.010968524993831497,0.9868670716877346
2025-10-09 20:00:00,3958.9,26.84088269454135,4007.677094009429,4020.261698953638,hold,1.1696078844290947,25.16022276280642,-1,-0.0023888841290400364,1,-0.0023888841290400364,0.9845095606027076
2025-10-09 20:30:00,3950.18,23.182207014542342,3998.831387238747,4015.0704619941093,hold,1.1114352392065345,30.239561417738535,-1,-0.0022026320442547487,1,-0.0022026320442547487,0.9823410482966489
2025-10-09 21:00:00,3963.16,29.797755306145106,3993.3434815097094,4011.225242587138,hold,1.0716940612868588,32.687791906722055,-1,0.0032859262109574683,1,0.0032859262109574683,0.9855689484953463
2025-10-09 21:30:00,3957.22,25.394766523798808,3987.786022815908,4007.22485424735,hold,0.9632389061732437,34.99250212545971,-1,-0.0014988039846990375,1,-0.0014988039846990375,0.9840917738281458
2025-10-09 22:00:00,3978.04,33.849079880744355,3986.286634690384,4005.0630131919906,hold,1.0241428281598701,35.37080555010652,-1,0.0052612692748950085,1,0.0052612692748950085,0.9892693456414647
2025-10-09 22:30:00,3973.01,28.484329874853145,3984.2440755072475,4002.68871591851,hold,1.012729277337877,35.76227450673417,-1,-0.0012644417854017487,1,-0.0012644417854017487,0.9880184721438187
2025-10-09 23:00:00,3976.64,29.04971613519389,3983.074217736902,4000.759181406028,hold,0.7186299615877081,35.62651873032731,-1,0.0009136649542789144,1,0.0009136649542789144,0.9889211899959967
2025-10-09 23:30:00,3975.91,36.303958623433466,3981.9720303927634,3998.9185013018778,hold,0.5624256117488047,34.89606792809679,-1,-0.00018357206083530198,1,-0.00018357206083530198,0.9887396516951454
2025-10-10 01:00:00,3972.23,37.95230833217807,3980.4732564861843,3996.941575279516,hold,0.744369460931783,34.46649070970717,-1,-0.0009255742710473358,1,-0.0009255742710473358,0.9878244997127721
2025-10-10 01:30:00,3975.39,31.199077632590217,3979.6912170267715,3995.3451622958482,hold,0.5675926882164618,32.9954310393711,-1,0.0007955229178571166,1,0.0007955229178571166,0.9886103367411143
2025-10-10 02:00:00,3983.15,37.129473199201335,3980.2233374841917,3994.4418169406,hold,0.6565413218812193,31.20687331089578,-1,0.0019520097399250425,1,0.0019520097399250425,0.9905401137474236
2025-10-10 02:30:00,3989.98,40.868019552658886,3981.724362486624,3994.111311982037,hold,0.9119245187650057,27.612235445830322,-1,0.001714723271782459,1,0.001714723271782459,0.9922386159321003
2025-10-10 03:00:00,3991.56,42.24786006698921,3983.2375374886815,3993.9223259092937,hold,0.9510043575300244,22.69580862649946,-1,0.00039599195985950963,1,0.00039599195985950963,0.9926315344462715
2025-10-10 03:30:00,3991.02,62.45598591549293,3984.4348394135,3993.707338804901,hold,0.8941491544459083,21.47988809022468,-1,-0.00013528545230434563,1,-0.00013528545230434563,0.9924972458401624
2025-10-10 04:00:00,3981.54,62.45598591549293,3983.9894795037308,3992.8060544489826,hold,1.1648632825205456,20.788239691561994,-1,-0.0023753326217358373,1,-0.0023753326217358373,0.9901397347551353
2025-10-10 04:30:00,3973.25,62.752902155887405,3982.3372518877723,3991.357457823132,hold,1.1286317898680143,18.410602523092354,-1,-0.0020821089327245357,1,-0.0020821089327245357,0.9880781559687561
2025-10-10 05:00:00,3984.25,61.91929467616158,3982.631520828115,3990.8309794658626,hold,0.986002288933885,16.33763031197166,-1,0.0027685144403195583,1,0.0027685144403195583,0.9908136646117199
2025-10-10 05:30:00,3978.66,62.165229232864384,3982.0205176237896,3989.929425431354,hold,0.9474153297682709,13.961724784119218,-1,-0.001403024408608955,1,-0.001403024408608955,0.9894235288558864
2025-10-10 06:00:00,3970.28,44.873150105708326,3980.214284143207,3988.473912436439,hold,1.0729134069471142,11.206352932722671,-1,-0.0021062367731848886,1,-0.0021062367731848886,0.9873395686351557
2025-10-10 06:30:00,3962.01,43.03091738469329,3977.413625044252,3986.5136226263326,hold,1.0428490672696438,11.480723386346043,-1,-0.0020829765155102598,1,-0.0020829765155102598,0.9852829635008546
2025-10-10 07:00:00,3958.92,38.69609594284264,3974.568451960521,3984.4696505799375,hold,1.0830423769425617,11.47931045059594,-1,-0.0007799071683313175,1,-0.0007799071683313175,0.9845145342547856
2025-10-10 07:30:00,3966.39,44.40789473684208,3973.310228581979,3983.130417203646,hold,1.0021927293710329,10.184415067310953,-1,0.0018868782395198291,1,0.0018868782395198291,0.986372193305962
2025-10-10 08:00:00,3972.61,50.216746520648016,3973.2025011078285,3982.3511270404133,hold,1.1225435669262143,9.812234092950062,-1,0.0015681766039143952,1,0.0015681766039143952,0.9879189991022562
2025-10-10 08:30:00,3974.79,49.65389940009234,3973.4467317066237,3981.791043555938,hold,1.1443096476025418,8.815685348174199,-1,0.0005487576177878317,1,0.0005487576177878317,0.9884611271787709
2025-10-10 09:00:00,3971.77,43.05589455699282,3973.1887729825276,3981.048744033276,hold,1.085634718032026,8.868672006451222,-1,-0.0007597885674462956,1,-0.0007597885674462956,0.9877101057149754
2025-10-10 09:30:00,3968.15,36.13616156484183,3972.413577139062,3980.0932815122924,hold,1.1750510488212362,9.02495925053403,-1,-0.0009114324344058344,1,-0.0009114324344058344,0.9868098746888364
2025-10-10 10:00:00,3964.91,33.424555292946806,3971.2591806561295,3978.968593992863,hold,1.2119006459830772,9.351293901471136,-1,-0.0008165013923365771,1,-0.0008165013923365771,0.9860041430521815
2025-10-10 10:30:00,3971.99,39.05441159553651,3971.3716144013406,3978.451661104503,hold,1.1043543876781037,9.379722740269123,-1,0.0017856647439664641,1,0.0017856647439664641,0.9877648158878347
2025-10-10 11:00:00,3986.72,52.80972011282265,3973.732904493442,3979.064130652317,hold,1.1404637769682162,9.69715807527943,-1,0.0037084685510286874,1,0.0037084685510286874,0.9914279106433674
2025-10-10 11:30:00,3991.98,60.50476724621424,3976.5401499559894,3980.0208617151084,hold,1.0018798598649918,10.342305695800246,-1,0.0013193803427380413,1,0.0013193803427380413,0.9927359811399121
2025-10-10 12:00:00,3996.25,57.279786459597176,3979.572434578145,3981.223020106582,hold,1.057941890647241,11.155394387805847,-1,0.0010696446374982571,1,0.0010696446374982571,0.99379785585859
2025-10-10 12:30:00,3995.87,61.14492941328845,3982.079752335353,3982.307981580169,hold,1.0574626710692998,11.576143526558889,-1,-9.508914607447849e-05,1,-9.508914607447849e-05,0.9937033564691058
