time,open,high,low,close,tick_volume,spread,real_volume,atr,rsi,ema_fast,ema_slow,vwap,signal,stop_loss,take_profit_1,take_profit_2,returns,strategy_returns,cumulative
2025-08-21 17:15:00,3344.82,3345.55,3342.4,3344.8,1085,6,0,5.275000000000026,72.84122562674102,3334.541079137642,3331.6711741576783,3338.223451865406,hold,,,,-2.3917150988927993e-05,-0.0,1.0
2025-08-21 17:30:00,3344.79,3348.06,3342.65,3342.77,1098,6,0,5.340000000000016,68.05856832971796,3334.8637819165583,3331.7816102357115,3338.6169995617292,hold,,,,-0.0006069122219565237,-0.0,1.0
2025-08-21 17:45:00,3342.95,3344.7,3341.57,3344.21,960,15,0,5.284285714285716,67.91938997821319,3335.2303002727717,3331.9052758055054,3338.8706862479453,hold,,,,0.00043078046051636676,0.0,1.0
2025-08-21 18:00:00,3344.44,3345.24,3338.61,3338.63,1018,12,0,5.467142857142822,56.172683665741296,3335.3636218307024,3331.972188484058,3338.9729505418313,hold,,,,-0.0016685555033923993,-0.0,1.0
2025-08-21 18:15:00,3338.71,3344.67,3337.57,3342.98,1032,14,0,5.822857142857076,60.702875399361,3335.6623033275378,3332.081718946903,3339.1122274789054,hold,,,,0.0013029296447943928,0.0,1.0
2025-08-21 18:30:00,3343.15,3345.93,3341.32,3345.63,1035,14,0,5.497142857142762,55.42324618172403,3336.0531933931243,3332.216527713601,3339.3612034543594,hold,,,,0.0007927059090990785,0.0,1.0
2025-08-21 18:45:00,3345.68,3346.14,3343.04,3343.55,807,16,0,5.307857142857041,57.70889487870647,3336.34718580908,3332.3292985821226,3339.5375238308347,hold,,,,-0.0006217065246305609,-0.0,1.0
2025-08-21 19:00:00,3343.58,3343.87,3341.61,3341.87,772,13,0,4.8735714285713,53.59337429869089,3336.563766757744,3332.4242309345395,3339.6347869533247,hold,,,,-0.0005024599602220237,-0.0,1.0
2025-08-21 19:15:00,3341.86,3342.22,3340.05,3341.06,695,10,0,4.643571428571282,48.730964467004966,3336.740089629989,3332.510158984942,3339.67784394423,hold,,,,-0.0002423792666980118,-0.0,1.0
2025-08-21 19:30:00,3341.02,3341.27,3339.0,3340.96,719,17,0,4.499285714285569,48.21529745042529,3336.905576311166,3332.5942370049925,3339.6993033304802,hold,,,,-2.993062082090603e-05,-0.0,1.0
2025-08-21 19:45:00,3340.83,3341.23,3338.3,3339.73,658,15,0,4.417142857142705,41.72640382317819,3337.016338024454,3332.6652396218587,3339.700714729975,hold,,,,-0.000368157655284751,-0.0,1.0
2025-08-21 20:00:00,3339.74,3342.01,3339.46,3341.2,628,12,0,4.413571428571296,44.190040068688695,3337.1804031999654,3332.750162610696,3339.7296441621156,hold,,,,0.0004401553418988957,0.0,1.0
2025-08-21 20:15:00,3341.19,3341.39,3337.88,3338.44,644,17,0,4.020714285714121,48.56873230575676,3337.229799152908,3332.806777908102,3339.7176462214834,hold,,,,-0.0008260505207708935,-0.0,1.0
2025-08-21 20:30:00,3338.58,3340.12,3338.03,3338.05,583,16,0,3.636428571428399,37.185741088180066,3337.26196389201,3332.858949272201,3339.6964269338855,hold,,,,-0.00011682103018173517,-0.0,1.0
2025-08-21 20:45:00,3338.05,3338.67,3336.96,3337.05,556,5,0,3.533571428571252,35.94486760972056,3337.2536515825195,3332.9006512694923,3339.653388768116,hold,,,,-0.00029957609981878797,-0.0,1.0
2025-08-21 21:00:00,3337.03,3338.4,3336.62,3337.43,643,16,0,3.274285714285562,39.699074074073465,3337.260567206735,3332.945719416065,3339.603983759988,hold,,,,0.00011387303156973339,0.0,1.0
2025-08-21 21:15:00,3337.43,3339.38,3337.33,3338.57,566,17,0,3.197142857142743,38.99297423887589,3337.3119175123534,3333.0016824069503,3339.580853437005,hold,,,,0.00034158019793673056,0.0,1.0
2025-08-21 21:30:00,3338.54,3339.09,3338.17,3338.72,471,17,0,2.7892857142856298,50.22288261515527,3337.3671364334377,3333.0585810894686,3339.5660405282333,hold,,,,4.4929415887517976e-05,0.0,1.0
2025-08-21 21:45:00,3338.57,3339.53,3338.46,3339.3,445,16,0,2.3585714285713624,38.7941534713766,3337.4429350046757,3333.1206847602202,3339.559013737034,hold,,,,0.0001737192696602552,0.0,1.0
2025-08-21 22:00:00,3339.32,3340.4,3339.0,3340.2,527,16,0,2.129285714285678,31.49284253578527,3337.5510552005708,3333.19112570788,3339.5643731543923,hold,,,,0.0002695175635611946,0.0,1.0
2025-08-21 22:15:00,3340.19,3341.7,3340.12,3341.52,542,16,0,2.020714285714251,42.703091301221114,3337.7067000946663,3333.2740000789463,3339.5916361412396,hold,,,,0.0003951859170110428,0.0,1.0
2025-08-21 22:30:00,3341.54,3341.89,3340.67,3340.74,465,17,0,1.946428571428539,45.65718677939981,3337.8256530321305,3333.348288635375,3339.614074133316,hold,,,,-0.0002334267040150495,-0.0,1.0
2025-08-21 22:45:00,3340.76,3341.23,3337.94,3338.76,648,15,0,2.0264285714285637,41.88998589562799,3337.8622940896944,3333.4021365096496,3339.607898684719,hold,,,,-0.0005926830582444476,-0.0,1.0
2025-08-21 23:00:00,3339.04,3339.22,3338.13,3338.43,341,17,0,1.9421428571428285,41.22137404580047,3337.8845570665694,3333.452165002091,3339.5971703671544,hold,,,,-9.883908996166646e-05,-0.0,1.0
2025-08-21 23:15:00,3338.44,3338.66,3337.97,3338.64,313,17,0,1.7821428571428442,45.929798356982104,3337.9141822796455,3333.5037852508267,3339.5858865923447,hold,,,,6.290382005924577e-05,0.0,1.0
2025-08-21 23:30:00,3338.63,3339.06,3338.15,3338.33,327,15,0,1.6649999999999636,38.26655764513494,3337.9304888569145,3333.5518072881323,3339.5752223708746,hold,,,,-9.285217933052703e-05,-0.0,1.0
2025-08-21 23:45:00,3338.35,3338.54,3337.88,3338.44,164,17,0,1.4614285714285415,50.0,3337.9504696860554,3333.6004460215836,3339.568828714349,hold,,,,3.295060704000541e-05,0.0,1.0
2025-08-22 01:00:00,3339.94,3339.94,3338.54,3339.15,186,17,0,1.4192857142857065,55.555555555555046,3337.997510090524,3333.6556654641554,3339.5668207072226,hold,,,,0.00021267418315140674,0.0,1.0
2025-08-22 01:15:00,3339.09,3340.55,3338.96,3340.22,353,11,0,1.4107142857142858,65.89769307923612,3338.0846665575623,3333.7209822257064,3339.5704270985284,hold,,,,0.0003204408307502238,0.0,1.0
2025-08-22 01:30:00,3340.23,3340.53,3339.72,3340.05,377,16,0,1.3414285714285856,63.422131147543084,3338.161738457266,3333.7839575269436,3339.5763046592874,hold,,,,-5.089485123721538e-05,-0.0,1.0
2025-08-22 01:45:00,3340.07,3340.31,3338.82,3338.93,372,17,0,1.3014285714285572,51.848049281312534,3338.1918663609026,3333.835161929661,3339.573889244807,hold,,,,-0.00033532432149230296,-0.0,1.0
2025-08-22 02:00:00,3339.06,3339.48,3338.04,3338.08,369,16,0,1.338571428571413,46.93486590038376,3338.187479444789,3333.8773991243906,3339.5628268364594,hold,,,,-0.00025457257265049105,-0.0,1.0
2025-08-22 02:15:00,3338.08,3338.17,3337.38,3337.9,284,17,0,1.3185714285713988,43.02788844621435,3338.176205741072,3333.91742500375,3339.5486551596036,hold,,,,-5.3923213344186927e-05,-0.0,1.0
2025-08-22 02:30:00,3337.75,3339.48,3337.53,3338.81,353,17,0,1.3578571428570936,43.084577114428306,3338.2010604178927,3333.966107342021,3339.539247533903,hold,,,,0.0002726265016925744,0.0,1.0
2025-08-22 02:45:00,3338.8,3339.52,3338.0,3338.32,344,17,0,1.3535714285713831,32.646420824294765,3338.20572471523,3334.0094296570264,3339.5303230596805,hold,,,,-0.00014675887516801822,-0.0,1.0
2025-08-22 03:00:00,3338.25,3338.4,3336.23,3336.46,612,15,0,1.4214285714285455,29.223300970873552,3338.1372649224763,3334.033813441534,3339.488171175142,hold,,,,-0.0005571664789475461,-0.0,1.0
2025-08-22 03:15:00,3336.46,3338.37,3335.08,3337.62,787,15,0,1.4214285714285455,43.98734177214989,3338.1169800235557,3334.0694968898774,3339.4358692154906,hold,,,,0.00034767388189882453,0.0,1.0
2025-08-22 03:30:00,3337.58,3339.06,3337.1,3337.49,587,15,0,1.4835714285714272,44.935344827585524,3338.0923925716515,3334.1035317466944,3339.411680380083,hold,,,,-3.894991041519802e-05,-0.0,1.0
2025-08-22 03:45:00,3337.34,3339.84,3336.88,3339.55,577,17,0,1.645714285714283,54.08805031446693,3338.149553647273,3334.1577254606577,3339.40180029453,hold,,,,0.0006172303137987889,0.0,1.0
2025-08-22 04:00:00,3339.56,3340.15,3338.54,3338.92,743,17,0,1.6957142857143026,52.57641921397448,3338.179767229733,3334.20511127697,3339.3980188566347,hold,,,,-0.00018864817116082122,-0.0,1.0
2025-08-22 04:15:00,3338.94,3339.03,3336.88,3337.34,715,17,0,1.802142857142891,45.74303405572778,3338.1468351815083,3334.2363041995873,3339.3683461341525,hold,,,,-0.0004732069052267862,-0.0,1.0
2025-08-22 04:30:00,3337.34,3338.52,3336.27,3337.99,766,17,0,1.8557142857143194,45.4898911353018,3338.1406847822336,3334.2736544065565,3339.334755210778,hold,,,,0.00019476589139832967,0.0,1.0
2025-08-22 04:45:00,3338.01,3338.28,3333.78,3334.1,899,5,0,2.063571428571452,30.484693877550598,3337.9822265554794,3334.2719265020137,3339.2489728344935,hold,,,,-0.0011653719753503822,-0.0,1.0
2025-08-22 05:00:00,3334.13,3336.24,3333.39,3334.51,846,5,0,2.2092857142857025,32.60050251256301,3337.846060808206,3334.274295392541,3339.158092463644,hold,,,,0.00012297171650521577,0.0,1.0
2025-08-22 05:15:00,3334.52,3336.11,3334.14,3335.18,706,5,0,2.2435714285714505,37.87976729153148,3337.741509403963,3334.2833073786846,3339.092065163374,hold,,,,0.00020092907203750343,0.0,1.0
2025-08-22 05:30:00,3335.17,3335.58,3333.53,3333.86,737,5,0,2.287142857142856,36.7628607277289,3337.589293348906,3334.279095364967,3339.0115760906897,hold,,,,-0.000395780737471374,-0.0,1.0
2025-08-22 05:45:00,3333.91,3334.51,3332.78,3334.09,627,8,0,2.3542857142857168,38.086303939962136,3337.452066158753,3334.277213819047,3338.9377063578063,hold,,,,6.898909972230527e-05,0.0,1.0
2025-08-22 06:00:00,3334.1,3334.1,3331.44,3332.41,702,5,0,2.405000000000005,30.906921241049574,3337.254338074096,3334.258634577067,3338.8396050584515,hold,,,,-0.0005038856179647722,-0.0,1.0
2025-08-22 06:15:00,3332.49,3334.19,3332.39,3333.67,667,15,0,2.4250000000000194,36.737022247575474,3337.1137757966803,3334.2527775165986,3338.7603886613656,hold,,,,0.0003781047350117639,0.0,1.0
2025-08-22 06:30:00,3333.6,3335.33,3333.34,3334.09,663,5,0,2.412142857142856,42.63517712865174,3336.9951963536732,3334.2511578398166,3338.695882623837,hold,,,,0.00012598727528523312,0.0,1.0
2025-08-22 06:45:00,3334.07,3334.07,3331.78,3331.93,582,16,0,2.3421428571428544,33.3528379169109,3336.7965612025487,3334.2280617419083,3338.6201634474614,hold,,,,-0.0006478529373833419,-0.0,1.0
2025-08-22 07:00:00,3332.01,3332.69,3331.47,3331.81,624,12,0,2.2892857142857275,33.372365339579304,3336.6010097828407,3334.2040014260688,3338.5331190125526,hold,,,,-3.601516238338487e-05,-0.0,1.0
2025-08-22 07:15:00,3331.85,3331.97,3329.25,3329.37,618,15,0,2.2721428571428532,20.847651775486057,3336.317440771749,3334.1559019093916,3338.4261171111284,hold,,,,-0.0007323346769473327,-0.0,1.0
2025-08-22 07:30:00,3329.38,3329.97,3328.63,3329.15,607,15,0,2.2528571428571076,21.34897360703772,3336.0363646630526,3334.106091940144,3338.3118744060425,hold,,,,-6.607856741658313e-05,-0.0,1.0
2025-08-22 07:45:00,3329.14,3329.43,3327.99,3328.45,569,15,0,2.2021428571428197,22.510822510821626,3335.7388601664625,3334.049812418352,3338.2001077230816,hold,,,,-0.00021026388117095784,-0.0,1.0
2025-08-22 08:00:00,3328.36,3329.05,3327.77,3328.61,597,12,0,2.1328571428571195,20.089285714288238,3335.4592970226795,3333.995684931602,3338.0838261119225,hold,,,,4.80704231700102e-05,0.0,1.0
2025-08-22 08:15:00,3328.64,3329.78,3327.25,3329.59,674,13,0,1.9921428571428481,32.341425215350625,3335.2291285119863,3333.9518472705913,3337.9611287676635,hold,,,,0.00029441718915701465,0.0,1.0
2025-08-22 08:30:00,3329.78,3330.31,3328.06,3330.15,735,15,0,1.9492857142857116,33.12693498452032,3335.0299470017126,3333.914017944516,3337.840068381063,hold,,,,0.00016818887610781097,0.0,1.0
2025-08-22 08:45:00,3330.05,3331.23,3329.3,3330.06,674,16,0,1.946428571428539,29.25445705024532,3334.8350471192925,3333.8756695072575,3337.741005755967,hold,,,,-2.7025809648306698e-05,-0.0,1.0
2025-08-22 09:00:00,3329.94,3330.13,3327.74,3329.41,805,13,0,1.970714285714296,30.934018851757813,3334.622300173438,3333.8312349847974,3337.6091839774776,hold,,,,-0.00019519167822801275,-0.0,1.0
2025-08-22 09:15:00,3329.43,3330.37,3327.01,3327.45,729,15,0,2.087142857142843,25.22388059701639,3334.34103349997,3333.767740109327,3337.482107786369,hold,,,,-0.0005886928915332934,-0.0,1.0
2025-08-22 09:30:00,3327.44,3327.78,3326.13,3326.13,698,14,0,2.015000000000003,25.92024539877559,3334.0190321862456,3333.691742695304,3337.343088108758,hold,,,,-0.0003967001758101718,-0.0,1.0
2025-08-22 09:45:00,3325.98,3329.46,3325.81,3329.43,705,14,0,2.1471428571428532,35.94164456233379,3333.839070139726,3333.649337295351,3337.226192218318,hold,,,,0.0009921440232341094,0.0,1.0
2025-08-22 10:00:00,3329.37,3333.89,3328.86,3333.15,881,16,0,2.3642857142857077,47.44287268770396,3333.8120477813054,3333.644368765049,3337.1431847658614,hold,,,,0.0011173083680990903,0.0,1.0
2025-08-22 10:15:00,3333.16,3335.02,3332.29,3332.44,819,14,0,2.394285714285713,51.506202008269966,3333.75824198596,3333.6323849962423,3337.0868912978217,hold,,,,-0.00021301171564436228,-0.0,1.0
2025-08-22 10:30:00,3332.39,3332.61,3328.07,3328.33,726,15,0,2.6314285714285495,41.68260038240934,3333.5453697512166,3333.5796249465284,3336.993027873166,hold,,,,-0.0012333305325827881,-0.0,1.0
2025-08-22 10:45:00,3328.34,3328.34,3325.82,3327.48,862,16,0,2.617142857142848,45.11122607346137,3333.307512113914,3333.518932160991,3336.8482529896314,hold,,,,-0.00025538333037888883,-0.0,1.0
2025-08-22 11:00:00,3327.45,3329.23,3325.99,3328.66,793,17,0,2.752857142857173,48.79250862493784,3333.125256736898,3333.4705845772996,3336.728833372865,hold,,,,0.00035462271749175933,0.0,1.0
2025-08-22 11:15:00,3328.58,3330.52,3325.37,3329.17,922,12,0,3.017857142857175,51.79104477612,3332.9701486295685,3333.427792690958,3336.6000096200887,hold,,,,0.00015321480715968505,0.0,1.0
2025-08-22 11:30:00,3329.18,3330.4,3327.87,3328.16,683,16,0,3.1071428571428896,48.92601431980843,3332.781515349978,3333.375376843287,3336.512250427476,hold,,,,-0.0003033789202714354,-0.0,1.0
2025-08-22 11:45:00,3328.14,3330.47,3327.07,3328.77,702,16,0,3.1692857142857065,48.00777453838642,3332.624201022528,3333.3295521980804,3336.4236290607473,hold,,,,0.0001832844574780612,0.0,1.0
2025-08-22 12:00:00,3328.76,3331.1,3328.69,3331.01,627,14,0,3.1807142857142674,51.931716082659705,3332.560899021644,3333.3064720767065,3336.3613200766117,hold,,,,0.0006729212291627373,0.0,1.0
2025-08-22 12:15:00,3331.14,3331.31,3328.21,3328.27,483,16,0,3.2642857142857014,46.40706543556823,3332.392628471776,3333.2563579266894,3336.306413245993,hold,,,,-0.0008225733336135743,-0.0,1.0
2025-08-22 12:30:00,3328.21,3331.58,3328.18,3330.48,626,16,0,3.3364285714285415,52.02115602568972,3332.317623433667,3333.2287324746826,3336.2446082084607,hold,,,,0.0006640086291076486,0.0,1.0
2025-08-22 12:45:00,3330.45,3331.12,3329.4,3330.13,551,11,0,3.2192857142856934,55.39018503620319,3332.2318342794056,3333.1978993157304,3336.1923981388313,hold,,,,-0.00010508995700320156,-0.0,1.0
2025-08-22 13:00:00,3330.08,3331.47,3330.02,3330.63,502,16,0,3.2049999999999597,59.359400998335765,3332.1690172488406,3333.172348078758,3336.1494486207707,hold,,,,0.00015014428866133578,0.0,1.0
2025-08-22 13:15:00,3330.7,3330.73,3328.93,3330.43,543,17,0,3.072857142857109,52.38777459407815,3332.100820493984,3333.1450610331985,3336.0980596753307,hold,,,,-6.004869949538527e-05,-0.0,1.0
2025-08-22 13:30:00,3330.52,3331.19,3329.23,3330.31,557,12,0,2.8535714285714158,41.81084198385244,3332.030592239318,3333.116851470679,3336.048056875912,hold,,,,-3.603138333485578e-05,-0.0,1.0
2025-08-22 13:45:00,3330.29,3331.68,3329.86,3330.91,519,14,0,2.7885714285713936,45.560069645965996,3331.9866474456194,3333.0948927495783,3336.006754542088,hold,,,,0.00018016340821125354,0.0,1.0
2025-08-22 14:00:00,3330.93,3331.01,3329.2,3329.51,595,17,0,2.593571428571425,54.06336088154358,3331.8895240163793,3333.0592221749557,3335.952036573598,hold,,,,-0.0004203055621435636,-0.0,1.0
2025-08-22 14:15:00,3329.49,3329.57,3327.85,3329.39,786,17,0,2.536428571428587,56.92530819434276,3331.7915034667176,3333.022712501573,3335.869881551892,hold,,,,-3.6041339416370555e-05,-0.0,1.0
2025-08-22 14:30:00,3329.41,3331.05,3328.56,3329.24,709,15,0,2.4828571428571586,52.27272727272679,3331.6914445072384,3332.9850735712093,3335.804516293903,hold,,,,-4.505329805160052e-05,-0.0,1.0
2025-08-22 14:45:00,3329.26,3330.11,3327.7,3329.39,662,16,0,2.2871428571428885,50.88709677419268,3331.6011917814644,3332.949301694879,3335.739389683013,hold,,,,4.505532794274458e-05,0.0,1.0
2025-08-22 15:00:00,3329.36,3329.5,3325.26,3325.69,901,15,0,2.4092857142857156,41.81577203446089,3331.3693803390543,3332.877069837219,3335.623531872987,hold,,,,-0.0011113146852725908,-0.0,1.0
2025-08-22 15:15:00,3325.7,3329.94,3325.45,3326.02,1051,12,0,2.4871428571429015,40.71573261309951,3331.159600717915,3332.8088402866,3335.4969054007356,hold,,,,9.92275287232669e-05,0.0,1.0
2025-08-22 15:30:00,3325.69,3327.16,3321.44,3324.33,1085,14,0,2.7235714285714687,26.5778401122013,3330.8917732387813,3332.7244737165843,3335.3272077752595,hold,,,,-0.000508114803879689,-0.0,1.0
2025-08-22 15:45:00,3324.34,3326.38,3323.38,3323.51,964,13,0,2.7164285714286183,30.71312803889836,3330.6022919353,3332.6327874109465,3335.1822038442065,hold,,,,-0.00024666624552904803,-0.0,1.0
2025-08-22 16:00:00,3323.46,3326.99,3323.29,3324.79,1024,11,0,2.73785714285717,25.065731814196525,3330.3743589182295,3332.554749725266,3335.040697690234,hold,,,,0.0003851349928236658,0.0,1.0
2025-08-22 16:15:00,3324.82,3329.26,3324.7,3328.74,937,14,0,2.940714285714356,45.36975349766692,3330.3102664116323,3332.5167920165572,3334.946633580026,hold,,,,0.0011880449592305276,0.0,1.0
2025-08-22 16:30:00,3329.09,3336.19,3328.82,3333.77,1233,16,0,3.369285714285817,58.034800409416455,3330.445942238627,3332.5292617477357,3334.913725446152,hold,,,,0.001511082271369979,0.0,1.0
2025-08-22 16:45:00,3333.54,3335.55,3331.87,3333.65,1062,13,0,3.503571428571539,58.273381294965056,3330.5715915626024,3332.5404133721368,3334.8967917111845,hold,,,,-3.599528461772916e-05,-0.0,1.0
2025-08-22 17:00:00,3335.45,3361.11,3335.27,3358.99,1448,5,0,5.32500000000011,82.0948970456586,3331.686038952304,3332.8035933385836,3335.209620900153,hold,,,,0.007601277878601431,0.0,1.0
2025-08-22 17:15:00,3358.94,3367.69,3357.29,3365.93,1384,6,0,5.937857142857281,84.31987455899707,3333.028939385547,3333.1332093252645,3335.7040167299156,hold,,,,0.002066097249470822,0.0,1.0
2025-08-22 17:30:00,3366.12,3374.09,3366.12,3373.48,1320,7,0,6.391428571428703,88.45548364526859,3334.6152554880746,3333.5346699289935,3336.2836886367186,hold,,,,0.0022430650667126795,0.0,1.0
2025-08-22 17:45:00,3373.36,3376.73,3372.5,3373.84,1222,5,0,6.5707142857144,88.71276781048662,3336.1534807630524,3333.9357179894014,3336.850239771066,hold,,,,0.00010671472781820235,0.0,1.0
2025-08-22 18:00:00,3373.8,3377.75,3373.08,3376.36,1211,5,0,6.7264285714286745,89.41117430578865,3337.730207007639,3334.357850148711,3337.4152562671743,hold,,,,0.0007469233870012193,0.0,1.0
2025-08-22 18:15:00,3376.44,3378.02,3374.13,3376.82,1069,5,0,6.832142857142928,89.46580129805366,3339.263140066163,3334.780359102455,3337.908061176934,hold,,,,0.00013624139605972196,0.0,1.0
2025-08-22 18:30:00,3377.05,3378.79,3371.84,3371.84,1036,15,0,7.0257142857143595,87.5998044647226,3340.540663985137,3335.1491117482014,3338.34761306709,hold,,,,-0.0014747602774207724,-0.0,1.0
2025-08-22 18:45:00,3371.94,3373.11,3367.41,3367.92,1192,6,0,7.112142857142934,82.25061576354707,3341.6143634367004,3335.4751902382695,3338.7759942512803,hold,,,,-0.001162569991458695,-0.0,1.0
2025-08-22 19:00:00,3368.03,3374.11,3367.94,3371.49,964,6,0,7.145714285714381,85.2782764811493,3342.785957027418,3335.833546554307,3339.132618846469,hold,,,,0.0010600014252120094,0.0,1.0
2025-08-22 19:15:00,3371.55,3373.52,3368.55,3368.78,892,11,0,7.286428571428652,82.9332169358363,3343.805331261637,3336.1613719617267,3339.4466466630493,hold,,,,-0.000803798913833198,-0.0,1.0
2025-08-22 19:30:00,3368.92,3372.14,3368.8,3370.76,849,14,0,7.262142857142927,83.10528589946756,3344.862377094514,3336.5056369173317,3339.742404076134,hold,,,,0.0005877498679047743,0.0,1.0
2025-08-22 19:45:00,3370.78,3371.48,3369.12,3370.6,706,9,0,7.105000000000051,81.88604509445476,3345.871695639827,3336.844884311189,3339.9827917161815,hold,,,,-4.746704007418945e-05,-0.0,1.0
2025-08-22 20:00:00,3370.56,3373.16,3370.52,3372.03,729,17,0,6.761428571428594,80.83494519664751,3346.897511497089,3337.1949849648095,3340.239160423643,hold,,,,0.0004242568088768106,0.0,1.0
2025-08-22 20:15:00,3372.02,3373.93,3371.79,3373.93,774,8,0,6.651428571428563,81.55750548417419,3347.957609085439,3337.5605075024732,3340.5179897023577,hold,,,,0.0005634588067127133,0.0,1.0
2025-08-22 20:30:00,3373.85,3374.82,3373.31,3374.33,643,10,0,4.797857142857148,69.72736625514416,3348.991820493853,3337.9263730994635,3340.7525997360362,hold,,,,0.00011855610519484472,0.0,1.0
2025-08-22 20:45:00,3374.36,3375.53,3374.09,3374.23,668,17,0,4.157857142857146,62.952559300874206,3349.981553023506,3338.287603217877,3340.9962234930467,hold,,,,-2.9635512827752564e-05,-0.0,1.0
2025-08-22 21:00:00,3374.16,3375.02,3373.17,3373.82,668,5,0,3.707142857142831,50.68273092369509,3350.916394081408,3338.641159404764,3341.231986042349,hold,,,,-0.00012150920358122708,-0.0,1.0
2025-08-22 21:15:00,3373.82,3373.94,3371.07,3372.74,677,13,0,3.609999999999965,47.85323965651762,3351.7722217644896,3338.9804513509857,3341.4573078338526,hold,,,,-0.0003201119206123204,-0.0,1.0
2025-08-22 21:30:00,3372.85,3373.99,3372.05,3372.25,613,17,0,3.414999999999931,41.28868164476434,3352.5752718913727,3339.3114916360505,3341.6597167698533,hold,,,,-0.0001452824706321687,-0.0,1.0
2025-08-22 21:45:00,3372.24,3373.84,3371.82,3372.74,601,14,0,3.2814285714285103,41.36325148179407,3353.3660455426916,3339.6441136098215,3341.8558693525615,hold,,,,0.00014530358069531069,0.0,1.0
2025-08-22 22:00:00,3372.73,3372.88,3370.81,3370.87,680,17,0,2.9328571428571064,47.63529985372919,3354.052475129253,3339.954818947037,3342.065789104885,hold,,,,-0.0005544453471064692,-0.0,1.0
2025-08-22 22:15:00,3370.84,3370.9,3368.92,3369.99,631,5,0,2.6671428571428026,55.92444190040007,3354.6774761045763,3340.2536764699526,3342.2476127015634,hold,,,,-0.0002610602010757468,-0.0,1.0
2025-08-22 22:30:00,3370.0,3370.36,3369.01,3370.06,646,5,0,2.3214285714285063,44.88188976378004,3355.2807123357693,3340.5502568035854,3342.430476880047,hold,,,,2.0771574989808528e-05,0.0,1.0
2025-08-22 22:45:00,3370.07,3373.6,3370.07,3373.2,820,5,0,2.219285714285661,65.3472222222208,3355.983429499073,3340.875129870217,3342.6798409529915,hold,,,,0.0009317341531009937,0.0,1.0
2025-08-22 23:00:00,3373.49,3373.57,3371.23,3371.24,525,17,0,2.146428571428552,51.66898470097205,3356.581726381462,3341.177267881458,3342.835848039116,hold,,,,-0.0005810506344123834,-0.0,1.0
