time,open,high,low,close,signal,position,strategy_returns,rsi,macd_histogram,price_momentum,ema_fast,ema_slow,cumulative
2025-06-25 07:15:00,3326.96,3329.23,3326.73,3327.32,hold,0.0,0.0,50.81335616438381,-0.7377883439622539,-0.0007597939847139301,3328.7908710235147,3327.9337877420535,1.108523874483072
2025-06-25 07:30:00,3327.27,3327.5,3326.55,3326.86,hold,0.0,0.0,39.97990959316974,-0.8113828001777419,-0.0004416629360669555,3328.361788573845,3327.8361706745936,1.108523874483072
2025-06-25 07:45:00,3326.85,3328.65,3325.81,3327.5,hold,0.0,0.0,46.38619201725958,-0.7934494330772417,0.00016832284321322,3328.1702800018797,3327.8056097041763,1.108523874483072
2025-06-25 08:00:00,3327.44,3329.62,3326.71,3329.42,hold,0.0,0.0,42.30992455020288,-0.6355932548039727,0.0006311385739874442,3328.4479955570177,3327.952372458342,1.108523874483072
2025-06-25 08:15:00,3329.23,3329.87,3328.44,3329.79,hold,0.0,0.0,33.909574468084585,-0.495779984277005,0.0008807103394792293,3328.7462187665697,3328.119429507584,1.108523874483072
2025-06-25 08:30:00,3330.0,3333.16,3329.83,3332.65,buy,0.0,0.0007207661744434607,53.82014874915521,-0.21456893567095525,0.0015477084898571913,3329.6137257073324,3328.531299552349,1.1093228609953625
2025-06-25 08:45:00,3332.51,3333.68,3331.45,3331.64,buy,1.0,-0.0003030621277362311,50.443599493028735,-0.10595935990912841,0.0006667828030106904,3330.0640088834807,3328.8139086839533,1.1089866672487627
2025-06-25 09:00:00,3331.65,3333.3,3329.42,3329.84,hold,0.0,-0.0004500922689151276,50.316055625791286,-0.16140098851158768,1.5015961967623781e-05,3330.0142291315965,3328.907189712685,1.108487520923504
2025-06-25 09:15:00,3329.85,3331.95,3329.27,3330.49,hold,0.0,0.0,52.984615384614855,-0.16003925017141696,-0.0006481328672378606,3330.119955991242,3329.051081556986,1.108487520923504
2025-06-25 09:30:00,3330.47,3332.51,3329.12,3332.51,buy,0.33333333333333326,0.0005024285715716285,53.64077669902994,-0.03535068521488971,0.0002611326553889626,3330.6510768820776,3329.3655286881694,1.1090444567252467
2025-06-25 09:45:00,3332.52,3333.41,3331.1,3331.45,hold,0.0,0.00024020489477525234,52.1533923303835,-0.03637746838294009,0.00048350671503727405,3330.828615352727,3329.5550260801538,1.1093108546322754
2025-06-25 10:00:00,3331.83,3333.91,3327.72,3327.87,hold,0.0,0.0,44.96439471007124,-0.2768839717861531,-0.0007866710303888746,3330.171145274343,3329.401841891049,1.1093108546322754
2025-06-25 10:15:00,3327.93,3334.03,3326.74,3334.03,buy,0.0,0.0007211820173264254,61.72839506172865,-0.03266885584793444,0.00045611265982703486,3331.0286685467117,3329.822583537317,1.1101108696722612
2025-06-25 10:30:00,3334.14,3335.78,3332.07,3335.2,buy,0.6666666666666666,0.00035392602945969435,67.1511627906969,0.1841825370309802,0.0011256359843312413,3331.9556310918874,3330.311439579379,1.1105037668046243
2025-06-25 10:45:00,3335.15,3337.07,3330.1,3330.6,hold,0.0,0.000479899700962517,55.795053003533084,0.0038674605889146285,0.0008203445447088065,3331.654379738135,3330.33767234489,1.1110366972302315
2025-06-25 11:00:00,3330.59,3332.32,3327.84,3328.14,hold,0.0,0.0,52.11221122112167,-0.2793704643216357,-0.0017666307741682763,3330.873406462994,3330.1378839499002,1.1110366972302315
2025-06-25 11:15:00,3328.07,3329.9,3326.48,3329.65,hold,0.0,0.0,53.44882900224584,-0.35827776949795864,-0.001664068121851714,3330.6015383601066,3330.0935308635458,1.1110366972302315
2025-06-25 11:30:00,3329.62,3330.23,3328.12,3330.03,hold,0.0,0.0,51.02936213297354,-0.37627552204660253,-0.00017114033507470428,3330.474529835639,3330.0877553304963,1.1110366972302315
2025-06-25 11:45:00,3329.99,3330.02,3326.97,3327.16,sell,0.0,0.0007207142277997768,45.90725178960469,-0.5617026744739444,-0.0002944587667585985,3329.7379676499418,3329.821595754997,1.111837437185533
2025-06-25 12:00:00,3327.17,3327.26,3321.91,3322.25,sell,0.0,0.0007213359141129645,34.78642480983051,-0.9712587335361452,-0.0022224558136740846,3328.0739748388437,3329.1332688681787,1.1126394454596302
2025-06-25 12:15:00,3322.22,3324.99,3321.88,3322.69,sell,0.0,-0.0004515012416284145,36.685510264802645,-1.1561866472609714,-0.0022041843466875655,3326.8775359857677,3328.5475171528897,1.1121370873685206
2025-06-25 12:30:00,3322.62,3324.2,3321.61,3323.38,sell,0.0,-0.00045144145255801777,40.06153846153868,-1.1720381652443659,-0.0011361040647277498,3326.1003057667085,3328.077742866263,1.1116350225863552
2025-06-25 12:45:00,3323.62,3325.25,3323.09,3325.25,hold,0.0,0.0,42.23013048635884,-1.0031087558042993,0.0009030024832568095,3325.9113489296624,3327.820675332967,1.1116350225863552
2025-06-25 13:00:00,3325.26,3328.43,3325.06,3327.58,hold,0.0,0.0,42.75639141933559,-0.695575386523155,0.0014716991353391773,3326.2821602786266,3327.7987957572427,1.1116350225863552
2025-06-25 13:15:00,3327.47,3329.43,3324.28,3326.51,hold,0.0,0.0,42.743830787309626,-0.5326838477838425,0.0009418122513826788,3326.3327913278213,3327.6816325065843,1.1116350225863552
2025-06-25 13:30:00,3326.55,3326.55,3324.3,3325.19,hold,0.0,0.0,45.78351164254276,-0.48373037159202464,-1.8043756108587772e-05,3326.078837699417,3327.4551204605314,1.1116350225863552
2025-06-25 13:45:00,3325.24,3328.06,3324.39,3324.5,hold,0.0,0.0,31.889015583427934,-0.4674496402002378,-0.0009255975814255191,3325.7279848773246,3327.1864731459377,1.1116350225863552
2025-06-25 14:00:00,3324.42,3328.96,3324.01,3328.96,hold,0.0,0.0,39.45945945945995,-0.1427746341690137,0.0007365076311207641,3326.446210460142,3327.347702859943,1.1116350225863552
2025-06-25 14:15:00,3328.98,3329.5,3324.8,3325.32,hold,0.0,0.0,40.78212290502849,-0.15842173635158907,3.909551033176584e-05,3326.1959414689995,3327.1633662363115,1.1116350225863552
2025-06-25 14:30:00,3325.21,3328.43,3324.48,3325.19,hold,0.0,0.0,44.39376662865874,-0.1621948206932109,0.00020755000752004094,3325.972398920333,3326.9839693057374,1.1116350225863552
2025-06-25 14:45:00,3325.07,3325.42,3322.22,3322.77,sell,0.0,0.0007217632676629278,37.36223365172659,-0.30410048471110973,-0.001859439584735223,3325.260754715815,3326.6008811870342,1.1124373599127055
2025-06-25 15:00:00,3322.68,3326.57,3321.73,3325.89,hold,0.0,0.0,43.0907877169554,-0.1709030801340724,0.00017141207462723074,3325.4005870011897,3326.5362556245764,1.1124373599127055
2025-06-25 15:15:00,3325.9,3329.41,3325.39,3328.19,hold,0.0,0.0,51.752296699558016,0.07580020851881553,0.0009022040845785284,3326.0204565564813,3326.6865960223427,1.1124373599127055
2025-06-25 15:30:00,3327.7,3328.15,3319.46,3319.75,sell,0.0,0.000721112676860423,46.202916160388824,-0.30486028112152186,-0.000908880241485277,3324.6270217661527,3326.055996383948,1.1132395525951517
2025-06-25 15:45:00,3319.69,3322.16,3318.2,3320.63,sell,-0.6666666666666666,-5.622913371996012e-05,46.91247002398091,-0.4633099160340304,-0.0015815315599733148,3323.7387947070083,3325.5627239854066,1.1131769560994864
2025-06-25 16:00:00,3320.67,3321.57,3313.8,3314.9,sell,0.0,0.00048196400331352077,38.95833333333333,-0.8949546812730391,-0.003993161448114457,3321.7746181054513,3324.5933854412788,1.1137134673216444
2025-06-25 16:15:00,3314.8,3318.83,3314.08,3314.15,sell,0.0,-0.00045250233792874594,35.11266094420621,-1.1553535811172115,-0.0016868740115972836,3320.0802585264623,3323.643986764799,1.1132095093738987
2025-06-25 16:30:00,3314.07,3315.79,3311.98,3315.08,sell,-0.33333333333333326,0.00020819818052894215,32.58082497212938,-1.1849213897683626,-0.0016713695895056446,3318.9690899650263,3322.8654425134537,1.1134412775682978
2025-06-25 16:45:00,3314.74,3317.46,3313.52,3314.51,hold,0.0,0.00014483351688970568,33.04126625211988,-1.1612845692072824,-0.00011765060786139703,3317.97818108391,3322.105856830413,1.1136025411843782
2025-06-25 17:00:00,3314.45,3322.07,3312.41,3319.85,hold,0.0,0.0,43.22335025380686,-0.7257300033927092,0.0017198980130650465,3318.3941408430414,3321.900778936739,1.1136025411843782
2025-06-25 17:15:00,3319.87,3322.99,3318.76,3321.81,hold,0.0,0.0,46.692894025079816,-0.2688754833122946,0.0020301169202552316,3319.153220655699,3321.8925263061255,1.1136025411843782
2025-06-25 17:30:00,3321.9,3323.38,3320.54,3322.03,hold,0.0,0.0,40.48860828987117,0.06695045316572967,0.0022688119812581675,3319.792504954433,3321.90502391466,1.1136025411843782
2025-06-25 17:45:00,3322.05,3326.24,3320.94,3323.47,hold,0.0,0.0,47.297692082967586,0.3870184238720631,0.0010904107113272055,3320.60972607567,3322.0472944678727,1.1136025411843782
2025-06-25 18:00:00,3323.46,3325.85,3322.51,3325.26,hold,0.0,0.0,50.09752020061321,0.7018852040647281,0.0010385904070371321,3321.6431202810772,3322.3393586071575,1.1136025411843782
2025-06-25 18:15:00,3325.32,3325.41,3322.59,3322.74,hold,0.0,0.0,49.95832175604307,0.7203322724869206,0.00021372474059533353,3321.886871329727,3322.3757805519613,1.1136025411843782
2025-06-25 18:30:00,3322.88,3326.67,3321.67,3326.02,buy,0.0,0.0007222954549558771,50.17980636237913,0.9205228495507469,0.000767270352974414,3322.8053443675662,3322.7070732290554,1.114406891238503
2025-06-25 18:45:00,3326.06,3327.1,3325.09,3325.63,buy,1.0,-0.00011725726243372314,46.26168224299076,0.987823532038633,0.00011126949471607084,3323.433045619219,3322.972793844596,1.114276218937199
2025-06-25 19:00:00,3325.65,3328.29,3324.19,3327.74,buy,0.33333333333333326,0.0005121483977685033,64.31386599784992,1.125596100024075,0.0015047821978246834,3324.3901465927256,3323.4061762223596,1.1148468937173994
2025-06-25 19:15:00,3327.54,3329.24,3326.95,3329.22,buy,0.0,0.00024052771781289052,65.06488951245134,1.2575462254977814,0.0009621108712514204,3325.463447349898,3323.9347056566903,1.115115045296456
2025-06-25 19:30:00,3329.33,3333.87,3329.18,3333.05,hold,0.0,0.0,84.10372040586246,1.5260352209382329,0.0022311562019827758,3327.1493479388105,3324.7633687788098,1.115115045296456
2025-06-25 19:45:00,3333.03,3335.1,3332.73,3334.8,hold,0.0,0.0,87.3958710612097,1.7298106143846264,0.0021215599776425176,3328.8494928412974,3325.675789798918,1.115115045296456
2025-06-25 20:00:00,3334.79,3335.33,3333.12,3333.72,hold,0.0,0.0,83.57348703169924,1.6977959560657787,0.0013516679582605828,3329.931827765454,3326.4070816353797,1.115115045296456
2025-06-25 20:15:00,3333.72,3333.73,3328.7,3328.91,hold,0.0,0.0,72.49999999999879,1.2777614161502382,-0.0012421055789743063,3329.7047549286863,3326.6346196685267,1.115115045296456
2025-06-25 20:30:00,3329.19,3330.12,3325.03,3327.53,hold,0.0,0.0,63.694721825963,0.8525247464641982,-0.0021800407820559142,3329.2214760556453,3326.716017880479,1.115115045296456
2025-06-25 20:45:00,3327.5,3328.63,3326.48,3328.01,hold,0.0,0.0,61.671686746988094,0.5630768698703266,-0.001712801315047363,3328.9522591543914,3326.8336526186176,1.115115045296456
2025-06-25 21:00:00,3328.04,3329.42,3326.22,3328.0,hold,0.0,0.0,61.32827324478105,0.3413580927464046,-0.0002733627523723303,3328.7406460089715,3326.939684198743,1.115115045296456
2025-06-25 21:15:00,3328.1,3330.23,3327.66,3329.44,hold,0.0,0.0,61.32827324478172,0.2654710561012399,0.0005739993328384152,3328.8960580069784,3327.1669856352214,1.115115045296456
2025-06-25 21:30:00,3329.56,3330.1,3329.1,3329.69,hold,0.0,0.0,58.92785167271198,0.20841857083672077,0.0005048061754622246,3329.0724895609837,3327.396350577474,1.115115045296456
2025-06-25 21:45:00,3329.71,3331.78,3329.56,3331.62,buy,0.33333333333333326,0.0004935394386063731,68.33195706028079,0.2729006501769111,0.0010877403846154543,3329.6386029918767,3327.780318706795,1.115665398549893
2025-06-25 22:00:00,3331.6,3332.93,3330.41,3331.6,hold,0.0,0.00024026260702949228,63.31106870228988,0.2851115427166544,0.0006487577490508212,3330.0744689936823,3328.1275624607224,1.115933451227121
2025-06-25 22:15:00,3331.56,3334.2,3330.81,3333.98,hold,0.0,0.0,68.19172113289719,0.416432319150128,0.0012884082301956035,3330.9423647728645,3328.6596022370204,1.115933451227121
2025-06-25 22:30:00,3334.02,3335.95,3333.65,3335.85,hold,0.0,0.0,67.85557023337725,0.582028669130735,0.0012696526014370768,3332.0329503788953,3329.3132747609275,1.115933451227121
2025-06-25 22:45:00,3335.91,3336.01,3332.27,3333.72,hold,0.0,0.0,59.63184931506825,0.5038302339422323,0.00063633089206383,3332.407850294697,3329.7138861462977,1.115933451227121
2025-06-25 23:00:00,3333.88,3335.6,3331.4,3332.41,hold,0.0,0.0,48.46449136276315,0.3281073950017064,-0.00047090864372312247,3332.4083280069867,3329.9589874057247,1.115933451227121
2025-06-25 23:15:00,3332.24,3333.34,3332.24,3332.84,hold,0.0,0.0,44.97950819672133,0.21076474265622447,-0.0009023187493442109,3332.504255116545,3330.2208976415686,1.115933451227121
2025-06-25 23:30:00,3332.76,3333.68,3332.55,3333.59,hold,0.0,0.0,49.66128191766635,0.1561062329312226,-3.8995476524639194e-05,3332.7455317573135,3330.527179674154,1.115933451227121
2025-06-25 23:45:00,3333.63,3333.63,3331.96,3332.15,hold,0.0,0.0,60.24020227560115,0.0034857373645995615,-7.80216119864452e-05,3332.6131913667996,3330.674708794686,1.115933451227121
2025-06-26 01:00:00,3333.62,3335.46,3333.12,3333.56,hold,0.0,0.0,69.0220820189262,-0.020662417337916406,0.00021603197273201147,3332.823593285289,3330.9370079951686,1.115933451227121
2025-06-26 01:15:00,3333.56,3333.57,3331.31,3332.31,hold,0.0,0.0,62.93622141997484,-0.13272860346441995,-0.0003839704342766259,3332.709461444114,3331.0618254501533,1.115933451227121
2025-06-26 01:30:00,3332.27,3334.87,3331.86,3334.17,hold,0.0,0.0,66.70276123443418,-0.09524996396583418,0.0006062152063983639,3333.0340255676447,3331.344386772866,1.115933451227121
2025-06-26 01:45:00,3334.23,3334.46,3332.65,3333.19,hold,0.0,0.0,60.41088284286495,-0.1470292884508524,-0.00011099245251322554,3333.068686552613,3331.5121697935147,1.115933451227121
2025-06-26 02:00:00,3333.23,3337.33,3332.88,3337.09,hold,0.0,0.0,67.0821791320406,0.05972589112400328,0.0014344403731947342,3333.962311763144,3332.019245266832,1.115933451227121
2025-06-26 02:15:00,3337.0,3337.44,3336.47,3336.91,hold,0.0,0.0,63.28478151682511,0.15717484527458514,0.0008217937297738676,3334.617353593557,3332.463859333483,1.115933451227121
2025-06-26 02:30:00,3336.99,3338.16,3336.58,3337.79,hold,0.0,0.0,64.90129995185313,0.24829283012099035,0.0013800593425516983,3335.3223861283223,3332.9480539395304,1.115933451227121
2025-06-26 02:45:00,3337.65,3340.09,3337.34,3339.03,hold,0.0,0.0,62.86296484971961,0.3530745801169832,0.00058134482438299,3336.146300322029,3333.500958126846,1.115933451227121
2025-06-26 03:00:00,3339.17,3339.27,3332.74,3335.57,hold,0.0,0.0,49.34024505183852,0.16017993258883623,-0.0004015691163380408,3336.018233583801,3333.689052842587,1.115933451227121
2025-06-26 03:15:00,3335.55,3336.5,3333.25,3333.5,hold,0.0,0.0,49.48015122873396,-0.12083918755139056,-0.0012852815785294736,3335.458626120734,3333.6718662205335,1.115933451227121
2025-06-26 03:30:00,3333.47,3335.41,3332.21,3334.72,hold,0.0,0.0,55.48172757475042,-0.23212600231837044,-0.0012907940329976997,3335.2944869827934,3333.767151109576,1.115933451227121
2025-06-26 03:45:00,3334.75,3335.64,3332.17,3333.98,hold,0.0,0.0,52.6660430308696,-0.35574761658550935,-0.0004766801476210336,3335.002378764395,3333.7865010087053,1.115933451227121
2025-06-26 04:00:00,3334.03,3336.75,3331.46,3333.1,hold,0.0,0.0,48.86099488609897,-0.48874364707470974,-0.00011999400030004992,3334.5796279278634,3333.724091826096,1.115933451227121
2025-06-26 04:15:00,3332.93,3335.0,3330.06,3331.69,hold,0.0,0.0,48.929236499068836,-0.6533529245445919,-0.0009086220132423772,3333.9374883883384,3333.53917438736,1.115933451227121
2025-06-26 04:30:00,3331.8,3332.79,3330.75,3331.47,hold,0.0,0.0,44.84967964514525,-0.751715539024906,-0.0007528539463345085,3333.3891576353744,3333.351067624873,1.115933451227121
2025-06-26 04:45:00,3331.48,3333.72,3329.45,3330.15,sell,-0.33333333333333326,0.00043224162306726535,44.69548133595336,-0.8718858161972367,-0.0008850619543367966,3332.6693448275137,3333.0600614771574,1.1164158041133145
2025-06-26 05:00:00,3330.1,3332.37,3329.28,3331.93,hold,0.0,0.00014408054102243696,44.4773175542401,-0.7996032273843086,7.20355135079842e-05,3332.5050459769554,3332.9573286155974,1.1165766579063772
2025-06-26 05:15:00,3331.94,3336.49,3331.58,3335.72,buy,0.0,0.0007203032476672952,55.478562148115486,-0.48038812157811783,0.0012757131236360575,3333.219480204299,3333.2084805596337,1.1173809316993366
2025-06-26 05:30:00,3335.66,3340.08,3335.3,3339.95,buy,0.0,0.0007194848488482519,56.10589239965769,0.006040392458372401,0.0029428103839166386,3334.71515127001,3333.821345963303,1.1181848703500863
2025-06-26 05:45:00,3339.99,3341.72,3338.67,3339.47,buy,0.6666666666666666,2.395245437801578e-05,55.39629005059015,0.2711806809633788,0.0022629527030879615,3335.7717843211194,3334.3348599666388,1.1182116536221793
2025-06-26 06:00:00,3339.64,3343.14,3338.01,3341.39,buy,0.0,0.0004790490875612092,57.269789983844795,0.5362670222595252,0.0016997829554039612,3337.0202766942043,3334.9762363333075,1.1187473318945473
2025-06-26 06:15:00,3341.38,3341.56,3338.74,3338.9,hold,0.0,0.0,49.75009611687791,0.5047651279900738,-0.00031437596371197696,3337.4379929843813,3335.3329421211893,1.1187473318945473
2025-06-26 06:30:00,3338.89,3339.5,3336.92,3338.16,hold,0.0,0.0,55.5603263203086,0.39954930474045014,-0.00039227781653972116,3337.5984389878527,3335.5899473828995,1.1187473318945473
2025-06-26 06:45:00,3338.03,3338.84,3336.44,3338.03,hold,0.0,0.0,60.608899297424855,0.2916647274395954,-0.0010055695384255658,3337.694341434997,3335.8117703480902,1.1187473318945473
2025-06-26 07:00:00,3338.02,3338.13,3335.67,3336.29,hold,0.0,0.0,53.58939186099727,0.08435171295747024,-0.0007816945700680478,3337.3822655605536,3335.8552457709916,1.1187473318945473
2025-06-26 07:15:00,3336.08,3337.6,3335.59,3335.8,hold,0.0,0.0,54.20906567992648,-0.09483360375884375,-0.0007069762983199501,3337.0306509915417,3335.8502234281746,1.1187473318945473
2025-06-26 07:30:00,3335.81,3335.99,3334.22,3335.08,hold,0.0,0.0,54.61323392357889,-0.2614577517591903,-0.0008837547895016451,3336.5971729934217,3335.7802031165224,1.1187473318945473
2025-06-26 07:45:00,3335.06,3335.64,3333.43,3333.97,hold,0.0,0.0,55.38752362948904,-0.4357670631717343,-0.0006953831951059808,3336.0133567726616,3335.615639196839,1.1187473318945473
2025-06-26 08:00:00,3333.91,3334.82,3333.13,3333.92,hold,0.0,0.0,55.836112434493444,-0.5371157790575094,-0.0005635829486180244,3335.5481663787373,3335.461490178944,1.1187473318945473
2025-06-26 08:15:00,3333.91,3335.67,3333.42,3334.22,sell,0.0,-0.00044992081393674713,60.19028542814182,-0.5638609621478801,-0.0002578648788035265,3335.2530182945734,3335.3486274354036,1.1182439841843916
2025-06-26 08:30:00,3334.25,3338.23,3332.43,3335.61,hold,0.0,0.0,59.39734422880568,-0.47159766274930526,0.0004919060459454005,3335.3323475624466,3335.3723885776394,1.1182439841843916
2025-06-26 08:45:00,3335.65,3336.87,3333.3,3334.16,hold,0.0,0.0,45.47563805104431,-0.4897460454906437,7.198733022972803e-05,3335.071825881903,3335.262171434217,1.1182439841843916
2025-06-26 09:00:00,3333.92,3335.43,3331.08,3332.71,hold,0.0,0.0,24.965421853389472,-0.5750307330529006,-0.0004528795340438263,3334.546975685925,3335.0301558492883,1.1182439841843916
2025-06-26 09:15:00,3332.7,3337.18,3331.38,3336.98,hold,0.0,0.0,43.178082191781414,-0.3315767431869764,0.0004107194785960555,3335.08764775572,3335.2074144084445,1.1182439841843916
2025-06-26 09:30:00,3336.89,3338.03,3332.53,3337.09,buy,0.0,-0.0004495082379876415,36.92214111922229,-0.1595637304858808,0.0008787820620486109,3335.532614921116,3335.378558553132,1.1177413243014207
2025-06-26 09:45:00,3336.99,3340.36,3336.85,3339.72,buy,0.0,0.000719189473463434,52.472858866102875,0.11983844624443607,0.0021033933345535605,3336.463144938646,3335.7732350483016,1.1185451920959135
2025-06-26 10:00:00,3340.08,3343.91,3339.88,3343.25,buy,0.0,0.0007186231181057367,63.13887454827097,0.5090661080964248,0.001878944434788421,3337.971334952281,3336.4529409530014,1.1193490045295997
2025-06-26 10:15:00,3343.13,3345.92,3343.13,3345.45,buy,0.0,0.0007178643535482213,67.304104477611,0.8606885416354584,0.002505176665897446,3339.6332605184407,3337.2708554118194,1.1201525452791312
2025-06-26 10:30:00,3345.69,3346.91,3345.02,3346.19,hold,0.0,0.0,74.21722113502952,1.0751726451477257,0.0019372881558934463,3341.0903137365653,3338.0816867380177,1.1201525452791312
2025-06-26 10:45:00,3346.18,3347.2,3345.06,3346.06,hold,0.0,0.0,75.54780876493916,1.1344855856227538,0.0008404995139459359,3342.1946884617732,3338.806987943652,1.1201525452791312
2025-06-26 11:00:00,3346.08,3347.27,3344.51,3347.0,hold,0.0,0.0,79.35960591132996,1.1591301430722396,0.00046331584689651706,3343.262535470268,3339.551807221502,1.1201525452791312
2025-06-26 11:15:00,3346.93,3347.33,3345.39,3345.44,hold,0.0,0.0,77.63855421686809,0.9985672696468726,-0.0002241355093405284,3343.7464164768758,3340.0870974740924,1.1201525452791312
2025-06-26 11:30:00,3345.54,3347.47,3345.13,3346.92,hold,0.0,0.0,79.30568079350728,0.9220666989649677,0.00025701870259342563,3344.4516572597922,3340.708270430993,1.1201525452791312
2025-06-26 11:45:00,3346.93,3350.28,3346.47,3348.22,hold,0.0,0.0,80.1984469370143,0.8886762814025237,0.0003645055273377995,3345.2890667576166,3341.391154937266,1.1201525452791312
2025-06-26 12:00:00,3348.18,3348.75,3340.63,3341.07,hold,0.0,0.0,59.43331029716675,0.3427721212311088,-0.001306255679372481,3344.3514963670355,3341.3619590338785,1.1201525452791312
2025-06-26 12:15:00,3341.09,3342.12,3339.21,3340.54,hold,0.0,0.0,61.38472519628875,-0.07405683815373898,-0.0019062302056817026,3343.504497174361,3341.287235485344,1.1201525452791312
2025-06-26 12:30:00,3340.55,3342.01,3338.74,3340.71,hold,0.0,0.0,64.95886312640252,-0.34329194427217713,-0.0022429828386425488,3342.883497802281,3341.2347595321307,1.1201525452791312
2025-06-26 12:45:00,3340.64,3341.38,3339.21,3340.53,hold,0.0,0.0,57.836644591612014,-0.5274580839338081,-0.0001616248686797661,3342.3604982906636,3341.1706904837556,1.1201525452791312
2025-06-26 13:00:00,3340.61,3342.04,3338.39,3339.56,hold,0.0,0.0,55.25308379412979,-0.6978641208666314,-0.0002933657432631076,3341.738165337183,3341.024264076141,1.1201525452791312
2025-06-26 13:15:00,3339.6,3340.66,3337.92,3340.4,hold,0.0,0.0,51.565377532229014,-0.7336120809443216,-9.279464544964533e-05,3341.4407952622537,3340.967512796492,1.1201525452791312
2025-06-26 13:30:00,3340.42,3341.0,3338.44,3339.29,hold,0.0,0.0,39.740932642487046,-0.805857394188737,-0.0003711985822609787,3340.9628407595305,3340.815011633175,1.1201525452791312
2025-06-26 13:45:00,3339.45,3343.38,3339.38,3343.23,hold,0.0,0.0,44.72433460076104,-0.5730754083381064,0.0010989471666926764,3341.4666539240793,3341.0345560301594,1.1201525452791312
2025-06-26 14:00:00,3343.17,3344.03,3341.11,3341.52,hold,0.0,0.0,39.39118582462511,-0.5205746829202162,0.0003352891869237151,3341.4785086076176,3341.078687300145,1.1201525452791312
2025-06-26 14:15:00,3341.26,3342.1,3339.12,3339.2,hold,0.0,0.0,35.82644628099163,-0.6215652136183651,-2.695183706724613e-05,3340.972173361481,3340.907897545586,1.1201525452791312
2025-06-26 14:30:00,3339.23,3339.84,3332.78,3333.85,hold,0.0,0.0,27.018524991261742,-1.005417848048794,-0.0028056699658713935,3339.3894681700413,3340.2662704959876,1.1201525452791312
2025-06-26 14:45:00,3333.84,3335.89,3331.56,3332.91,hold,0.0,0.0,27.617006073597537,-1.2627133316776398,-0.002576671694318744,3337.9495863544767,3339.597518632716,1.1201525452791312
2025-06-26 15:00:00,3333.11,3337.1,3332.27,3335.02,hold,0.0,0.0,29.210342417889677,-1.2296755368441794,-0.0012517968375658217,3337.2985671645934,3339.181380575196,1.1201525452791312
2025-06-26 15:15:00,3335.06,3344.09,3334.36,3342.81,hold,0.0,0.0,42.29564226716069,-0.6511073537879349,0.0026875834245692065,3338.523330016906,3339.51125506836,1.1201525452791312
2025-06-26 15:30:00,3342.73,3343.39,3330.48,3334.12,hold,0.0,0.0,40.51841746248283,-0.8111718866186829,0.00036304610685555794,3337.5448122353714,3339.0211409712365,1.1201525452791312
2025-06-26 15:45:00,3334.22,3335.45,3321.73,3322.03,sell,0.0,0.0007198301200916857,30.80273802115788,-1.6409374809356354,-0.003895029115267623,3334.097076183067,3337.4764917920334,1.1209588648203206
2025-06-26 16:00:00,3322.19,3324.96,3316.28,3319.58,hold,0.0,0.0,29.0750643691822,-2.228018735100842,-0.006949243301294428,3330.871059253497,3335.8495379927576,1.1209588648203206
2025-06-26 16:15:00,3319.53,3325.44,3318.3,3319.4,hold,0.0,0.0,29.0750643691822,-2.482270174741389,-0.004414958069895447,3328.3219349749425,3334.3541254479615,1.1209588648203206
2025-06-26 16:30:00,3319.36,3321.43,3309.99,3321.41,hold,0.0,0.0,32.38889967009507,-2.3691637744259206,-0.00018663287206932555,3326.7859494249556,3333.177386770874,1.1209588648203206
2025-06-26 16:45:00,3321.38,3328.7,3319.88,3319.88,hold,0.0,0.0,30.352355419379492,-2.2522485477740526,9.037287849666953e-05,3325.251293997188,3331.9685334280666,1.1209588648203206
2025-06-26 17:00:00,3319.75,3322.95,3317.11,3322.31,hold,0.0,0.0,34.14269704893522,-1.881223633196845,0.0008766644574320637,3324.597673108924,3331.090484934606,1.1209588648203206
2025-06-26 17:15:00,3322.37,3323.84,3313.19,3313.88,hold,0.0,0.0,24.71135619507129,-2.059149568129901,-0.0022671094505043454,3322.2159679736083,3329.5258953950965,1.1209588648203206
2025-06-26 17:30:00,3314.11,3320.23,3311.97,3319.24,hold,0.0,0.0,31.939040207522226,-1.6870812866380245,-0.00019277805221884492,3321.554641757251,3328.590813995542,1.1209588648203206
2025-06-26 17:45:00,3319.3,3320.69,3316.87,3318.37,hold,0.0,0.0,32.7079528474179,-1.3835305656501458,-0.0011859218435366081,3320.8469435889733,3327.6616490868564,1.1209588648203206
2025-06-26 18:00:00,3318.48,3323.53,3318.48,3323.2,hold,0.0,0.0,41.08189582984397,-0.7719239247881644,0.0028124132436901927,3321.369845013646,3327.2560446244147,1.1209588648203206
2025-06-26 18:15:00,3323.13,3323.76,3320.98,3322.31,hold,0.0,0.0,41.11632584646314,-0.3625728983989198,0.0009249105216857512,3321.5787683439476,3326.8064042040132,1.1209588648203206
2025-06-26 18:30:00,3322.3,3323.5,3320.97,3322.97,hold,0.0,0.0,39.649544751760395,-0.0017068741494279394,0.001386222753942512,3321.887930934182,3326.4576401854665,1.1209588648203206
2025-06-26 18:45:00,3323.0,3324.94,3321.3,3324.86,hold,0.0,0.0,32.84266870579209,0.3883521135834993,0.0004995185363505517,3322.5483907265866,3326.312400168606,1.1209588648203206
