time,open,high,low,close,tick_volume,spread,real_volume
2025-06-09 16:30:00,3313.87,3317.88,3310.91,3314.03,1488,8,0
2025-06-09 16:45:00,3314.01,3321.65,3313.97,3319.38,1384,10,0
2025-06-09 17:00:00,3319.27,3326.42,3317.4,3325.77,1409,5,0
2025-06-09 17:15:00,3325.77,3326.78,3320.29,3321.97,1367,5,0
2025-06-09 17:30:00,3321.94,3322.64,3316.12,3318.29,1360,17,0
2025-06-09 17:45:00,3318.25,3321.26,3317.91,3320.81,1202,16,0
2025-06-09 18:00:00,3320.95,3324.17,3320.39,3323.26,1171,17,0
2025-06-09 18:15:00,3323.36,3330.66,3323.36,3330.6,1205,8,0
2025-06-09 18:30:00,3330.74,3332.05,3328.29,3330.16,1077,5,0
2025-06-09 18:45:00,3330.26,3331.04,3328.6,3328.63,931,17,0
2025-06-09 19:00:00,3328.6,3331.05,3327.51,3329.85,1038,15,0
2025-06-09 19:15:00,3329.85,3335.38,3329.85,3333.11,1106,5,0
2025-06-09 19:30:00,3333.1,3334.44,3331.79,3332.94,946,10,0
2025-06-09 19:45:00,3332.88,3337.8,3332.82,3337.62,1024,5,0
2025-06-09 20:00:00,3338.02,3338.16,3333.9,3334.9,930,17,0
2025-06-09 20:15:00,3334.89,3335.4,3332.98,3334.12,895,17,0
2025-06-09 20:30:00,3334.09,3335.95,3332.94,3335.82,894,17,0
2025-06-09 20:45:00,3335.63,3335.7,3333.44,3333.57,777,17,0
2025-06-09 21:00:00,3333.58,3336.08,3333.21,3335.74,779,17,0
2025-06-09 21:15:00,3335.74,3336.99,3334.83,3336.43,808,5,0
2025-06-09 21:30:00,3336.39,3337.12,3333.77,3333.92,782,17,0
2025-06-09 21:45:00,3333.89,3334.11,3332.77,3333.17,688,17,0
2025-06-09 22:00:00,3333.15,3335.44,3332.98,3334.09,718,16,0
2025-06-09 22:15:00,3334.09,3334.39,3331.31,3331.4,770,14,0
2025-06-09 22:30:00,3331.36,3331.74,3327.95,3328.17,931,7,0
2025-06-09 22:45:00,3328.18,3330.14,3325.94,3327.22,953,16,0
2025-06-09 23:00:00,3327.13,3329.48,3326.51,3326.92,527,17,0
2025-06-09 23:15:00,3326.92,3327.34,3325.37,3325.46,422,17,0
2025-06-09 23:30:00,3325.58,3327.24,3325.04,3326.35,463,17,0
2025-06-09 23:45:00,3326.59,3327.17,3324.82,3325.39,444,17,0
2025-06-10 01:00:00,3325.86,3327.44,3322.01,3324.71,501,8,0
2025-06-10 01:15:00,3324.72,3326.71,3324.46,3325.16,466,17,0
2025-06-10 01:30:00,3325.1,3326.85,3321.99,3322.18,558,17,0
2025-06-10 01:45:00,3322.14,3324.36,3321.55,3323.57,571,17,0
2025-06-10 02:00:00,3323.65,3325.46,3323.65,3325.37,384,17,0
2025-06-10 02:15:00,3325.37,3326.63,3324.74,3326.22,413,17,0
2025-06-10 02:30:00,3326.07,3326.87,3325.17,3325.58,435,17,0
2025-06-10 02:45:00,3325.62,3327.87,3324.82,3326.77,618,17,0
2025-06-10 03:00:00,3326.76,3326.76,3320.06,3323.46,1032,15,0
2025-06-10 03:15:00,3323.48,3325.22,3319.31,3320.51,949,8,0
2025-06-10 03:30:00,3320.71,3322.66,3315.68,3316.05,1128,5,0
2025-06-10 03:45:00,3316.04,3318.43,3314.59,3316.59,1077,17,0
2025-06-10 04:00:00,3316.6,3319.9,3312.04,3313.43,1353,8,0
2025-06-10 04:15:00,3313.07,3315.76,3308.98,3310.94,1276,5,0
2025-06-10 04:30:00,3311.12,3312.05,3305.98,3306.67,1304,11,0
2025-06-10 04:45:00,3306.33,3308.21,3302.99,3306.29,1225,13,0
2025-06-10 05:00:00,3306.16,3308.27,3303.1,3307.94,1158,16,0
2025-06-10 05:15:00,3308.06,3308.81,3303.05,3303.77,1000,14,0
2025-06-10 05:30:00,3303.79,3307.74,3301.94,3305.05,1102,17,0
2025-06-10 05:45:00,3305.07,3310.36,3304.63,3309.31,1040,16,0
2025-06-10 06:00:00,3309.3,3310.41,3305.51,3305.78,1025,17,0
2025-06-10 06:15:00,3305.78,3309.05,3305.12,3307.53,921,16,0
2025-06-10 06:30:00,3307.49,3309.56,3307.02,3308.23,823,17,0
2025-06-10 06:45:00,3308.19,3309.51,3307.01,3307.53,720,16,0
2025-06-10 07:00:00,3307.6,3308.69,3306.09,3306.55,720,17,0
2025-06-10 07:15:00,3306.49,3308.3,3302.94,3303.46,644,17,0
2025-06-10 07:30:00,3303.53,3306.29,3302.85,3305.04,783,17,0
2025-06-10 07:45:00,3305.08,3308.2,3304.44,3307.25,683,9,0
2025-06-10 08:00:00,3307.29,3311.62,3306.74,3310.49,889,16,0
2025-06-10 08:15:00,3310.37,3313.34,3309.59,3310.62,1123,9,0
2025-06-10 08:30:00,3310.44,3319.15,3309.62,3315.83,1358,16,0
2025-06-10 08:45:00,3315.79,3319.13,3313.76,3317.61,1134,15,0
2025-06-10 09:00:00,3318.01,3321.93,3315.57,3321.47,1221,17,0
2025-06-10 09:15:00,3321.6,3326.11,3320.86,3326.05,1238,17,0
2025-06-10 09:30:00,3325.8,3331.29,3325.53,3329.31,1322,16,0
2025-06-10 09:45:00,3329.31,3331.23,3325.43,3325.62,1189,12,0
2025-06-10 10:00:00,3325.42,3329.48,3325.42,3328.09,1245,14,0
2025-06-10 10:15:00,3328.07,3328.67,3324.04,3327.83,1160,17,0
2025-06-10 10:30:00,3327.85,3332.15,3327.49,3328.95,1187,6,0
2025-06-10 10:45:00,3328.89,3331.33,3328.0,3330.07,1083,17,0
2025-06-10 11:00:00,3330.13,3332.73,3327.0,3332.03,1245,9,0
2025-06-10 11:15:00,3332.04,3334.84,3328.69,3329.19,1061,5,0
2025-06-10 11:30:00,3329.08,3329.89,3327.08,3327.47,949,5,0
2025-06-10 11:45:00,3327.48,3329.91,3326.18,3329.33,980,16,0
2025-06-10 12:00:00,3329.34,3330.22,3327.51,3329.64,919,17,0
2025-06-10 12:15:00,3329.67,3331.75,3328.86,3329.24,868,17,0
2025-06-10 12:30:00,3329.19,3329.28,3327.63,3327.82,872,16,0
2025-06-10 12:45:00,3327.84,3329.73,3327.18,3329.72,892,17,0
2025-06-10 13:00:00,3329.73,3330.2,3328.5,3329.09,958,17,0
2025-06-10 13:15:00,3329.09,3335.34,3328.42,3333.93,988,17,0
2025-06-10 13:30:00,3333.93,3335.12,3332.83,3333.91,929,5,0
2025-06-10 13:45:00,3333.89,3336.26,3332.86,3335.35,861,16,0
2025-06-10 14:00:00,3335.4,3339.28,3333.77,3339.04,1030,5,0
2025-06-10 14:15:00,3339.02,3342.17,3338.99,3340.49,1077,5,0
