time,open,high,low,close,volume,spread,real_volume
2025-02-26,2915.14,2930.08,2890.77,2916.11,81185,5,0
2025-02-27,2916.79,2920.76,2867.79,2877.12,93444,5,0
2025-02-28,2877.11,2885.05,2832.57,2859.06,100955,5,0
2025-03-03,2857.88,2895.29,2857.88,2892.99,94797,0,0
2025-03-04,2892.44,2927.76,2881.99,2917.7,90567,5,0
2025-03-05,2918.13,2930.06,2894.3,2919.13,95328,5,0
2025-03-06,2919.67,2926.52,2891.12,2910.74,89678,5,0
2025-03-07,2911.04,2930.33,2894.8,2911.94,98005,5,0
2025-03-10,2912.72,2918.22,2880.28,2889.24,82830,5,0
2025-03-11,2888.27,2922.03,2880.26,2915.5,69043,5,0
2025-03-12,2915.81,2940.63,2905.97,2933.31,75738,5,0
2025-03-13,2934.46,2989.1,2932.99,2988.8,73352,5,0
2025-03-14,2989.38,3004.85,2978.45,2986.24,79493,5,0
2025-03-17,2983.84,3001.99,2982.22,3001.02,63203,5,0
2025-03-18,3000.79,3038.26,2999.56,3033.76,76386,5,0
2025-03-19,3033.98,3051.84,3022.89,3047.16,68372,5,0
2025-03-20,3048.35,3057.26,3025.52,3044.47,77931,5,0
2025-03-21,3044.36,3047.39,2999.55,3022.94,69395,5,0
2025-03-24,3023.36,3033.22,3002.46,3011.96,74983,5,0
2025-03-25,3011.96,3035.95,3007.64,3019.81,71743,5,0
2025-03-26,3019.69,3032.04,3012.45,3018.85,75702,5,0
2025-03-27,3019.04,3059.56,3017.6,3056.42,84353,5,0
2025-03-28,3056.31,3086.77,3053.75,3084.2,75990,5,0
2025-03-31,3086.59,3127.94,3076.72,3123.96,81475,5,0
2025-04-01,3123.22,3149.04,3100.87,3114.12,78809,5,0
2025-04-02,3114.22,3142.05,3104.45,3132.12,83654,5,0
2025-04-03,3140.28,3167.73,3054.08,3114.19,99601,5,0
2025-04-04,3115.38,3136.58,3015.78,3037.34,97301,5,0
2025-04-07,3008.13,3055.31,2956.26,2982.01,125111,0,0
2025-04-08,2982.99,3022.73,2974.73,2981.96,94684,5,0
2025-04-09,2982.88,3099.6,2970.07,3082.78,94465,5,0
2025-04-10,3079.66,3176.45,3071.36,3175.39,90706,5,0
2025-04-11,3176.0,3245.36,3176.0,3237.53,112866,0,0
2025-04-14,3228.31,3245.69,3193.57,3210.46,101469,5,0
2025-04-15,3211.57,3233.57,3210.01,3229.36,75621,5,0
2025-04-16,3230.96,3342.94,3229.84,3342.85,102898,5,0
2025-04-17,3343.19,3357.65,3283.84,3327.24,96853,5,0
2025-04-21,3332.92,3430.5,3329.03,3424.4,97594,5,0
2025-04-22,3425.06,3499.98,3366.78,3380.93,99124,5,0
2025-04-23,3347.99,3386.58,3259.98,3288.12,100890,0,0
2025-04-24,3289.07,3367.17,3288.83,3348.58,102093,0,0
2025-04-25,3351.34,3370.76,3265.19,3318.62,107540,5,0
2025-04-28,3325.67,3353.0,3268.19,3343.99,104994,5,0
2025-04-29,3344.55,3348.67,3299.69,3317.2,85655,5,0
2025-04-30,3313.72,3328.02,3267.13,3288.27,102525,5,0
2025-05-01,3288.7,3290.21,3201.91,3237.89,101000,5,0
2025-05-02,3240.43,3269.28,3222.78,3240.3,103099,5,0
2025-05-05,3240.86,3337.54,3237.44,3333.96,87858,5,0
2025-05-06,3336.06,3434.75,3323.52,3430.46,90726,5,0
2025-05-07,3437.65,3437.85,3360.21,3364.44,93712,5,0
2025-05-08,3365.74,3414.78,3288.75,3305.85,90866,5,0
2025-05-09,3308.01,3347.53,3274.86,3327.15,86055,5,0
2025-05-12,3291.47,3299.73,3207.74,3234.4,107179,5,0
2025-05-13,3238.82,3265.43,3215.99,3249.98,96281,5,0
2025-05-14,3249.67,3257.05,3168.03,3177.4,88022,5,0
2025-05-15,3178.39,3240.5,3120.78,3239.64,89383,5,0
2025-05-16,3238.34,3252.14,3154.35,3201.0,99147,5,0
2025-05-19,3219.73,3249.75,3206.42,3230.12,95835,5,0
2025-05-20,3230.75,3295.68,3204.57,3289.66,94589,5,0
2025-05-21,3289.94,3324.84,3285.56,3315.11,101469,5,0
2025-05-22,3316.05,3345.31,3279.37,3294.71,100750,5,0
2025-05-23,3294.54,3365.87,3287.05,3357.9,97109,5,0
2025-05-26,3353.88,3356.76,3323.52,3342.19,59937,5,0
2025-05-27,3343.87,3349.77,3284.9,3300.56,91570,5,0
2025-05-28,3301.03,3325.44,3276.94,3288.64,84113,5,0
2025-05-29,3287.71,3331.23,3245.52,3317.56,105319,5,0
2025-05-30,3318.43,3322.7,3271.82,3288.72,93320,5,0
2025-06-02,3298.35,3382.92,3295.92,3381.6,87954,5,0
2025-06-03,3382.82,3392.24,3333.2,3353.3,83435,5,0
2025-06-04,3354.69,3384.65,3343.8,3372.6,92464,5,0
2025-06-05,3373.4,3403.33,3339.61,3352.6,92514,5,0
2025-06-06,3354.03,3375.6,3307.13,3312.12,92933,5,0
2025-06-09,3314.04,3338.16,3293.61,3325.39,89295,5,0
2025-06-10,3325.86,3349.08,3301.94,3322.4,92073,5,0
2025-06-11,3322.21,3360.68,3315.53,3354.82,94367,5,0
2025-06-12,3356.57,3398.77,3338.67,3386.66,99415,5,0
2025-06-13,3386.01,3446.8,3379.81,3434.15,92847,5,0
2025-06-16,3434.04,3451.23,3382.76,3385.14,86045,4,0
2025-06-17,3386.26,3403.24,3366.15,3388.47,93937,5,0
2025-06-18,3390.46,3400.01,3362.56,3369.15,86513,5,0
2025-06-19,3369.58,3387.93,3347.65,3370.63,66292,5,0
2025-06-20,3370.12,3374.51,3340.37,3368.64,73350,5,0
2025-06-23,3392.44,3396.7,3347.12,3369.04,85888,5,0
2025-06-24,3368.43,3369.94,3295.5,3322.81,88230,5,0
2025-06-25,3324.71,3337.07,3311.98,3332.15,69041,5,0
2025-06-26,3333.62,3350.28,3309.99,3327.76,74485,5,0
2025-06-27,3327.61,3327.96,3255.89,3274.96,84271,5,0
2025-06-30,3275.5,3309.41,3248.48,3302.92,76467,5,0
2025-07-01,3303.4,3357.92,3302.38,3338.78,77928,5,0
2025-07-02,3338.98,3360.1,3327.61,3356.93,72230,5,0
2025-07-03,3358.07,3365.74,3311.69,3325.92,42404,5,0
2025-07-04,3325.52,3344.18,3323.59,3337.04,30628,5,0
2025-07-07,3335.92,3342.76,3296.45,3336.16,82706,5,0
2025-07-08,3338.99,3345.76,3287.13,3301.48,84705,5,0
2025-07-09,3302.39,3316.79,3282.77,3313.55,75758,5,0
2025-07-10,3314.0,3330.25,3310.12,3323.85,71678,5,0
2025-07-11,3324.18,3368.75,3321.78,3355.5,86342,5,0
2025-07-14,3362.47,3374.92,3340.71,3343.26,95296,5,0
2025-07-15,3344.06,3366.73,3320.25,3324.65,72728,5,0
2025-07-16,3324.68,3377.48,3319.62,3346.99,81966,5,0
2025-07-17,3350.79,3352.22,3309.9,3338.1,83442,5,0
2025-07-18,3341.64,3361.24,3331.8,3350.85,69906,5,0
2025-07-21,3350.01,3401.59,3345.0,3397.41,78916,5,0
2025-07-22,3399.04,3433.53,3383.26,3429.58,86631,5,0
2025-07-23,3430.9,3438.77,3381.52,3388.1,85846,5,0
2025-07-24,3390.56,3393.35,3351.39,3367.5,80047,5,0
2025-07-25,3369.25,3373.55,3325.08,3336.65,64812,5,0
2025-07-28,3331.05,3345.2,3301.8,3314.78,71500,5,0
2025-07-29,3314.18,3334.14,3307.94,3325.5,70454,5,0
2025-07-30,3327.36,3334.05,3268.17,3275.86,71995,5,0
2025-07-31,3277.45,3314.81,3276.45,3290.68,82495,5,0
2025-08-01,3291.51,3363.45,3281.59,3363.23,77923,0,0
2025-08-04,3362.95,3385.37,3345.07,3374.01,72655,5,0
2025-08-05,3376.19,3390.38,3349.99,3380.47,66618,5,0
2025-08-06,3381.14,3385.62,3358.24,3368.4,72233,5,0
2025-08-07,3372.59,3401.81,3365.3,3395.84,88988,5,0
2025-08-08,3402.94,3408.84,3376.62,3397.14,105874,5,0
2025-08-11,3400.5,3401.85,3341.4,3342.29,86369,5,0
2025-08-12,3344.31,3359.03,3331.13,3348.28,75882,5,0
2025-08-13,3349.92,3370.76,3342.72,3355.97,70839,5,0
2025-08-14,3357.05,3374.81,3329.85,3334.75,79119,5,0
2025-08-15,3336.51,3348.67,3332.2,3336.08,67349,5,0
2025-08-18,3335.35,3358.39,3323.62,3332.89,66798,5,0
2025-08-19,3333.25,3345.29,3314.89,3315.6,68868,5,0
2025-08-20,3316.47,3350.19,3311.55,3347.8,67805,5,0
2025-08-21,3351.04,3352.06,3325.17,3338.44,64006,5,0
2025-08-22,3339.94,3378.79,3321.44,3371.86,66790,5,0
2025-08-25,3368.71,3376.22,3359.81,3365.73,63484,5,0
2025-08-26,3366.56,3393.31,3351.29,3392.96,85457,5,0
2025-08-27,3390.76,3398.81,3373.81,3397.38,78602,5,0
2025-08-28,3398.01,3423.17,3384.6,3417.36,89005,5,0
2025-08-29,3417.06,3453.88,3404.36,3448.16,90252,5,0
2025-09-01,3445.94,3489.81,3437.12,3476.37,79933,5,0
2025-09-02,3476.41,3540.17,3470.34,3534.4,107080,5,0
2025-09-03,3532.61,3578.46,3526.3,3560.62,103975,5,0
2025-09-04,3560.3,3564.19,3511.45,3545.39,101393,5,0
2025-09-05,3545.44,3600.0,3539.79,3587.37,97095,5,0
2025-09-08,3592.28,3646.35,3579.64,3636.76,95319,5,0
2025-09-09,3636.12,3674.12,3626.05,3626.23,94362,5,0
2025-09-10,3623.32,3657.57,3620.29,3640.55,89748,5,0
2025-09-11,3641.94,3649.09,3613.51,3633.91,84116,5,0
2025-09-12,3634.01,3656.63,3630.59,3642.6,81988,5,0
2025-09-15,3644.63,3685.5,3626.69,3678.66,89549,5,0
2025-09-16,3680.34,3703.06,3674.68,3689.69,95445,5,0
2025-09-17,3689.32,3707.42,3646.21,3659.79,89849,5,0
2025-09-18,3658.85,3672.9,3627.78,3644.31,101930,5,0
2025-09-19,3643.47,3685.18,3632.16,3685.07,86040,5,0
2025-09-22,3685.51,3748.74,3683.69,3746.63,96967,5,0
2025-09-23,3745.27,3791.18,3737.02,3764.02,94760,5,0
2025-09-24,3766.1,3779.21,3717.48,3735.85,90043,5,0
2025-09-25,3737.02,3761.62,3721.97,3749.05,105988,5,0
2025-09-26,3750.77,3783.8,3734.55,3760.53,102961,5,0
2025-09-29,3758.57,3834.06,3757.78,3833.76,110469,5,0
2025-09-30,3833.07,3871.66,3793.21,3858.23,97113,5,0
2025-10-01,3858.58,3895.34,3853.35,3865.49,94119,5,0
2025-10-02,3867.81,3896.82,3819.28,3856.19,89118,5,0
2025-10-03,3855.72,3891.61,3838.11,3886.38,89677,5,0
2025-10-06,3888.47,3969.82,3884.26,3960.95,103560,5,0
2025-10-07,3959.12,3990.99,3940.96,3984.23,99320,5,0
2025-10-08,3984.87,4059.25,3983.27,4041.33,114668,5,0
2025-10-09,4040.24,4057.93,3944.81,3975.91,106367,5,0
2025-10-10,3974.93,4022.28,3946.85,4012.37,110080,5,0
2025-10-13,4003.2,4117.01,4003.2,4110.36,122069,5,0
2025-10-14,4110.21,4179.6,4090.64,4142.09,131073,5,0
2025-10-15,4143.59,4218.12,4140.73,4208.06,116519,5,0
2025-10-16,4208.26,4330.39,4199.79,4325.87,119783,5,0
2025-10-17,4329.76,4379.18,4186.45,4252.63,144463,5,0
2025-10-20,4247.6,4381.53,4219.03,4356.25,113093,5,0
2025-10-21,4353.87,4375.4,4080.66,4124.85,118560,5,0
2025-10-22,4125.17,4161.26,4004.22,4098.33,120342,5,0
2025-10-23,4096.07,4154.66,4066.19,4125.93,102798,5,0
2025-10-24,4129.66,4144.14,4044.04,4112.21,105279,5,0
2025-10-27,4079.8,4109.23,3971.49,3981.02,120825,5,0
2025-10-28,3985.95,4019.75,3886.62,3952.61,114691,5,0
2025-10-29,3953.09,4030.22,3916.15,3930.07,119550,5,0
2025-10-30,3927.13,4027.32,3915.08,4024.23,113228,5,0
2025-10-31,4021.05,4046.34,3972.58,4002.14,110298,5,0
2025-11-03,3989.66,4030.74,3962.74,4001.21,107348,5,0
2025-11-04,4001.56,4005.77,3980.98,3983.76,7231,5,0
