time,close,signal,position,strategy_returns,osc,heat_zone,wma,cumulative
2025-07-07 17:15:00,3314.55,hold,0.3333333333333334,-8.991118786808375e-06,83.6882788250457,2.0,3308.015870254177,1.4636730180003772
2025-07-07 17:30:00,3319.54,hold,0.0,0.00032164262890580387,141.9270251431229,2.0,3308.433784501475,1.4641437976377454
2025-07-07 17:45:00,3317.98,buy,0.6666666666666667,-0.00015263158951741638,120.66569922922636,2.0,3308.5491309453414,1.4639203230426299
2025-07-07 18:00:00,3318.81,hold,0.0,0.00025706372971350357,130.88449348358458,2.0,3308.5786282598947,1.4642966438608744
2025-07-07 18:15:00,3318.66,buy,1.0,-4.5196922993540056e-05,129.11388930312847,2.0,3308.590407773249,1.464230462158222
2025-07-07 18:30:00,3320.99,hold,0.33333333333333337,0.0006357806275532877,157.0238281265992,2.0,3308.749678549875,1.4651613915203356
2025-07-07 18:45:00,3320.84,hold,0.0,0.00019284020477219977,155.7371082889008,2.0,3308.7294152481304,1.4654439335431007
2025-07-07 19:00:00,3322.65,buy,0.6666666666666667,0.0005239638163837771,177.28370703384195,2.0,3308.925049968854,1.4662117731392166
2025-07-07 19:15:00,3324.8,hold,0.0,0.0006424077442253202,200.27107662014564,2.0,3309.233129485393,1.4671536789369555
2025-07-07 19:30:00,3326.28,buy,0.33333333333333337,0.0005494064805903306,216.42485757741727,2.0,3309.4553479967894,1.4679597426761855
2025-07-07 19:45:00,3327.4,hold,0.0,0.0003208213025344701,227.3758311831309,2.0,3309.7222112530053,1.4684306954328992
2025-07-07 20:00:00,3331.16,buy,0.0,0.0009617118470877617,264.2451859397312,2.0,3310.543590592982,1.4698429026293243
2025-07-07 20:15:00,3332.42,buy,0.33333333333333337,0.0005263431757506424,276.01008193680144,2.0,3310.859472449507,1.4706165444105488
2025-07-07 20:30:00,3333.71,hold,0.0,0.0003202087761220134,288.01331700699023,2.0,3311.124571706946,1.4710874487343792
2025-07-07 20:45:00,3332.03,buy,1.0,-0.0005039430544347967,261.86521467880385,2.0,3311.5042188778316,1.4703461044321233
2025-07-07 21:00:00,3330.13,hold,0.0,-0.0005999322076605343,233.1108984783914,2.0,3311.8548048919897,1.4694639964476663
2025-07-07 21:15:00,3330.17,buy,1.0,1.2011543092826926e-05,233.73281219148595,2.0,3311.8233766398416,1.469481646977783
2025-07-07 21:30:00,3334.87,hold,0.0,0.0009609234474329284,279.5465708658801,2.0,3312.824677874946,1.4708937063479364
2025-07-07 21:45:00,3334.38,buy,1.0,-0.00014693226422612948,272.0269753975169,2.0,3312.95053095911,1.4706775846052267
2025-07-07 22:00:00,3338.08,hold,0.0,0.0009595576439260955,307.2957078842894,2.0,3313.820540341075,1.4720887845232853
2025-07-07 22:15:00,3338.49,buy,1.0,0.0001228250970617406,310.1419590101455,2.0,3313.9866142444853,1.4722695939711279
2025-07-07 22:30:00,3339.75,hold,0.6666666666666667,0.00041138324214003483,321.234578182279,2.0,3314.3255680751854,1.4728752610099998
2025-07-07 22:45:00,3337.05,hold,0.0,0.00025563597437244274,279.36824642812564,2.0,3314.915095099007,1.473251780912477
2025-07-07 23:00:00,3336.83,buy,1.0,-6.592649196157652e-05,270.92408617747657,2.0,3315.382565641846,1.4731546545907852
2025-07-07 23:15:00,3336.49,hold,1.0,-0.00010189311412334146,258.05331375486276,2.0,3316.0619835765374,1.4730045502754436
2025-07-07 23:30:00,3336.25,hold,1.0,-7.193188050913513e-05,249.1741620760753,2.0,3316.578696600742,1.4728985942881438
2025-07-07 23:45:00,3336.16,hold,1.0,-2.69763956538549e-05,244.75599567669815,2.0,3316.830884753424,1.4728588607929063
2025-07-08 01:00:00,3344.25,hold,0.0,0.0009589307921666796,317.36347140734205,2.0,3319.084028807812,1.4742712305070362
2025-07-08 01:15:00,3342.16,buy,0.0,-0.000598041414367945,284.9739641373767,2.0,3319.5835076391445,1.473389555255182
2025-07-08 01:30:00,3339.61,buy,0.0,-0.0005984153960313091,246.227250173613,2.0,3320.09452060574,1.4725078562609655
2025-07-08 01:45:00,3339.7,buy,1.0,2.6949254553487734e-05,243.0438545775895,2.0,3320.435857998471,1.4725475392500158
2025-07-08 02:00:00,3337.23,hold,0.0,-0.0005988723234150095,205.38369357953178,2.0,3320.9942136388445,1.471665671283846
2025-07-08 02:15:00,3336.18,buy,0.0,-0.0005992994189792133,190.9028166591888,2.0,3321.152321175405,1.470783702902114
2025-07-08 02:30:00,3336.66,buy,1.0,0.00014387712893193516,195.26911823673979,2.0,3321.31321419042,1.4709953150385675
2025-07-08 02:45:00,3334.62,hold,0.0,-0.0005994880372162174,163.46898963440808,2.0,3321.766106407067,1.4701134709444008
2025-07-08 03:00:00,3336.28,buy,0.33333333333333337,0.0005657816082992316,150.56974762883075,2.0,3324.430311431359,1.470945234108374
2025-07-08 03:15:00,3332.73,hold,0.0,0.00019192591659620116,90.29450226768094,2.0,3325.5829192620063,1.471227546620693
2025-07-08 03:30:00,3333.6,buy,1.0,0.00026104724955211545,93.30926554432163,2.0,3326.221943064145,1.4716116065252036
2025-07-08 03:45:00,3334.22,hold,0.33333333333333337,0.00046206745350353223,93.51295962569908,2.0,3326.861091155215,1.4722915903527771
2025-07-08 04:00:00,3331.47,hold,0.0,0.000192034758291258,51.435125960397194,2.0,3327.409814026938,1.472574321512465
2025-07-08 04:15:00,3333.99,buy,0.0,0.0009605369401494891,77.68091826324388,2.0,3327.839457934671,1.4739887835453933
2025-07-08 04:30:00,3334.65,buy,0.33333333333333337,0.0004659082160814352,81.43702219807915,2.0,3328.1940800652474,1.4746755270300589
2025-07-08 04:45:00,3334.78,hold,0.0,0.00019196218344986769,82.9619204180271,2.0,3328.2086692456087,1.4749586089641076
2025-07-08 05:00:00,3333.91,buy,1.0,-0.0002608867751396904,56.53675953340912,2.0,3329.4278787777102,1.4745738117691505
2025-07-08 05:15:00,3335.92,hold,1.0,0.0006028956990440371,75.85488496208508,2.0,3329.9292846052344,1.475462825978189
2025-07-08 05:30:00,3335.57,hold,1.0,-0.00010491858317940306,64.61710304924817,2.0,3330.462147238163,1.4753080225089534
2025-07-08 05:45:00,3334.47,hold,0.0,0.0009595835407432628,38.604530088806314,2.0,3331.415841206554,1.4767237038048795
2025-07-08 06:00:00,3332.1,buy,0.0,-0.000599795469744817,7.588227078368487,2.0,3331.49920212107,1.4758379716172725
2025-07-08 06:15:00,3331.59,sell,-0.33333333333333337,0.000451166931764712,-10.422618760113927,-2.0,3332.412490536836,1.4765038209067087
2025-07-08 06:30:00,3330.75,hold,0.0,0.00019207106629453628,-22.672663579695385,-2.0,3332.531753940074,1.4767874145699784
2025-07-08 06:45:00,3331.5,sell,0.0,-0.0006004653606545072,-21.0166734191389,-2.0,3333.0769440566582,1.4759006548824787
2025-07-08 07:00:00,3330.97,sell,-1.0,0.0001590874981239887,-40.29536834896077,-2.0,3333.948955991302,1.4761354522251433
2025-07-08 07:15:00,3329.74,hold,-0.6666666666666667,0.00040626258617388613,-61.005485695745996,-2.0,3334.2089568546417,1.4767351508315072
2025-07-08 07:30:00,3330.44,hold,0.0,0.0002561408774825645,-53.626555201650476,-2.0,3334.342887061021,1.4771134030688506
2025-07-08 07:45:00,3329.62,sell,-0.33333333333333337,0.0004824187394658887,-65.02042104655914,-2.0,3334.3231871359817,1.4778259902548072
2025-07-08 08:00:00,3333.61,hold,0.0,0.00019216680078308702,-14.879823985405332,-2.0,3334.684501849634,1.4781099793474686
2025-07-08 08:15:00,3335.67,buy,0.33333333333333337,0.000605949706174408,13.032177259099782,2.0,3334.7356841157634,1.4790056396551474
2025-07-08 08:30:00,3334.49,hold,0.0,0.0001919840653225855,-7.281967899545468,-2.0,3335.0073838192625,1.4792895851704835
2025-07-08 08:45:00,3334.07,sell,-1.0,0.00012595629316614065,-17.161090339907577,-2.0,3335.284559007717,1.4794759110031508
2025-07-08 09:00:00,3332.22,hold,0.0,0.0009596669955524888,-44.79821817605576,-2.0,3335.382709405011,1.4808957152056554
2025-07-08 09:15:00,3334.58,sell,0.0,-0.0006002004669559633,-12.654089455046003,-2.0,3335.4714426398396,1.480006880905876
2025-07-08 09:30:00,3334.06,sell,-1.0,0.0001559416778125211,-22.99871506343034,-2.0,3335.6744867987377,1.4802376756620585
2025-07-08 09:45:00,3335.83,hold,-0.6666666666666667,-0.00019398266244808487,1.4036506358904755,2.0,3335.7314412669502,1.4799505352166777
2025-07-08 10:00:00,3338.0,hold,0.0,0.00025590429179481785,30.856605324878505,2.0,3335.8282504040244,1.4803292609102838
2025-07-08 10:15:00,3333.07,sell,0.0,0.0009586578789693883,-37.74301776495327,-2.0,3335.7393749314265,1.4817483902197244
2025-07-08 10:30:00,3332.71,sell,-0.33333333333333337,0.0004360344467213038,-44.51367430677823,-2.0,3335.859832107622,1.4823944835592342
2025-07-08 10:45:00,3333.92,hold,0.0,0.00019201516919837395,-27.071385049685507,-2.0,3335.833540852237,1.4826791257868135
2025-07-08 11:00:00,3327.92,sell,0.0,0.0009598310697316727,-103.7821161053278,-2.0,3335.3093904488155,1.4841022472781862
2025-07-08 11:15:00,3328.48,sell,0.0,0.0009615615759993684,-95.01592862477806,-2.0,3335.26822298874,1.4855293029740233
2025-07-08 11:30:00,3326.58,sell,-0.33333333333333337,0.0005908602925860043,-116.54300623008487,-2.0,3334.9324041704976,1.4864070432526235
2025-07-08 11:45:00,3323.72,hold,0.0,0.0003204665993686626,-150.76630208492034,-2.0,3334.5260239356344,1.4868833870630522
2025-07-08 12:00:00,3324.39,sell,-1.0,-0.0002015813606441874,-138.97457676065218,-2.0,3334.362954602921,1.486583659086769
2025-07-08 12:15:00,3324.78,hold,0.0,-0.000601735404907754,-131.15955433645672,-2.0,3334.2251929864315,1.4856891290667391
2025-07-08 12:30:00,3324.18,sell,-0.33333333333333337,0.00046118339659568944,-137.7770147378617,-2.0,3334.1426559356946,1.4863743042255675
2025-07-08 12:45:00,3322.05,hold,0.0,0.00032082323241435705,-162.1591381636718,-2.0,3333.8177264973997,1.4868511676344267
2025-07-08 13:00:00,3323.89,sell,0.0,-0.0006020378982856971,-133.410782848787,-2.0,3333.591365307198,1.4859560268824004
2025-07-08 13:15:00,3323.3,sell,0.0,0.0009627274067432491,-140.1952916330001,-2.0,3333.5161710965886,1.4873865974746954
2025-07-08 13:30:00,3325.67,sell,0.0,-0.0006018114524719405,-88.89167937038538,-2.0,3332.1706485123564,1.4864914711860817
2025-07-08 13:45:00,3324.55,sell,-1.0,0.0003367742439869259,-98.82205542715946,-2.0,3331.7911861114253,1.4869920832274837
2025-07-08 14:00:00,3324.15,hold,-0.6666666666666667,0.00024058004453833564,-99.92470311344583,-2.0,3331.48617192848,1.4873498238490948
2025-07-08 14:15:00,3324.85,hold,-0.3333333333333334,0.00017035964864972595,-89.18915371650328,-2.0,3331.4150352267643,1.487603208242505
2025-07-08 14:30:00,3320.96,hold,0.0,0.0003207373752256256,-131.5366880785541,-2.0,3330.702001729162,1.488080338190894
2025-07-08 14:45:00,3324.97,sell,0.0,-0.000602235498169204,-72.2040012207029,-2.0,3330.342988546837,1.487184163387108
2025-07-08 15:00:00,3329.32,sell,0.0,-0.0006015091865490516,-12.50190964818839,-2.0,3330.2539676621777,1.4862896084507404
2025-07-08 15:15:00,3327.31,sell,0.0,0.0009611572333088493,-36.97846912927839,-2.0,3330.077764457388,1.4877181664586945
2025-07-08 15:30:00,3326.23,sell,0.0,-0.0006010861626959917,-48.94826704722217,-2.0,3329.904742200303,1.4868239196548447
2025-07-08 15:45:00,3328.22,sell,0.0,-0.0006012813305153282,-20.268356589019636,-2.0,3329.7415455291375,1.4859299201901928
2025-07-08 16:00:00,3322.37,sell,0.0,0.0009614749025003811,-90.35319043336528,-2.0,3329.2063934477596,1.4873586045153302
2025-07-08 16:15:00,3325.62,sell,0.0,0.0009631678590884875,-44.897967666213745,-2.0,3329.0412251361654,1.488791180518138
2025-07-08 16:30:00,3321.67,sell,0.0,0.0009622265923346077,-91.14008396874374,-2.0,3328.6464088674716,1.4902237349824656
2025-07-08 16:45:00,3315.27,sell,0.0,0.000963370834550036,-159.9515229659898,-2.0,3327.597303923466,1.491659373065702
2025-07-08 17:00:00,3305.99,sell,0.0,0.0009652305845375544,-251.8690920712857,-1.0,3325.6025424614068,1.4930991683142971
2025-07-08 17:15:00,3304.92,sell,0.0,0.0009679400119177064,-262.101491519693,-1.0,3325.3772835146037,1.4945443987410698
2025-07-08 17:30:00,3297.74,sell,0.0,0.0009682533919126085,-327.2115821217742,-1.0,3323.5026767067757,1.495991496424515
2025-07-08 17:45:00,3296.49,sell,0.0,0.0009703615203138569,-334.7210228470794,-1.0,3322.9654287441354,1.4974431490073619
2025-07-08 18:00:00,3291.6,sell,0.0,0.0009707294728635059,-374.70363210334864,-1.0,3321.573292939211,1.4988967612060409
2025-07-08 18:15:00,3296.54,sell,-0.33333333333333337,-9.519180135294093e-05,-296.1308321888583,-1.0,3320.3965959719667,1.4987540785232996
2025-07-08 18:30:00,3297.02,hold,0.0,0.00019443431765707385,-285.1913228846282,-1.0,3320.061462549818,1.4990454877498929
2025-07-08 18:45:00,3298.21,sell,0.0,-0.0006066083918204924,-267.72994844120944,-1.0,3319.7871597347225,1.4981361541773033
2025-07-08 19:00:00,3297.49,sell,-1.0,0.0002183002295185199,-273.86793429563687,-2.0,3319.570054466717,1.49846319764361
2025-07-08 19:15:00,3300.1,hold,-0.6666666666666667,-0.00036597020565817064,-234.71860106477698,-2.0,3319.0633852172255,1.4979148047589972
2025-07-08 19:30:00,3298.04,hold,0.0,0.00025872619794772427,-254.5056601178656,-2.0,3318.648341322384,1.498302354561282
2025-07-08 19:45:00,3300.37,sell,-0.6666666666666667,-0.0003092745994590992,-219.1106154589262,-2.0,3318.1825974837334,1.4978389677007065
2025-07-08 20:00:00,3304.1,hold,0.0,0.00025873953418793094,-166.04150261640805,-2.0,3317.688670532624,1.498226517857498
2025-07-08 20:15:00,3307.82,sell,0.0,-0.0006053085560364396,-115.68827805712313,-2.0,3317.322056718222,1.4973196285273582
2025-07-08 20:30:00,3306.27,sell,-0.6666666666666667,0.00047362512671996935,-126.71159842026472,-2.0,3316.6650393996033,1.4980287967261596
2025-07-08 20:45:00,3306.33,hold,0.0,0.0006449363427675061,-122.4333478970243,-2.0,3316.3424767576707,1.4989949299396805
2025-07-08 21:00:00,3305.04,sell,-1.0,0.0003901606917640077,-134.61958605973774,-2.0,3316.0499974654817,1.4995797788384966
2025-07-08 21:15:00,3301.69,hold,0.0,0.0009678404756935388,-169.35901834817284,-2.0,3315.6062305376695,1.5010311328449881
2025-07-08 21:30:00,3304.73,sell,0.0,-0.0006057503884374366,-125.9599258790166,-2.0,3315.103807575544,1.5001218826532106
2025-07-08 21:45:00,3305.38,sell,0.0,-0.0006051931625276497,-113.33054091563437,-2.0,3314.687950655942,1.4992140191468708
2025-07-08 22:00:00,3303.88,sell,-0.33333333333333337,0.0005546513058508644,-129.1879917645921,-2.0,3314.479745536293,1.5000455601603406
2025-07-08 22:15:00,3303.4,hold,0.0,0.00019362372858794578,-130.9582897497746,-2.0,3314.136222510266,1.5003360045747507
2025-07-08 22:30:00,3304.95,sell,-1.0,-0.0004692135375672368,-105.67746096334032,-2.0,3313.6073089570386,1.4996320266105048
2025-07-08 22:45:00,3302.99,hold,0.0,-0.0006054368226675546,-117.84583584249573,-2.0,3312.6502945473526,1.4987240941611433
2025-07-08 23:00:00,3303.5,sell,-1.0,-0.0001544055537558986,-110.65063115930403,-2.0,3312.552660087036,1.498492682837457
2025-07-08 23:15:00,3302.2,hold,-1.0,0.0003935220220978586,-122.85439844976062,-2.0,3312.2302016526337,1.499082372708106
2025-07-08 23:30:00,3301.58,hold,-0.6666666666666667,0.0002866389393364993,-120.28917660230309,-2.0,3311.368291167659,1.4995120680893972
2025-07-08 23:45:00,3301.48,hold,0.0,0.0006458794405472655,-120.5956947310632,-2.0,3311.2773148356464,1.5004805721050287
2025-07-09 01:00:00,3303.57,sell,0.0,-0.0006057889189090953,-90.2635253419596,-2.0,3310.8883861076756,1.4995715976014092
2025-07-09 01:15:00,3301.82,sell,-0.33333333333333337,0.0005801804310690281,-105.99269500881731,-2.0,3310.4316944840766,1.5004416196973245
2025-07-09 01:30:00,3301.78,hold,0.0,0.00019372981350479157,-105.73879463051298,-2.0,3310.347062879759,1.5007322999724833
2025-07-09 01:45:00,3301.58,sell,-1.0,6.057338768794551e-05,-107.73969206667395,-2.0,3310.2824581473014,1.5008232044119052
2025-07-09 02:00:00,3303.13,hold,-1.0,-0.00046947219210191626,-86.44441241477678,-2.0,3310.1134983013403,1.5001186096521726
2025-07-09 02:15:00,3301.36,hold,0.0,-0.0006057338768785321,-103.9606929152054,-2.0,3309.7570091274542,1.4992099369909704
2025-07-09 02:30:00,3298.02,sell,0.0,0.0009692975016356344,-138.18572636103366,-2.0,3309.195217876543,1.5006631174373228
2025-07-09 02:45:00,3302.32,sell,0.0,-0.0006064244607370483,-80.86213492922771,-2.0,3308.87840431557,1.499753078615583
2025-07-09 03:00:00,3305.09,sell,0.0,-0.0006056348264250587,-41.37906727393496,-2.0,3308.461235368942,1.4988447759201353
2025-07-09 03:15:00,3304.73,sell,-0.6666666666666667,0.00023398253401069117,-43.72901951264258,-2.0,3308.299862236934,1.499195479418894
2025-07-09 03:30:00,3305.91,hold,0.0,0.00025818762373586303,-28.339062464410333,-2.0,3308.223884450219,1.4995825531372409
2025-07-09 03:45:00,3307.01,sell,-1.0,-0.0003327374308437214,-13.547803808809,-2.0,3308.1167607365533,1.499083585891172
2025-07-09 04:00:00,3302.96,hold,0.0,0.0009679634351811811,-55.64779267857803,-2.0,3307.53218958985,1.500534643988595
2025-07-09 04:15:00,3306.25,sell,0.0,-0.0006055174752343353,-8.08403965914226,-2.0,3306.9169009357206,1.4996260440394653
2025-07-09 04:30:00,3303.52,sell,-0.33333333333333337,0.0006785129174543315,-30.244303528234354,-2.0,3306.0202058397686,1.500643559681697
2025-07-09 04:45:00,3301.83,hold,0.0,0.00032262129804661054,-45.517923019920836,-2.0,3305.600386117509,1.5011276992548268
2025-07-09 05:00:00,3301.1,sell,-0.6666666666666667,0.0003089195991313599,-51.959265230776545,-2.0,3305.3844570923993,1.5015914270219255
2025-07-09 05:15:00,3302.71,hold,-0.3333333333333334,7.971780973609207e-05,-27.355764327308066,-2.0,3304.9629660384685,1.501711130601606
2025-07-09 05:30:00,3294.52,hold,0.0,0.0003230531755622205,-107.08794367410933,-2.0,3303.403694543373,1.502196263151124
2025-07-09 05:45:00,3288.4,sell,0.0,0.0009713099328581457,-163.64933294680912,-2.0,3302.06701039172,1.5036553613026251
2025-07-09 06:00:00,3293.1,sell,0.0,0.0009731176255929383,-95.26121392654079,-2.0,3301.1005130516205,1.505118594837526
2025-07-09 06:15:00,3292.11,sell,0.0,0.000971728766208077,-96.83681747173473,-2.0,3300.2606580897786,1.5065811618726843
2025-07-09 06:30:00,3293.07,sell,-0.6666666666666667,-3.240069945009398e-05,-78.97232578588586,-2.0,3299.7147314916247,1.5065323475892614
2025-07-09 06:45:00,3293.31,hold,0.0,0.00025920559560074346,-75.41420299880178,-2.0,3299.6494687324853,1.5069228492037101
2025-07-09 07:00:00,3295.61,sell,-0.6666666666666667,-0.0003036458760336041,-48.66885776060048,-2.0,3299.691613756093,1.5064652782950485
2025-07-09 07:15:00,3295.71,hold,0.0,0.0002591111475485647,-48.03517097887232,-2.0,3299.7267009972534,1.5068556202420496
2025-07-09 07:30:00,3295.74,sell,-1.0,-9.102742656308394e-06,-52.634763042420374,-2.0,3300.1317919934963,1.5068419037231182
2025-07-09 07:45:00,3293.99,hold,-0.6666666666666667,0.0005158188615594797,-74.5080692956643,-2.0,3300.205984697129,1.5076191611984469
2025-07-09 08:00:00,3296.27,hold,0.0,0.0006473061444523979,-46.90337497500686,-2.0,3300.128693755819,1.5085950523449847
2025-07-09 08:15:00,3292.36,sell,0.0,0.0009707942613923671,-91.27612834496321,-2.0,3299.8452814571856,1.5100595877645662
2025-07-09 08:30:00,3293.07,sell,-0.6666666666666667,1.8224009525007743e-05,-82.52109779730344,-2.0,3299.8137891541915,1.510087107104877
2025-07-09 08:45:00,3289.37,hold,0.0,0.000647964783114001,-122.93856163370648,-2.0,3299.420350352117,1.5110655903697152
2025-07-09 09:00:00,3287.94,sell,-0.6666666666666667,0.0004519609124745588,-139.0241045908346,-2.0,3299.2836718140893,1.5117485329527474
2025-07-09 09:15:00,3287.41,hold,0.0,0.0006485537757483082,-144.35699668786853,-2.0,3299.193284211644,1.5127289831717758
2025-07-09 09:30:00,3289.34,sell,0.0,-0.0006083816743272059,-116.15697315594927,-2.0,3298.8042378588007,1.5118086665801904
2025-07-09 09:45:00,3292.26,sell,0.0,-0.0006080247101242194,-73.54212934337812,-2.0,3298.2516979039933,1.5108894495539298
2025-07-09 10:00:00,3291.62,sell,-0.6666666666666667,0.0002915930090576544,-79.44904958743764,-2.0,3298.075314728029,1.5113300143548787
2025-07-09 10:15:00,3290.81,hold,0.0,0.0002591937858289332,-88.6075807066896,-2.0,3298.0081254262886,1.5117217417029363
2025-07-09 10:30:00,3291.9,sell,-0.33333333333333337,0.0002947602565933279,-73.03056508438964,-2.0,3297.842497080917,1.5121673371914182
2025-07-09 10:45:00,3291.94,hold,0.0,0.0001944809940409882,-70.44340213442027,-2.0,3297.6995230019124,1.5124614249983115
2025-07-09 11:00:00,3289.11,sell,0.0,0.0009720711799120938,-98.86662130721832,-2.0,3297.1995635552207,1.5139316451602811
2025-07-09 11:15:00,3285.86,sell,0.0,0.0009729075646602935,-133.3508165844427,-2.0,3296.7500944363687,1.5154045607102362
2025-07-09 11:30:00,3286.93,sell,-0.33333333333333337,0.0002972331951656135,-117.45546904577535,-2.0,3296.5234103452517,1.5158549892497846
2025-07-09 11:45:00,3284.98,hold,0.0,0.00019477397089347212,-137.69550556125452,-2.0,3296.251203303222,1.5161502383453394
2025-07-09 12:00:00,3288.36,sell,0.0,-0.0006088317128262577,-91.36500851212477,-2.0,3295.8360331865133,1.5152271579988257
2025-07-09 12:15:00,3288.1,sell,-1.0,7.906676884528174e-05,-92.76449349264223,-2.0,3295.6679129081167,1.5153469621142752
2025-07-09 12:30:00,3288.82,hold,-1.0,-0.00021897144247451372,-83.10743577956957,-2.0,3295.5743075206774,1.5150151444041318
2025-07-09 12:45:00,3289.06,hold,-1.0,-7.297450149290619e-05,-79.04098322831071,-2.0,3295.4665878545875,1.5149045869292146
2025-07-09 13:00:00,3289.35,hold,0.0,-0.0006082059141943096,-74.78492169887771,-2.0,3295.4074290877656,1.5139832130000042
2025-07-09 13:15:00,3290.17,sell,-1.0,-0.00024928937328039247,-64.20677126863905,-2.0,3295.3555956747405,1.5136057930736784
2025-07-09 13:30:00,3294.78,hold,0.0,-0.0006080228616595984,-4.599886690783669,-2.0,3295.152020436004,1.512685486147949
2025-07-09 13:45:00,3295.31,buy,1.0,0.0001608605126897089,3.4450163750824037,2.0,3295.0316633469915,1.5129288175107891
2025-07-09 14:00:00,3293.21,hold,1.0,-0.0006372693312616251,-22.159137434836744,-2.0,3294.989910555316,1.5119646743750075
2025-07-09 14:15:00,3287.82,hold,0.0,-0.0006070208026029051,-84.23107847791023,-2.0,3294.602707594434,1.5110468803648611
2025-07-09 14:30:00,3286.42,sell,-0.33333333333333337,0.0005474752267459921,-98.81256142347847,-2.0,3294.363443000272,1.5118741410983128
2025-07-09 14:45:00,3284.85,hold,0.0,0.00032442976399760514,-115.40713809097215,-2.0,3294.097920196644,1.5123646380691036
2025-07-09 15:00:00,3291.52,sell,0.0,-0.000608855807723336,-28.575177980511647,-2.0,3293.8126151045544,1.5114438260758198
2025-07-09 15:15:00,3290.86,sell,0.0,0.0009721952167994781,-32.0813722501669,-2.0,3293.4375457720676,1.5129132445339921
2025-07-09 15:30:00,3293.43,buy,0.0,0.0009723901958757948,3.8118296887292114,2.0,3293.123014296018,1.5143843865401876
2025-07-09 15:45:00,3296.42,buy,0.0,0.0009716313994831584,40.16615281322605,2.0,3293.177225818777,1.515855809961037
2025-07-09 16:00:00,3298.04,buy,0.33333333333333337,0.000568293279780248,60.906935505893024,2.0,3293.1098881054754,1.5167172606309536
2025-07-09 16:15:00,3295.66,hold,0.0,0.0001941500172914933,32.490914320088855,2.0,3293.0239796302967,1.5170117313133313
2025-07-09 16:30:00,3296.15,buy,0.0,0.0009709739475552145,42.944450926098895,2.0,3292.650542582934,1.5184847101825723
2025-07-09 16:45:00,3300.26,buy,0.0,0.0009708296042351889,93.92029393024481,2.0,3292.522094823675,1.519958900092796
2025-07-09 17:00:00,3306.05,buy,0.0,0.0009696205753485538,157.92929941215505,2.0,3292.9726643621766,1.5214326835160104
2025-07-09 17:15:00,3307.06,buy,0.33333333333333337,0.0005051345260960976,170.0022465272796,2.0,3292.9656237471627,1.5222012116935852
2025-07-09 17:30:00,3310.49,hold,0.0,0.0003226408150713408,206.83079365442134,2.0,3293.459966112082,1.5226923359332287
2025-07-09 17:45:00,3312.25,buy,0.6666666666666667,0.0005155329472877417,227.19938260490363,2.0,3293.6251034115803,1.5234773340009848
2025-07-09 18:00:00,3308.15,hold,0.0,0.0002577664736438303,171.65394621272864,2.0,3294.118663128679,1.5238700353810466
2025-07-09 18:15:00,3308.62,buy,0.6666666666666667,0.00025593357818311994,172.49017496972886,2.0,3294.538419585996,1.5242600448918877
2025-07-09 18:30:00,3308.99,hold,0.0,0.00025794880320818695,175.44233917003558,2.0,3294.6654838914446,1.5246532259462455
2025-07-09 18:45:00,3309.63,buy,0.6666666666666667,0.00029011873713732385,182.1601149554635,2.0,3294.7926943166476,1.5250955564147295
2025-07-09 19:00:00,3310.84,hold,0.3333333333333334,0.00036363220762637336,194.09442015118924,2.0,3295.013346886452,1.5256501302787497
2025-07-09 19:15:00,3311.58,hold,0.0,0.00019341249142488327,202.94591855328915,2.0,3295.145236569636,1.5259452100714896
2025-07-09 19:30:00,3311.33,buy,1.0,-7.549266513262598e-05,201.12762153915466,2.0,3295.1768373313257,1.525830012400735
2025-07-09 19:45:00,3311.89,hold,0.6666666666666667,0.0002737952435764345,207.55101727763613,2.0,3295.2753335159077,1.5262477774006364
2025-07-09 20:00:00,3314.18,hold,0.3333333333333334,0.0004720592236025841,230.5241029977658,2.0,3295.7226266452776,1.5269682567414613
2025-07-09 20:15:00,3312.42,hold,0.0,0.00019326122273960602,204.97790653950491,2.0,3296.057638610484,1.5272633604938437
2025-07-09 20:30:00,3310.54,buy,0.0,-0.0006037881669595039,178.610007221244,2.0,3296.3351461256943,1.5263412169489468
2025-07-09 20:45:00,3309.5,buy,0.0,-0.0006041310481069553,162.33009022215558,2.0,3296.6488137473825,1.5254191068297824
2025-07-09 21:00:00,3310.51,buy,0.6666666666666667,0.0003646069396183152,173.3463885260949,2.0,3296.8255160505846,1.525975285221959
2025-07-09 21:15:00,3311.69,hold,0.0,0.0006446089540212154,182.35730283925201,2.0,3297.3220681092953,1.5269589425544283
2025-07-09 21:30:00,3311.11,buy,1.0,-0.00017513716561634585,172.67845625720926,2.0,3297.560094215953,1.5266915152932168
2025-07-09 21:45:00,3311.47,hold,0.6666666666666667,0.00023352891533193437,175.82399443669237,2.0,3297.675728516469,1.5270480419068295
2025-07-09 22:00:00,3316.11,hold,0.0,0.0006441826781290557,220.49526834492923,2.0,3298.7713545736965,1.528031739804097
2025-07-09 22:15:00,3314.46,buy,1.0,-0.0004975709490939728,193.3032596656682,2.0,3299.2626910283448,1.527271435601077
2025-07-09 22:30:00,3315.84,hold,1.0,0.0004163574156876848,207.09720732968015,2.0,3299.5636091843385,1.5279073263890575
2025-07-09 22:45:00,3315.6,hold,0.0,-0.0006031163019320831,202.40242601655424,2.0,3299.683275620484,1.5269858205726707
