time,open,high,low,close,tick_volume,spread,real_volume,rsi,atr,volatility_ratio,signal,momentum,position_size,stop_loss,take_profit,returns,position,strategy_returns,cumulative
2025-07-07 20:30:00,3332.39,3335.82,3330.68,3333.71,1099,11,0,82.85376428853122,4.2389999999999874,0.9364644545574964,hold,STRONG_BULLISH,1.0,,,0.0003871060670623816,1,0.0003871060670623816,1.2525657107799417
2025-07-07 20:45:00,3333.7,3333.98,3331.99,3332.03,788,5,0,85.58631921824248,4.1039999999999965,0.9170130044241792,hold,STRONG_BULLISH,1.0,,,-0.0005039430544347967,1,-0.0005039430544347967,1.251934488989771
2025-07-07 21:00:00,3331.99,3332.36,3328.99,3330.13,919,8,0,74.66231951560425,4.04050000000002,0.9113361602309613,buy,STRONG_BULLISH,1.0,3324.06925,3342.2515000000003,-0.0005702229571762363,1,-0.0005702229571762363,1.2512206072032683
2025-07-07 21:15:00,3330.06,3330.78,3328.48,3330.17,846,16,0,80.5513784461164,3.892500000000041,0.8863512159577398,hold,NEUTRAL,1.0,,,1.2011543092826926e-05,1,1.2011543092826926e-05,1.2512356362935104
2025-07-07 21:30:00,3330.18,3334.94,3330.13,3334.87,822,16,0,83.71116708648289,3.836500000000046,0.8684973061076688,hold,STRONG_BULLISH,1.0,,,0.0014113393610535319,1,0.0014113393610535319,1.2530015543969644
2025-07-07 21:45:00,3334.78,3335.69,3332.99,3334.38,800,13,0,82.5331125827834,3.6260000000000674,0.8295964125560625,hold,STRONG_BULLISH,1.0,,,-0.00014693226422612948,1,-0.00014693226422612948,1.252817448041498
2025-07-07 22:00:00,3334.34,3338.35,3334.34,3338.08,883,12,0,83.47042694868964,3.557500000000073,0.8139987186527666,hold,STRONG_BULLISH,1.0,,,0.0011096515694071218,1,0.0011096515694071218,1.2542076388888979
2025-07-07 22:15:00,3338.07,3339.07,3336.48,3338.49,785,11,0,84.2186894145023,3.44800000000007,0.790426848837753,hold,NEUTRAL,1.0,,,0.0001228250970617406,1,0.0001228250970617406,1.25436168706388
2025-07-07 22:30:00,3338.53,3340.28,3337.47,3339.75,743,5,0,83.874801901744,3.3210000000000717,0.7774604363704571,hold,NEUTRAL,1.0,,,0.0003774161372358531,1,0.0003774161372358531,1.2548351034065084
2025-07-07 22:45:00,3339.8,3340.37,3336.56,3337.05,819,5,0,73.74951531601482,3.3370000000000575,0.7805482784431214,hold,NEUTRAL,1.0,,,-0.0008084437457892557,1,-0.0008084437457892557,1.2538206398151626
2025-07-07 23:00:00,3337.31,3337.4,3335.48,3336.83,563,11,0,71.5042804728904,3.258000000000061,0.7740188159270246,hold,NEUTRAL,1.0,,,-6.592649196157652e-05,1,-6.592649196157652e-05,1.2537379798188306
2025-07-07 23:15:00,3336.89,3337.45,3336.13,3336.49,434,16,0,69.13684210526287,3.187000000000057,0.7745212404005134,hold,NEUTRAL,1.0,,,-0.00010189311412334146,1,-0.00010189311412334146,1.2536102325517722
2025-07-07 23:30:00,3336.44,3336.82,3335.73,3336.25,319,16,0,62.58032624814695,3.1030000000000655,0.7715450793177272,hold,NEUTRAL,1.0,,,-7.193188050913513e-05,1,-7.193188050913513e-05,1.2535200580103192
2025-07-07 23:45:00,3336.22,3338.02,3336.08,3336.16,343,17,0,59.81112277019906,3.122000000000071,0.7841856726615182,hold,NEUTRAL,1.0,,,-2.69763956538549e-05,1,-2.69763956538549e-05,1.2534862425572741
2025-07-08 01:00:00,3338.99,3345.06,3338.93,3344.25,558,9,0,70.37896365042556,3.4275000000000775,0.8358125243854955,buy,STRONG_BULLISH,1.0,3339.10875,3354.5325000000003,0.0024249436477867814,1,0.0024249436477867814,1.2565258760587514
2025-07-08 01:15:00,3344.23,3345.76,3341.17,3342.16,601,17,0,69.28054815378695,3.3800000000000865,0.8159521050598791,buy,BULLISH,1.0,3337.0899999999997,3352.3,-0.000624953278014595,1,-0.000624953278014595,1.2557406060935983
2025-07-08 01:30:00,3341.91,3342.8,3339.57,3339.61,578,11,0,67.6077265973257,3.3420000000000756,0.8029021718239558,buy,BULLISH,1.0,3334.597,3349.6360000000004,-0.000762979629939875,1,-0.000762979629939875,1.2547825015906604
2025-07-08 01:45:00,3339.61,3340.89,3338.9,3339.7,516,13,0,67.6677790137189,3.319500000000062,0.8010763067715683,buy,BULLISH,1.0,3334.7207499999995,3349.6585,2.6949254553487734e-05,1,2.6949254553487734e-05,1.254816317043705
2025-07-08 02:00:00,3339.75,3340.04,3335.2,3337.23,631,12,0,54.76960388035609,3.3055000000000745,0.7923058485139118,hold,NEUTRAL,1.0,,,-0.0007395873880886583,1,-0.0007395873880886583,1.2538882707212515
2025-07-08 02:15:00,3337.22,3337.64,3334.12,3336.18,588,11,0,53.557312252963925,3.3435000000000854,0.7988865526139857,hold,NEUTRAL,1.0,,,-0.0003146321949641928,1,-0.0003146321949641928,1.2534937571023947
2025-07-08 02:30:00,3336.2,3337.32,3335.55,3336.66,475,11,0,46.78442028985489,3.175000000000068,0.7607705947189419,hold,NEUTRAL,1.0,,,0.00014387712893193516,1,0.00014387712893193516,1.2536741061853007
2025-07-08 02:45:00,3336.67,3336.84,3333.99,3334.62,815,8,0,41.838886545761525,3.2180000000000746,0.7704831681271912,hold,NEUTRAL,1.0,,,-0.0006113898329467293,1,-0.0006113898329467293,1.2529076225829505
2025-07-08 03:00:00,3334.69,3337.17,3333.03,3336.28,1011,5,0,42.80381584404857,3.256500000000051,0.8072232412869977,sell,BEARISH,1.0,3341.1647500000004,3326.5105,0.000497807846171483,-1,-0.000497807846171483,1.2522839153379006
2025-07-08 03:15:00,3336.28,3337.28,3331.95,3332.73,1037,6,0,41.34615384615369,3.4080000000000608,0.854392298435623,sell,BEARISH,1.0,3337.842,3322.506,-0.0010640593715156577,-1,0.0010640593715156577,1.2536164197738142
2025-07-08 03:30:00,3332.81,3333.9,3331.29,3333.6,955,9,0,43.69386958219445,3.29800000000007,0.8477713228111717,sell,BEARISH,1.0,3338.547,3323.7059999999997,0.00026104724955211545,-1,-0.00026104724955211545,1.2532891666554389
2025-07-08 03:45:00,3333.63,3335.29,3332.82,3334.22,807,5,0,45.61606797991504,3.2865000000000464,0.8505875045292196,sell,BEARISH,1.0,3339.14975,3324.3605,0.00018598512119027966,-1,-0.00018598512119027966,1.253056073517892
2025-07-08 04:00:00,3334.08,3335.53,3329.67,3331.47,1148,5,0,41.58450704225319,3.3790000000000644,0.8636642470095132,sell,BEARISH,1.0,3336.5385,3321.3329999999996,-0.0008247806083582221,-1,0.0008247806083582221,1.2540895698685148
2025-07-08 04:15:00,3331.51,3335.31,3330.46,3333.99,961,6,0,46.48070061628272,3.492000000000053,0.8957521034270498,sell,BEARISH,1.0,3339.228,3323.5139999999997,0.0007564228403678097,-1,-0.0007564228403678097,1.2531409478739992
2025-07-08 04:30:00,3333.99,3336.94,3332.4,3334.65,1050,10,0,29.48717948717976,3.578500000000031,0.9103744784776611,hold,NEUTRAL,1.0,,,0.00019796100168267827,-1,-0.00019796100168267827,1.2528928748367085
2025-07-08 04:45:00,3334.66,3336.43,3332.39,3334.78,1074,7,0,32.789179104478464,3.590000000000032,0.9281282316442597,hold,NEUTRAL,1.0,,,3.8984601082647785e-05,-1,-3.8984601082647785e-05,1.2528440313077838
2025-07-08 05:00:00,3334.73,3336.24,3332.92,3333.91,980,6,0,35.57692307692288,3.6600000000000135,0.9719050400977183,sell,BEARISH,1.0,3339.4,3322.93,-0.0002608867751396904,-1,0.0002608867751396904,1.2531708817468648
2025-07-08 05:15:00,3333.97,3336.15,3333.52,3335.92,789,15,0,41.282287822879304,3.7255000000000336,1.0002416366858202,hold,NEUTRAL,1.0,,,0.0006028956990440371,-1,-0.0006028956990440371,1.2524153504120923
2025-07-08 05:30:00,3335.95,3336.27,3333.61,3335.57,865,12,0,45.75664621676958,3.804000000000019,1.0322930800542716,hold,NEUTRAL,1.0,,,-0.00010491858317940306,-1,0.00010491858317940306,1.2525467520562097
2025-07-08 05:45:00,3335.61,3337.98,3333.99,3334.47,912,5,0,45.63997960224399,3.9065000000000283,1.0674663897693708,sell,BEARISH,1.0,3340.32975,3322.7504999999996,-0.000329778718480056,-1,0.000329778718480056,1.2529598153189392
2025-07-08 06:00:00,3334.34,3335.48,3331.25,3332.1,822,10,0,39.39534883721011,3.6730000000000245,1.0130736981465092,sell,BEARISH,1.0,3337.6095,3321.0809999999997,-0.0007107576316476294,-1,0.0007107576316476294,1.253850366069825
2025-07-08 06:15:00,3332.04,3332.08,3329.6,3331.59,821,5,0,42.41362043064704,3.568500000000017,1.0087917679651646,sell,BEARISH,1.0,3336.94275,3320.8845,-0.00015305663095332989,-1,0.00015305663095332989,1.2540422761825754
2025-07-08 06:30:00,3331.61,3332.04,3330.67,3330.75,510,17,0,35.561357702350094,3.475500000000011,1.0052933009371636,sell,BEARISH,1.0,3335.96325,3320.3235,-0.0002521318649654214,-1,0.0002521318649654214,1.2543584602004145
2025-07-08 06:45:00,3330.74,3333.03,3330.58,3331.5,679,16,0,46.238532110091874,3.4985000000000355,1.0257725913328988,sell,BEARISH,1.0,3336.74775,3321.0045,0.00022517451024550716,-1,-0.00022517451024550716,1.2540760106484665
2025-07-08 07:00:00,3331.33,3332.78,3330.0,3330.97,624,17,0,41.786383510306294,3.3955000000000384,1.0108061443200738,sell,BEARISH,1.0,3336.0632499999997,3320.7834999999995,-0.0001590874981239887,-1,0.0001590874981239887,1.2542755184634578
2025-07-08 07:15:00,3330.88,3331.39,3329.53,3329.74,515,17,0,36.522262334537665,3.3125000000000226,0.9957614381049683,sell,BEARISH,1.0,3334.70875,3319.8025,-0.0003692618066208908,-1,0.0003692618066208908,1.2547386745074058
2025-07-08 07:30:00,3329.62,3331.45,3329.2,3330.44,821,16,0,46.465339739191364,3.3365000000000236,1.010570632420641,sell,BEARISH,1.0,3335.44475,3320.4305,0.00021022662430114636,-1,-0.00021022662430114636,1.2544748950314841
2025-07-08 07:45:00,3330.6,3330.77,3327.51,3329.62,718,17,0,33.02253302253571,3.3569999999999935,1.0135869565217266,sell,BEARISH,1.0,3334.6555,3319.549,-0.00024621371350341814,-1,0.00024621371350341814,1.2547837639538868
2025-07-08 08:00:00,3329.56,3333.62,3329.46,3333.61,713,16,0,46.79012345679056,3.3579999999999925,1.0054494281094557,hold,NEUTRAL,1.0,,,0.0011983349451289982,-1,-0.0011983349451289982,1.2532801127209603
2025-07-08 08:15:00,3333.68,3336.49,3333.46,3335.67,818,16,0,52.45449531163762,3.242999999999961,0.9625430369226919,buy,BULLISH,1.0,3330.8055,3345.399,0.0006179487102571102,1,0.0006179487102571102,1.254054575550207
2025-07-08 08:30:00,3335.58,3336.47,3334.23,3334.49,876,16,0,51.57266811279795,3.2244999999999435,0.9601870049431005,buy,BULLISH,1.0,3329.65325,3344.1634999999997,-0.0003537520198342303,1,-0.0003537520198342303,1.2536109512111238
2025-07-08 08:45:00,3334.51,3336.12,3333.45,3334.07,846,7,0,44.510385756677096,3.234499999999957,0.9799139602520393,hold,NEUTRAL,1.0,,,-0.00012595629316614065,1,-0.00012595629316614065,1.2534530510226367
2025-07-08 09:00:00,3334.06,3335.13,3331.25,3332.22,976,17,0,40.87193460490428,3.1354999999999564,0.9505547808160837,hold,NEUTRAL,1.0,,,-0.0005548773721009148,1,-0.0005548773721009148,1.2527575382876335
2025-07-08 09:15:00,3332.2,3334.96,3330.87,3334.58,906,17,0,50.280469148393976,3.097499999999968,0.9297334613999112,buy,BULLISH,1.0,3329.93375,3343.8725,0.0007082365510080457,1,0.0007082365510080457,1.2536447869657996
2025-07-08 09:30:00,3334.6,3334.99,3333.33,3334.06,783,16,0,55.51801801801776,2.9534999999999627,0.9053151054438265,hold,NEUTRAL,1.0,,,-0.0001559416778125211,1,-0.0001559416778125211,1.2534492914943391
2025-07-08 09:45:00,3334.11,3336.01,3332.62,3335.83,863,5,0,61.146161934804105,2.9209999999999807,0.8919083969465491,buy,BULLISH,1.0,3331.4485,3344.593,0.0005308842672298031,1,0.0005308842672298031,1.2541147280029639
2025-07-08 10:00:00,3336.3,3339.46,3335.77,3338.0,1017,6,0,67.81326781326669,2.939499999999998,0.9055760936537184,buy,BULLISH,1.0,3333.59075,3346.8185,0.0006505127659384158,1,0.0006505127659384158,1.2549305456434812
2025-07-08 10:15:00,3337.96,3338.34,3332.76,3333.07,905,16,0,53.20016306563411,3.086999999999989,0.9304358309723207,buy,BULLISH,1.0,3328.4395000000004,3342.331,-0.001476932294787292,1,-0.001476932294787292,1.2530770981929054
2025-07-08 10:30:00,3333.03,3333.65,3330.49,3332.71,938,17,0,53.5714285714289,3.1120000000000116,0.9391598261709286,hold,NEUTRAL,1.0,,,-0.0001080085326741198,1,-0.0001080085326741198,1.252941755174202
2025-07-08 10:45:00,3332.71,3335.47,3332.1,3333.92,976,16,0,58.58668857847188,3.0809999999999946,0.9238380809595136,hold,NEUTRAL,1.0,,,0.0003630678936961118,1,0.0003630678936961118,1.253396658098177
2025-07-08 11:00:00,3333.87,3333.87,3326.14,3327.92,1232,5,0,45.748987854251155,3.2585000000000037,0.9599634692434543,sell,BEARISH,1.0,3332.80775,3318.1445,-0.0017996832557469755,-1,0.0017996832557469755,1.2556523750765656
2025-07-08 11:15:00,3327.95,3328.91,3324.53,3328.48,1085,5,0,48.05990469707309,3.3524999999999863,0.9779754959159789,sell,BEARISH,1.0,3333.50875,3318.4225,0.000168273275799935,-1,-0.000168273275799935,1.2554410823381454
2025-07-08 11:30:00,3328.5,3329.58,3325.68,3326.58,999,5,0,37.11982411139595,3.4789999999999965,1.0155292194523844,sell,BEARISH,1.0,3331.7985,3316.143,-0.0005708311301254598,-1,0.0005708311301254598,1.2561577271899824
2025-07-08 11:45:00,3326.58,3327.05,3323.35,3323.72,977,17,0,28.72908508365964,3.5414999999999965,1.027117169373543,sell,STRONG_BEARISH,1.0,3329.0322499999997,3313.0955,-0.0008597418369616916,-1,0.0008597418369616916,1.2572376985418705
2025-07-08 12:00:00,3323.67,3325.41,3322.9,3324.39,848,16,0,31.68963016678795,3.5279999999999747,1.024985473561873,sell,BEARISH,1.0,3329.682,3313.806,0.0002015813606441874,-1,-0.0002015813606441874,1.2569842628559453
2025-07-08 12:15:00,3324.42,3326.76,3323.15,3324.78,963,11,0,33.13974591651616,3.6154999999999973,1.0516288539848708,sell,BEARISH,1.0,3330.20325,3313.9335,0.00011731475548915071,-1,-0.00011731475548915071,1.2568368000544947
2025-07-08 12:30:00,3324.93,3326.14,3321.71,3324.18,867,15,0,34.7148288973391,3.7244999999999893,1.06774267530531,sell,BEARISH,1.0,3329.76675,3313.0065,-0.00018046306823316094,-1,0.00018046306823316094,1.2570636126797008
2025-07-08 12:45:00,3324.08,3324.76,3321.2,3322.05,874,5,0,25.968546221711833,3.739500000000021,1.0584489102745542,sell,STRONG_BEARISH,1.0,3327.65925,3310.8315000000002,-0.0006407595256573417,-1,0.0006407595256573417,1.2578690881638823
2025-07-08 13:00:00,3322.06,3324.86,3321.83,3323.89,774,15,0,31.43483023001103,3.683000000000038,1.0311327621927366,hold,NEUTRAL,1.0,,,0.0005538748664226656,-1,-0.0005538748664226656,1.2571723860906983
2025-07-08 13:15:00,3323.92,3324.15,3320.47,3323.3,790,11,0,26.09690957649805,3.7155000000000653,1.030194643154228,sell,STRONG_BEARISH,1.0,3328.87325,3312.1535,-0.0001775028656182398,-1,0.0001775028656182398,1.2573955377918056
2025-07-08 13:30:00,3323.46,3326.2,3322.55,3325.67,753,15,0,26.656569481257108,3.786000000000058,1.0812200137080306,hold,NEUTRAL,1.0,,,0.0007131465711791574,-1,-0.0007131465711791574,1.2564988304754134
2025-07-08 13:45:00,3325.76,3327.08,3324.54,3324.55,718,16,0,31.15044247787607,3.779500000000053,1.0921516500029007,hold,NEUTRAL,1.0,,,-0.0003367742439869259,-1,0.0003367742439869259,1.2569219869191175
2025-07-08 14:00:00,3324.7,3325.46,3323.37,3324.15,717,13,0,31.095406360424036,3.6900000000000546,1.0733608703240554,hold,NEUTRAL,1.0,,,-0.00012031703538828431,-1,0.00012031703538828431,1.2570732160462978
2025-07-08 14:15:00,3324.08,3327.44,3323.24,3324.85,844,11,0,29.507455942159268,3.695500000000061,1.0613153360137948,hold,NEUTRAL,1.0,,,0.00021058014830854788,-1,-0.00021058014830854788,1.256808501382028
2025-07-08 14:30:00,3324.81,3326.03,3320.06,3320.96,898,5,0,32.61738261738212,3.911000000000081,1.1159618786737575,sell,BEARISH,1.0,3326.8265,3309.227,-0.001169977592974103,-1,0.001169977592974103,1.2582789391673044
2025-07-08 14:45:00,3321.06,3325.21,3320.49,3324.97,930,11,0,42.52236898167806,3.9775000000000773,1.127217593379822,sell,BEARISH,1.0,3330.9362499999997,3313.0374999999995,0.0012074821738292663,-1,-0.0012074821738292663,1.256759589778555
2025-07-08 15:00:00,3325.0,3329.56,3324.77,3329.32,1101,12,0,55.285493827161034,4.032500000000073,1.1235720256338912,buy,BULLISH,1.0,3323.2712500000002,3341.4175000000005,0.0013082824807442162,1,0.0013082824807442162,1.2584037863323696
2025-07-08 15:15:00,3329.3,3329.63,3325.29,3327.31,1055,11,0,57.159952134025104,3.970500000000084,1.0971869127887843,buy,BULLISH,1.0,3321.35425,3339.2215,-0.0006037268871722512,1,-0.0006037268871722512,1.2576440541316414
2025-07-08 15:30:00,3327.3,3329.85,3326.19,3326.23,952,7,0,53.610675039246814,3.995500000000061,1.1070320292585698,buy,BULLISH,1.0,3320.23675,3338.2165,-0.0003245865278558302,1,-0.0003245865278558302,1.2572358398148322
2025-07-08 15:45:00,3326.1,3328.76,3325.97,3328.22,841,13,0,56.351550960117656,3.9665000000000874,1.1146863758992962,buy,BULLISH,1.0,3322.2702499999996,3340.1195000000002,0.0005982749238626628,1,0.0005982749238626628,1.2579880124911749
2025-07-08 16:00:00,3328.2,3328.64,3320.19,3322.37,1201,8,0,47.200742344571566,4.000000000000068,1.0883761427949619,sell,BEARISH,1.0,3328.37,3310.37,-0.0017576963061335382,-1,0.0017576963061335382,1.260199173373891
2025-07-08 16:15:00,3321.78,3326.31,3319.08,3325.62,1187,5,0,55.3363228699549,4.142500000000086,1.0986897941863083,hold,NEUTRAL,1.0,,,0.0009782173568868568,-1,-0.0009782173568868568,1.2589664246693624
2025-07-08 16:30:00,3325.62,3326.78,3321.09,3321.67,1355,11,0,46.878515185602,4.232000000000085,1.1234404035041294,sell,BEARISH,1.0,3328.018,3308.9739999999997,-0.0011877484499130952,-1,0.0011877484499130952,1.260461760088756
2025-07-08 16:45:00,3321.64,3322.46,3314.74,3315.27,1446,11,0,40.29489968576225,4.433000000000083,1.1591360736324772,sell,BEARISH,1.0,3321.9195,3301.9709999999995,-0.0019267416691002293,-1,0.0019267416691002293,1.2628903442842263
2025-07-08 17:00:00,3315.08,3315.79,3305.26,3305.99,1513,5,0,29.618889809444497,4.834000000000083,1.2255970792556283,sell,STRONG_BEARISH,1.0,3313.241,3291.4879999999994,-0.002799168695159171,-1,0.002799168695159171,1.2664253874013656
2025-07-08 17:15:00,3306.11,3307.58,3300.84,3304.92,1503,5,0,29.649595687331242,4.990500000000066,1.2481866840078124,sell,STRONG_BEARISH,1.0,3312.4057500000004,3289.9485,-0.0003236549414848966,-1,0.0003236549414848966,1.2668352722360199
2025-07-08 17:30:00,3305.0,3305.0,3295.08,3297.74,1484,5,0,25.99527358662023,5.265000000000077,1.2747566703791673,sell,STRONG_BEARISH,1.0,3305.6375,3281.9449999999997,-0.0021725185481040743,-1,0.0021725185481040743,1.2695874953623452
2025-07-08 17:45:00,3297.66,3299.37,3294.41,3296.49,1370,10,0,24.478041756659337,5.3350000000000595,1.2772936219115163,sell,STRONG_BEARISH,1.0,3304.4925,3280.4849999999997,-0.00037904746887262863,-1,0.00037904746887262863,1.2700687292889745
2025-07-08 18:00:00,3296.55,3298.39,3287.13,3291.6,1472,5,0,24.0452616690239,5.7465000000000375,1.3213990066225165,sell,STRONG_BEARISH,1.0,3300.2197499999997,3274.3605,-0.0014833959757195592,-1,0.0014833959757195592,1.271952744130889
2025-07-08 18:15:00,3291.51,3297.37,3288.94,3296.54,1349,13,0,25.27396068881569,5.984000000000014,1.3484766540472297,sell,STRONG_BEARISH,1.0,3305.516,3278.5879999999997,0.001500789889415488,-1,-0.001500789889415488,1.2700438103126832
2025-07-08 18:30:00,3296.57,3297.91,3294.79,3297.02,1123,10,0,19.880641551659593,5.957500000000027,1.349254880645016,hold,STRONG_BEARISH,1.0,,,0.00014560721241063668,-1,-0.00014560721241063668,1.2698588827738242
2025-07-08 18:45:00,3297.01,3300.28,3296.98,3298.21,1034,14,0,22.443181818181756,5.995500000000038,1.3529584330008595,hold,NEUTRAL,1.0,,,0.0003609319931332511,-1,-0.0003609319931332511,1.2694005500762666
2025-07-08 19:00:00,3298.25,3299.33,3296.78,3297.49,963,12,0,22.597254004576456,6.018500000000017,1.3509539842873162,hold,NEUTRAL,1.0,,,-0.0002183002295185199,-1,0.0002183002295185199,1.2696776605076991
2025-07-08 19:15:00,3297.5,3301.29,3296.47,3300.1,1009,11,0,23.50169619298937,6.049500000000012,1.34361673773987,hold,NEUTRAL,1.0,,,0.0007915111190632818,-1,-0.0007915111190632818,1.268672696521781
2025-07-08 19:30:00,3300.0,3300.07,3295.96,3298.04,1114,15,0,25.309518977065437,5.957999999999993,1.315347933592366,hold,NEUTRAL,1.0,,,-0.0006242235083785408,-1,0.0006242235083785408,1.269464631843388
2025-07-08 19:45:00,3298.11,3301.57,3296.04,3300.37,1112,5,0,23.888314374353868,5.99849999999999,1.3031718444492644,hold,NEUTRAL,1.0,,,0.0007064802124898684,-1,-0.0007064802124898684,1.2685677802005348
2025-07-08 20:00:00,3300.54,3307.0,3299.35,3304.1,1368,8,0,31.747350924579308,6.141499999999996,1.303651029505406,hold,NEUTRAL,1.0,,,0.0011301763135649345,-1,-0.0011301763135649345,1.2671340749432005
2025-07-08 20:15:00,3304.11,3310.3,3303.72,3307.82,1276,8,0,41.80418041804214,6.253500000000008,1.3089755934190068,hold,NEUTRAL,1.0,,,0.001125873914227915,-1,-0.001125873914227915,1.2657074417423926
2025-07-08 20:30:00,3308.1,3308.92,3305.96,3306.27,1107,12,0,50.371155885472156,6.2185000000000175,1.3082214835696486,buy,BULLISH,1.0,3296.94225,3324.9255,-0.0004685865615421392,1,-0.0004685865615421392,1.2651143482443483
2025-07-08 20:45:00,3306.3,3307.65,3304.59,3306.33,996,15,0,51.920457640969516,6.231999999999994,1.3108960875052458,buy,BULLISH,1.0,3296.982,3325.026,1.814733823923831e-05,1,1.814733823923831e-05,1.2651373067023373
2025-07-08 21:00:00,3306.28,3308.1,3305.04,3305.04,845,15,0,61.84295911745625,5.9625,1.2498951869864046,buy,BULLISH,1.0,3296.09625,3322.9275,-0.0003901606917640077,1,-0.0003901606917640077,1.264643699855578
2025-07-08 21:15:00,3304.98,3306.22,3300.62,3301.69,1004,16,0,57.89793438639154,5.880999999999995,1.2178504866431858,hold,NEUTRAL,1.0,,,-0.0010136034662212579,1,-0.0010136034662212579,1.2633618526178694
2025-07-08 21:30:00,3301.66,3305.3,3300.55,3304.73,897,5,0,71.12970711297046,5.833999999999992,1.2037801254539335,hold,NEUTRAL,1.0,,,0.0009207405904247956,1,0.0009207405904247956,1.264525081155969
2025-07-08 21:45:00,3304.69,3306.78,3304.69,3305.38,851,15,0,66.50485436893192,5.552499999999986,1.155230525965367,hold,NEUTRAL,1.0,,,0.00019668777782144709,1,0.00019668777782144709,1.264773797784181
2025-07-08 22:00:00,3305.41,3306.09,3302.96,3303.88,837,13,0,62.33812949640282,5.1825000000000045,1.0716944455932744,hold,NEUTRAL,1.0,,,-0.0004538056138779778,1,-0.0004538056138779778,1.2641998363344609
2025-07-08 22:15:00,3303.97,3304.42,3303.26,3303.4,840,10,0,59.57918050941296,4.903500000000008,1.0234388044748648,hold,NEUTRAL,1.0,,,-0.00014528372701183567,1,-0.00014528372701183567,1.2640161686705504
2025-07-08 22:30:00,3303.39,3305.04,3303.37,3304.95,849,15,0,63.35959885386823,4.4910000000000085,0.9453144733518513,buy,BULLISH,1.0,3298.2135,3318.423,0.0004692135375672368,1,0.0004692135375672368,1.2646092621685945
2025-07-08 22:45:00,3305.0,3305.75,3302.5,3302.99,1015,14,0,55.29886321965507,4.405500000000006,0.9365035500191257,hold,NEUTRAL,1.0,,,-0.0005930498192106004,1,-0.0005930498192106004,1.2638592858742934
2025-07-08 23:00:00,3302.61,3303.73,3301.43,3303.5,517,11,0,60.61430793157072,3.957500000000027,0.8443567313846805,hold,NEUTRAL,1.0,,,0.0001544055537558986,1,0.0001544055537558986,1.2640544327671983
2025-07-08 23:15:00,3303.53,3303.57,3302.12,3302.2,409,11,0,53.705953827460284,3.608500000000049,0.7762552166243636,hold,NEUTRAL,1.0,,,-0.0003935220220978586,1,-0.0003935220220978586,1.263556999510774
2025-07-08 23:30:00,3302.19,3302.9,3300.84,3301.58,460,13,0,44.161260426320815,3.555500000000052,0.7841515592607345,hold,NEUTRAL,1.0,,,-0.00018775361879952435,1,-0.00018775361879952435,1.2633197621115564
2025-07-08 23:45:00,3301.57,3301.79,3299.4,3301.48,503,5,0,32.3496659242758,3.510000000000036,0.7809718761124964,hold,NEUTRAL,1.0,,,-3.028852852271502e-05,1,-3.028852852271502e-05,1.2632814980149083
2025-07-09 01:00:00,3302.39,3303.97,3302.12,3303.57,500,6,0,42.7027027027032,3.507000000000039,0.7852312928216406,hold,NEUTRAL,1.0,,,0.0006330494202599901,1,0.0006330494202599901,1.2640812176348517
2025-07-09 01:15:00,3303.65,3303.96,3300.58,3301.82,540,11,0,38.831104507182395,3.4350000000000365,0.7702139109377127,hold,NEUTRAL,1.0,,,-0.0005297299588021831,1,-0.0005297299588021831,1.2634115959435115
2025-07-09 01:30:00,3301.81,3302.74,3301.0,3301.78,536,16,0,41.39387539598798,3.315000000000032,0.7458824588245899,hold,NEUTRAL,1.0,,,-1.2114530773876808e-05,1,-1.2114530773876808e-05,1.2633962903048523
2025-07-09 01:45:00,3301.76,3302.19,3300.34,3301.58,439,16,0,49.65167827739035,3.131000000000017,0.7101061417037098,hold,NEUTRAL,1.0,,,-6.057338768794551e-05,1,-6.057338768794551e-05,1.2633197621115562
2025-07-09 02:00:00,3301.6,3303.61,3300.98,3303.13,621,14,0,44.40559440559497,2.880000000000018,0.658556663312905,hold,NEUTRAL,1.0,,,0.00046947219210191626,1,0.00046947219210191626,1.2639128556096004
2025-07-09 02:15:00,3303.23,3303.92,3301.34,3301.36,569,15,0,36.96498054474759,2.6799999999999953,0.6155825064314545,hold,NEUTRAL,1.0,,,-0.0005358553856493753,1,-0.0005358553856493753,1.2632355810989306
2025-07-09 02:30:00,3301.2,3301.32,3297.26,3298.02,712,12,0,33.02433371958314,2.736999999999989,0.6255999999999949,hold,NEUTRAL,1.0,,,-0.001011704267332325,1,-0.001011704267332325,1.2619575602708868
2025-07-09 02:45:00,3298.28,3302.76,3297.52,3302.32,819,8,0,47.438330170778265,2.8460000000000036,0.6459080386727776,hold,NEUTRAL,1.0,,,0.001303812590584652,1,0.001303812590584652,1.2636029164267515
2025-07-09 03:00:00,3302.59,3307.91,3301.97,3305.09,956,16,0,50.31390134529221,2.990000000000009,0.6716082659478868,hold,NEUTRAL,1.0,,,0.0008388042345988111,1,0.0008388042345988111,1.2646628319039017
2025-07-09 03:15:00,3305.07,3306.37,3303.48,3304.73,693,12,0,54.202898550724974,2.8545000000000074,0.6401659564924854,hold,NEUTRAL,1.0,,,-0.00010892290376363079,1,-0.00010892290376363079,1.2645250811559687
2025-07-09 03:30:00,3304.71,3306.56,3304.2,3305.91,668,15,0,55.638745905474416,2.7350000000000136,0.6126243168174893,hold,NEUTRAL,1.0,,,0.00035706396589119116,1,0.00035706396589119116,1.2649765974964151
